	CustomerID	Calendarday	month	PerformanceEvaluationPlanned	PerformanceEvaluationExecuted	PerformanceEvaluationAdHoc	TERRID	SAPECCSalesGroup	SAPECoeficient	APECoeficient	FPECoeficient	SAMEDAYVISIT	OVERDUE	UNDERDUE	OK	NOTOK	STATUS	V22	OVERDUEDAYS	TRESHOLD
24268	100002091	7/24/2017	7	1	1	 	Employee 30	Team 5	25,94	 	25,94	 	 	 	ok	 	ok	ok	 	,15
24272	100002091	8/14/2017	8	1	1	 	Employee 30	Team 5	25,94	 	40,6745	 	 	 	ok	 	ok	ok	 	,15
24320	100002094	11/20/2017	11	1	1	 	Employee 49	Team 4	25,6125	 	41,68	 	 	 	ok	 	ok	ok	 	,15
24326	100002094	12/18/2017	12	1	1	 	Employee 49	Team 4	38,2875	 	50,8339285714286	 	 	 	ok	 	ok	ok	 	,15
24413	100002098	6/15/2017	6	1	1	 	Employee 49	Team 4	76,4285714285714	 	76,4285714285714	 	 	 	ok	 	ok	ok	 	,15
24421	100002098	8/7/2017	8	1	1	 	Employee 49	Team 4	81,8515873015873	 	81,8515873015873	 	 	 	ok	 	ok	ok	 	,15
24503	100002109	5/18/2017	5	1	1	 	Employee 44	Team 1	81,8016666666667	 	81,9216666666667	 	 	 	ok	 	ok	ok	 	,15
24548	100002113	6/14/2017	6	1	1	 	Employee 49	Team 4	50,3378571428571	 	50,3378571428572	 	 	 	ok	 	ok	ok	 	,15
24562	100002113	9/13/2017	9	1	1	 	Employee 49	Team 4	51,6383333333333	 	58,1883333333333	 	 	 	ok	 	ok	ok	 	,15
24569	100002113	10/18/2017	10	1	1	 	Employee 49	Team 4	39,7008333333333	 	50,2945833333333	 	 	 	ok	 	ok	ok	 	,15
24594	100002115	11/17/2017	11	1	1	 	Employee 49	Team 4	62,9423076923077	 	75,474358974359	 	 	 	ok	 	ok	ok	 	,15
24608	100002116	6/14/2017	6	1	1	 	Employee 49	Team 4	97,9625	 	97,9625	 	 	 	ok	 	ok	ok	 	,15
24622	100002116	9/13/2017	9	1	1	 	Employee 49	Team 4	98,125	 	98,125	 	 	 	ok	 	ok	ok	 	,15
24628	100002116	10/18/2017	10	1	1	 	Employee 49	Team 4	66,5375	 	91,8075	 	 	 	ok	 	ok	ok	 	,15
24654	100002117	9/13/2017	9	1	1	 	Employee 49	Team 4	57,805	 	57,805	 	 	 	ok	 	ok	ok	 	,15
24660	100002117	10/18/2017	10	1	1	 	Employee 49	Team 4	30,2675	 	54,8577777777778	 	 	 	ok	 	ok	ok	 	,15
24702	100002118	10/18/2017	10	1	1	 	Employee 49	Team 4	73,4422368421052	 	81,6256578947369	 	 	 	ok	 	ok	ok	 	,15
24725	100002119	11/17/2017	11	1	1	 	Employee 49	Team 4	73,0769230769231	 	82,7974358974359	 	 	 	ok	 	ok	ok	 	,15
24744	100002120	9/13/2017	9	1	1	 	Employee 49	Team 4	63,0675	 	63,0675	 	 	 	ok	 	ok	ok	 	,15
24750	100002120	10/18/2017	10	1	1	 	Employee 49	Team 4	35,3175	 	51,8279166666667	 	 	 	ok	 	ok	ok	 	,15
24806	100002123	6/15/2017	6	1	1	 	Employee 48	Team 4	91,92	 	91,92	 	overdue	 	 	 	overdue	ok	8	,15
24825	100002123	10/12/2017	10	1	1	 	Employee 48	Team 4	89,02	 	89,82	 	 	 	ok	 	ok	ok	 	,15
24831	100002123	11/16/2017	11	1	1	 	Employee 48	Team 4	88,8664285714286	 	90,0405357142857	 	 	 	ok	 	ok	ok	 	,15
24863	100002126	10/12/2017	10	1	1	 	Employee 48	Team 4	83,6436507936508	 	82,6785714285715	 	 	 	ok	 	ok	ok	 	,15
24869	100002126	11/16/2017	11	1	1	 	Employee 48	Team 4	88,2861111111111	 	88,9861111111111	 	 	 	ok	 	ok	ok	 	,15
24883	100002128	6/16/2017	6	1	1	 	Employee 41	Team 1	63,5392857142857	 	63,5392857142857	 	 	 	ok	 	ok	ok	 	,15
24915	100002132	5/16/2017	5	1	1	 	Employee 46	Team 4	43,5075	 	43,5075	 	 	 	ok	 	ok	ok	 	,15
24926	100002133	5/16/2017	5	1	1	 	Employee 46	Team 4	54,8736538461539	 	54,8736538461539	 	 	 	ok	 	ok	ok	 	,15
25070	100002141	8/17/2017	8	1	1	 	Employee 46	Team 4	67,2062222222222	 	69,0415833333333	 	 	 	ok	 	ok	ok	 	,15
25110	100002144	7/17/2017	7	1	1	 	Employee 46	Team 4	50,8615384615385	 	50,8615384615385	 	 	 	ok	 	ok	ok	 	,15
25123	100002145	7/17/2017	7	1	1	 	Employee 45	Team 4	94,1807692307692	 	94,1807692307692	 	 	 	ok	 	ok	ok	 	,15
25128	100002145	9/11/2017	9	1	1	 	Employee 45	Team 4	94,1807692307692	 	96,2403846153846	 	 	 	ok	 	ok	ok	 	,15
25131	100002145	10/9/2017	10	1	1	 	Employee 45	Team 4	98,3	 	98,3	 	overdue	 	 	 	overdue	ok	8	,15
25135	100002145	11/20/2017	11	1	1	 	Employee 45	Team 4	98,3	 	98,3	 	 	 	ok	 	ok	ok	 	,15
25139	100002146	7/17/2017	7	1	1	 	Employee 45	Team 4	73,7807692307692	 	73,7807692307692	 	 	 	ok	 	ok	ok	 	,15
25144	100002146	9/11/2017	9	1	1	 	Employee 45	Team 4	79,6653846153846	 	80,9403846153846	 	 	 	ok	 	ok	ok	 	,15
25147	100002146	10/9/2017	10	1	1	 	Employee 45	Team 4	82,2153846153846	 	82,2153846153846	 	overdue	 	 	 	overdue	ok	8	,15
25151	100002146	11/20/2017	11	1	1	 	Employee 45	Team 4	78,8153846153846	 	78,8153846153846	 	 	 	ok	 	ok	ok	 	,15
25176	100002149	9/7/2017	9	1	1	 	Employee 46	Team 4	87,4833650793651	 	87,7796613756614	 	 	 	ok	 	not ok	ok	 	,15
25187	100002149	11/16/2017	11	1	1	 	Employee 46	Team 4	82,2833650793651	 	84,8833650793651	 	 	 	ok	 	ok	ok	 	,15
25226	100002151	11/20/2017	11	1	1	 	Employee 47	Team 4	86,4625	 	86,4625	 	 	 	ok	 	not ok	ok	 	,15
25260	100002160	5/11/2017	5	1	1	 	Employee 45	Team 4	92,7259615384615	 	92,7992788461539	 	 	 	ok	 	ok	ok	 	,15
25309	100002162	11/13/2017	11	1	1	 	Employee 44	Team 1	87,6159210526316	 	88,1176754385965	 	 	 	ok	 	ok	ok	 	,15
25356	100002165	5/11/2017	5	1	1	 	Employee 41	Team 1	84,04	 	83,7925	 	 	 	ok	 	not ok	ok	 	,15
25393	100002165	9/11/2017	9	1	1	 	Employee 41	Team 1	90,3	 	90,3	 	 	 	ok	 	not ok	ok	 	,15
25412	100002165	11/13/2017	11	1	1	 	Employee 41	Team 1	90,925	 	90,8	 	 	 	ok	 	not ok	ok	 	,15
25452	100002166	10/18/2017	10	1	1	 	Employee 41	Team 1	50,3201923076923	 	50,3201923076923	 	 	 	ok	 	ok	ok	 	,15
25460	100002166	12/6/2017	12	1	1	 	Employee 41	Team 1	50,3201923076923	 	67,4915384615385	 	 	 	ok	 	not ok	ok	 	,15
25473	100002167	6/14/2017	6	1	1	 	Employee 41	Team 1	51,3786904761905	 	51,3785714285714	 	 	 	ok	 	ok	ok	 	,15
25482	100002167	8/9/2017	8	1	1	 	Employee 41	Team 1	57,3456140350877	 	56,4122807017544	 	 	 	ok	 	not ok	ok	 	,15
25499	100002167	11/29/2017	12	1	1	 	Employee 41	Team 1	55,9456140350877	 	71,4624060150376	 	 	 	ok	 	ok	ok	 	,15
25522	100002168	8/10/2017	8	1	1	 	Employee 41	Team 1	72,5916666666667	 	73,5638888888889	 	 	 	ok	 	not ok	ok	 	,15
25531	100002168	10/5/2017	10	1	1	 	Employee 41	Team 1	74,75	 	74,75	 	 	 	ok	 	not ok	ok	 	,15
25548	100002169	5/9/2017	5	1	1	 	Employee 41	Team 1	76,2935	 	78,0547666666667	 	overdue	 	 	 	overdue	ok	4	,15
25586	100002169	9/12/2017	9	1	1	 	Employee 41	Team 1	85,95	 	85,95	 	 	 	ok	 	not ok	ok	 	,15
25603	100002169	11/7/2017	11	1	1	 	Employee 41	Team 1	86	 	86	 	 	 	ok	 	not ok	ok	 	,15
25641	100002171	5/11/2017	5	1	1	 	Employee 45	Team 4	70,8428571428571	 	70,8428571428572	 	 	 	ok	 	ok	ok	 	,15
25651	100002171	7/13/2017	7	1	1	 	Employee 45	Team 4	70,3269841269841	 	77,0746031746032	 	overdue	 	 	 	overdue	ok	9	,15
25655	100002171	8/3/2017	8	1	1	 	Employee 45	Team 4	84,3111111111111	 	79,8111111111111	 	overdue	 	 	 	overdue	ok	15	,15
25676	100002171	12/21/2017	12	1	1	 	Employee 45	Team 4	87,2	 	83,075	 	 	 	ok	 	not ok	ok	 	,15
25680	100002172	5/11/2017	5	1	1	 	Employee 45	Team 4	71,2567307692308	 	74,8144230769231	 	 	 	ok	 	ok	ok	 	,15
25690	100002172	7/13/2017	7	1	1	 	Employee 45	Team 4	68,9547619047619	 	72,1698412698413	 	overdue	 	 	 	overdue	ok	9	,15
25694	100002172	8/3/2017	8	1	1	 	Employee 45	Team 4	79,9547619047619	 	75,4547619047619	 	overdue	 	 	 	overdue	ok	15	,15
25715	100002172	12/21/2017	12	1	1	 	Employee 45	Team 4	80,6075396825397	 	80,6075396825397	 	 	 	ok	 	ok	ok	 	,15
25719	100002175	7/17/2017	7	1	1	 	Employee 45	Team 4	82,2153846153846	 	82,2153846153846	 	 	 	ok	 	ok	ok	 	,15
25795	100002192	5/19/2017	5	1	1	 	Employee 48	Team 4	15,75	 	15,75	 	 	 	ok	 	ok	ok	 	,15
25817	100002192	10/13/2017	10	1	1	 	Employee 48	Team 4	15,1875	 	15,1875	 	 	 	ok	 	ok	ok	 	,15
25874	100002200	6/15/2017	6	1	1	 	Employee 48	Team 4	19,125	 	15,75	 	overdue	 	 	 	overdue	ok	8	,15
25884	100002200	8/17/2017	8	1	1	 	Employee 48	Team 4	20,325	 	20,325	 	 	 	ok	 	ok	ok	 	,15
25896	100002200	11/2/2017	11	1	1	 	Employee 48	Team 4	14,325	 	16,10625	 	overdue	 	 	 	overdue	ok	15	,15
25908	100002201	6/15/2017	6	1	1	 	Employee 48	Team 4	31,0125	 	30,45	 	overdue	 	 	 	overdue	ok	8	,15
25918	100002201	8/17/2017	8	1	1	 	Employee 48	Team 4	32,775	 	32,5875	 	 	 	ok	 	ok	ok	 	,15
25932	100002201	11/16/2017	11	1	1	 	Employee 48	Team 4	29,5125	 	29,278125	 	 	 	ok	 	ok	ok	 	,15
25943	100002202	8/17/2017	8	1	1	 	Employee 48	Team 4	53,7961538461539	 	53,7961538461539	 	 	 	ok	 	ok	ok	 	,15
25960	100002203	6/15/2017	6	1	1	 	Employee 48	Team 4	33,1875	 	33,1875	 	overdue	 	 	 	overdue	ok	8	,15
25970	100002203	8/17/2017	8	1	1	 	Employee 48	Team 4	36,2625	 	36,028125	 	 	 	ok	 	ok	ok	 	,15
25984	100002203	11/16/2017	11	1	1	 	Employee 48	Team 4	33,4875	 	33,5625	 	 	 	ok	 	ok	ok	 	,15
26003	100002204	7/17/2017	7	1	1	 	Employee 48	Team 4	54	 	51,75	 	 	 	ok	 	ok	ok	 	,15
26014	100002204	9/18/2017	9	1	1	 	Employee 48	Team 4	57,2583333333333	 	57,2583333333333	 	 	 	ok	 	ok	ok	 	,15
26027	100002204	12/11/2017	12	1	1	 	Employee 48	Team 4	42,5208333333333	 	43,2291666666667	 	 	 	ok	 	ok	ok	 	,15
26042	100002208	7/18/2017	7	1	1	 	Employee 48	Team 4	74,8	 	62,7528846153846	 	 	 	ok	 	ok	ok	 	,15
26073	100002209	6/15/2017	6	1	1	 	Employee 48	Team 4	38,3653846153846	 	38,3653846153846	 	overdue	 	 	 	overdue	ok	8	,15
26083	100002209	8/17/2017	8	1	1	 	Employee 48	Team 4	58,6541666666667	 	49,6208333333334	 	 	 	ok	 	ok	ok	 	,15
26097	100002209	11/16/2017	11	1	1	 	Employee 48	Team 4	52,05	 	53,428125	 	 	 	ok	 	ok	ok	 	,15
26224	100002244	6/5/2017	6	1	1	 	Employee 35	Team 6	31,6130952380952	 	36,302380952381	 	overdue	 	 	 	overdue	ok	9	,15
26274	100002279	8/4/2017	8	1	1	 	Employee 39	Team 6	68,1276	 	68,1276	 	overdue	 	 	 	overdue	ok	15	,15
26298	100002281	8/4/2017	8	1	1	 	Employee 39	Team 6	43,5537428571429	 	43,5537428571429	 	overdue	 	 	 	overdue	ok	15	,15
26326	100002284	9/19/2017	9	1	1	 	Employee 39	Team 6	35,2333333333333	 	48,0958333333334	 	 	 	ok	 	ok	ok	 	,15
26334	100002284	11/2/2017	11	1	1	 	Employee 39	Team 6	28,1	 	25,6238095238095	 	 	 	ok	 	ok	ok	 	,15
26350	100002289	6/14/2017	6	1	1	 	Employee 35	Team 6	69,5833333333333	 	69,5833333333333	 	 	 	ok	 	ok	ok	 	,15
26360	100002289	8/16/2017	8	1	1	 	Employee 35	Team 6	76,65	 	75,7166666666667	 	 	 	ok	 	ok	ok	 	,15
26378	100002289	12/13/2017	12	1	1	 	Employee 35	Team 6	84,35	 	84,35	 	 	 	ok	 	ok	ok	 	,15
26411	100002301	9/18/2017	9	1	1	 	Employee 38	Team 6	29,9360333333333	 	31,0435333333334	 	 	 	ok	 	ok	ok	 	,15
26424	100002301	12/11/2017	12	1	1	 	Employee 38	Team 6	89,1986666666667	 	89,1986666666667	 	 	 	ok	 	ok	ok	 	,15
26489	100002312	12/11/2017	12	1	1	 	Employee 34	Team 6	61,0553333333333	 	61,0553333333333	 	 	 	ok	 	ok	ok	 	,15
26531	100002318	5/22/2017	5	1	1	 	Employee 40	Team 6	0	 	0	 	 	 	ok	 	ok	ok	 	,15
26545	100002321	6/12/2017	6	1	1	 	Employee 39	Team 6	36,7635714285714	 	48,677619047619	 	 	 	ok	 	ok	ok	 	,15
26559	100002321	9/11/2017	9	1	1	 	Employee 39	Team 6	48,3432	 	52,7339571428572	 	 	 	ok	 	ok	ok	 	,15
26611	100002331	6/12/2017	6	1	1	 	Employee 39	Team 6	64,35	 	63	 	 	 	ok	 	ok	ok	 	,15
26634	100002334	8/21/2017	8	1	1	 	Employee 39	Team 6	41,1969428571429	 	44,8261714285714	 	 	 	ok	 	ok	ok	 	,15
26660	100002335	6/12/2017	6	1	1	 	Employee 39	Team 6	88,355	 	80,1417777777778	 	 	 	ok	 	ok	ok	 	,15
26709	100002338	6/13/2017	6	1	1	 	Employee 40	Team 6	62,1	 	61,05	 	 	 	ok	 	ok	ok	 	,15
26722	100002338	9/4/2017	9	1	1	 	Employee 40	Team 6	62,1	 	62,1	 	overdue	 	 	 	overdue	ok	16	,15
26831	100002362	5/23/2017	5	1	1	 	Employee 39	Team 6	67,8175	 	67,8175	 	 	 	ok	 	ok	ok	 	,15
26837	100002362	8/4/2017	8	1	1	 	Employee 39	Team 6	62,723	 	62,723	 	overdue	 	 	 	overdue	ok	15	,15
26896	100002369	5/17/2017	5	1	1	 	Employee 38	Team 6	77,5	 	77,5	 	 	 	ok	 	ok	ok	 	,15
26903	100002369	7/20/2017	7	1	1	 	Employee 38	Team 6	88	 	82,75	 	 	 	ok	 	ok	ok	 	,15
26926	100002369	12/21/2017	12	1	1	 	Employee 38	Team 6	85,3	 	81,7	 	 	 	ok	 	not ok	ok	 	,15
26992	100002383	6/20/2017	6	1	1	 	Employee 60	Team 7	40,6428846153846	 	44,0238461538462	 	 	 	ok	 	ok	ok	 	,15
27003	100002385	8/15/2017	8	1	1	 	Employee 60	Team 7	56,0677333333333	 	56,0677333333333	 	 	 	ok	 	ok	ok	 	,15
27041	100002388	5/9/2017	5	1	1	 	Employee 6	Team 8	82,5075	 	82,52625	 	 	 	ok	 	ok	ok	 	,15
27052	100002388	7/18/2017	7	1	1	 	Employee 6	Team 8	77,8341666666667	 	78,5008333333333	 	 	 	ok	 	not ok	ok	 	,15
27079	100002390	5/9/2017	5	1	1	 	Employee 6	Team 8	79,7767307692308	 	79,3267307692308	 	 	 	ok	 	ok	ok	 	,15
27090	100002390	7/18/2017	7	1	1	 	Employee 6	Team 8	70,59	 	70,59	 	 	 	ok	 	ok	ok	 	,15
27122	100002393	6/22/2017	6	1	1	 	Employee 6	Team 8	71,1567307692308	 	77,8855769230769	 	 	 	ok	 	ok	ok	 	,15
27132	100002393	8/24/2017	8	1	1	 	Employee 6	Team 8	79,6316666666667	 	79,6316666666667	 	 	 	ok	 	ok	ok	 	,15
27134	100002393	8/31/2017	9	1	1	 	Employee 6	Team 8	79,6316666666667	 	79,6316666666667	 	overdue	 	 	 	overdue	ok	9	,15
27141	100002393	10/12/2017	10	1	1	 	Employee 6	Team 8	75,6316666666667	 	76,6316666666667	 	 	 	ok	 	ok	ok	 	,15
27146	100002393	11/9/2017	11	1	1	 	Employee 6	Team 8	74,6941666666667	 	77,855625	 	 	 	ok	 	ok	ok	 	,15
27150	100002393	11/30/2017	12	1	1	 	Employee 6	Team 8	81,2983333333333	 	81,2983333333333	 	 	 	ok	 	ok	ok	 	,15
27157	100002394	5/8/2017	5	1	1	 	Employee 6	Team 8	49,8971153846154	 	49,8971153846154	 	 	 	ok	 	ok	ok	 	,15
27204	100002395	7/18/2017	7	1	1	 	Employee 6	Team 8	72,5681140350877	 	72,5681140350877	 	 	 	ok	 	not ok	ok	 	,15
27239	100002398	7/19/2017	7	1	1	 	Employee 6	Team 8	74,5954	 	69,4162333333334	 	 	 	ok	 	ok	ok	 	,15
27278	100002400	6/23/2017	6	1	1	 	Employee 6	Team 8	13,2548076923077	 	13,796875	 	 	 	ok	 	ok	ok	 	,15
27313	100002401	6/23/2017	6	1	1	 	Employee 6	Team 8	20,0105769230769	 	22,5870192307692	 	 	 	ok	 	ok	ok	 	,15
27366	100002407	8/24/2017	8	1	1	 	Employee 6	Team 8	9,2144	 	6,9551	 	 	 	ok	 	ok	ok	 	,15
27368	100002407	8/31/2017	9	1	1	 	Employee 6	Team 8	9,2144	 	9,2144	 	overdue	 	 	 	overdue	ok	9	,15
27375	100002407	10/12/2017	10	1	1	 	Employee 6	Team 8	9,2144	 	9,2144	 	 	 	ok	 	ok	ok	 	,15
27380	100002407	11/9/2017	11	1	1	 	Employee 6	Team 8	9,2144	 	19,2285428571429	 	 	 	ok	 	ok	ok	 	,15
27384	100002407	11/30/2017	12	1	1	 	Employee 6	Team 8	29,2426857142857	 	29,4198857142857	 	 	 	ok	 	ok	ok	 	,15
27397	100002408	6/23/2017	6	1	1	 	Employee 6	Team 8	86,2857142857143	 	85,4642857142857	 	 	 	ok	 	ok	ok	 	,15
27418	100002408	11/10/2017	11	1	1	 	Employee 6	Team 8	85,6	 	87,7666666666667	 	 	 	ok	 	ok	ok	 	,15
27427	100002411	5/8/2017	5	1	1	 	Employee 6	Team 8	53,3294230769231	 	53,3294230769231	 	 	 	ok	 	ok	ok	 	,15
27483	100002415	7/14/2017	7	1	1	 	Employee 7	Team 8	28,5316666666667	 	29,4691666666667	 	 	 	ok	 	ok	ok	 	,15
27603	100002436	5/11/2017	5	1	1	 	Employee 7	Team 8	76,2453333333333	 	76,2453333333334	 	 	 	ok	 	ok	ok	 	,15
27618	100002436	8/31/2017	9	1	1	 	Employee 7	Team 8	79,6416666666667	 	79,6416666666667	 	overdue	 	 	 	overdue	ok	15	,15
27645	100002439	5/11/2017	5	1	1	 	Employee 7	Team 8	73,4884615384616	 	73,4884615384616	 	 	 	ok	 	ok	ok	 	,15
27655	100002439	7/13/2017	7	1	1	 	Employee 7	Team 8	61,5208333333333	 	69,0575320512821	 	 	 	ok	 	ok	ok	 	,15
27663	100002439	8/31/2017	9	1	1	 	Employee 7	Team 8	67,3958333333333	 	71,1430555555555	 	overdue	 	 	 	overdue	ok	15	,15
27683	100002440	5/11/2017	5	1	1	 	Employee 7	Team 8	72,9364761904762	 	72,9364761904762	 	 	 	ok	 	ok	ok	 	,15
27693	100002440	7/13/2017	7	1	1	 	Employee 7	Team 8	56,3690857142857	 	64,652780952381	 	 	 	ok	 	ok	ok	 	,15
27771	100002449	6/21/2017	6	1	1	 	Employee 5	Team 8	55,3625	 	52,6625	 	 	 	ok	 	ok	ok	 	,15
27778	100002449	7/13/2017	7	1	1	 	Employee 5	Team 8	51,7772727272727	 	52,289448051948	 	 	 	ok	 	ok	ok	 	,15
27789	100002449	8/17/2017	8	1	1	 	Employee 5	Team 8	51,7772727272727	 	51,2397727272727	 	 	 	ok	 	ok	ok	 	,15
27800	100002449	9/21/2017	9	1	1	 	Employee 5	Team 8	48,5522727272727	 	50,5522727272727	 	 	 	ok	 	ok	ok	 	,15
27868	100002453	8/16/2017	8	1	1	 	Employee 17	Team 8	37,3522222222222	 	35,4476984126984	 	 	 	ok	 	ok	ok	 	,15
27874	100002453	9/20/2017	9	1	1	 	Employee 17	Team 8	35,8607142857143	 	39,4518253968254	 	 	 	ok	 	ok	ok	 	,15
27915	100002454	9/20/2017	9	1	1	 	Employee 17	Team 8	29,9875	 	28,8181666666667	 	 	 	ok	 	ok	ok	 	,15
27920	100002454	10/18/2017	10	1	1	 	Employee 17	Team 8	27,7058333333333	 	28,5669444444444	 	 	 	ok	 	ok	ok	 	,15
27950	100002456	8/16/2017	8	1	1	 	Employee 17	Team 8	92,88	 	93,6266666666667	 	 	 	ok	 	ok	ok	 	,15
27956	100002456	9/20/2017	9	1	1	 	Employee 17	Team 8	97	 	95,96	 	 	 	ok	 	ok	ok	 	,15
27961	100002456	10/18/2017	10	1	1	 	Employee 17	Team 8	96,4	 	96,6	 	 	 	ok	 	ok	ok	 	,15
27966	100002456	11/15/2017	11	1	1	 	Employee 17	Team 8	95,806	 	95,8545	 	 	 	ok	 	ok	ok	 	,15
27970	100002456	12/6/2017	12	1	1	 	Employee 17	Team 8	90,886	 	91,183	 	 	 	ok	 	ok	ok	 	,15
27993	100002457	8/16/2017	8	1	1	 	Employee 17	Team 8	80,3625	 	76,7827777777778	 	 	 	ok	 	ok	ok	 	,15
27999	100002457	9/20/2017	9	1	1	 	Employee 17	Team 8	71,8291666666667	 	76,2916666666667	 	 	 	ok	 	ok	ok	 	,15
28004	100002457	10/18/2017	10	1	1	 	Employee 17	Team 8	65,5966666666667	 	71,8486111111111	 	 	 	ok	 	ok	ok	 	,15
28009	100002457	11/15/2017	11	1	1	 	Employee 17	Team 8	77,0466666666667	 	77,7766666666667	 	 	 	ok	 	ok	ok	 	,15
28013	100002457	12/6/2017	12	1	1	 	Employee 17	Team 8	73,8491666666667	 	75,6491666666667	 	 	 	ok	 	ok	ok	 	,15
28030	100002459	5/11/2017	5	1	1	 	Employee 14	Team 8	51,5914285714286	 	51,5914285714286	 	 	 	ok	 	not ok	ok	 	,15
28071	100002460	7/13/2017	7	1	1	 	Employee 5	Team 8	63,8147727272727	 	62,5887337662337	 	 	 	ok	 	ok	ok	 	,15
28082	100002460	8/17/2017	8	1	1	 	Employee 5	Team 8	63,8147727272727	 	63,8147727272727	 	 	 	ok	 	not ok	ok	 	,15
28123	100002461	7/18/2017	7	1	1	 	Employee 17	Team 8	51,8115384615385	 	51,8115384615385	 	 	 	ok	 	ok	ok	 	,15
28126	100002461	8/15/2017	8	1	1	 	Employee 17	Team 8	62,0115384615385	 	62,8288461538462	 	 	 	ok	 	ok	ok	 	,15
28200	100002463	10/19/2017	10	1	1	 	Employee 17	Team 8	66,6125	 	74,63125	 	 	 	ok	 	ok	ok	 	,15
28220	100002467	6/21/2017	6	1	1	 	Employee 5	Team 8	24,1846153846154	 	24,1846153846154	 	 	 	ok	 	ok	ok	 	,15
28224	100002467	7/13/2017	7	1	1	 	Employee 5	Team 8	28,1791666666667	 	27,1805288461539	 	 	 	ok	 	ok	ok	 	,15
28230	100002467	8/17/2017	8	1	1	 	Employee 5	Team 8	28,1791666666667	 	28,1791666666667	 	 	 	ok	 	not ok	ok	 	,15
28236	100002467	9/21/2017	9	1	1	 	Employee 5	Team 8	22,5125	 	22,5125	 	 	 	ok	 	ok	ok	 	,15
28253	100002468	5/10/2017	5	1	1	 	Employee 11	Team 9	27,3504285714286	 	27,3504285714286	 	 	 	 	 	 	ok	 	,15
28270	100002468	9/13/2017	9	1	1	 	Employee 11	Team 9	56,5367333333333	 	56,5367333333334	 	 	 	ok	 	ok	ok	 	,15
28290	100002472	5/17/2017	5	1	1	 	Employee 11	Team 9	77,8283333333333	 	77,8283333333334	 	 	 	ok	 	ok	ok	 	,15
28386	100002474	11/3/2017	11	1	1	 	Employee 11	Team 9	86,0976666666667	 	86,0976666666667	 	 	 	 	 	 	ok	 	,15
28514	100002479	6/22/2017	6	1	1	 	Employee 11	Team 9	23,9540952380952	 	23,9540952380952	 	 	 	ok	 	ok	ok	 	,15
28580	100002486	9/7/2017	9	1	1	 	Employee 11	Team 9	76,6253333333333	 	76,6253333333333	 	 	 	 	 	 	ok	 	,15
28591	100002486	11/3/2017	11	1	1	 	Employee 11	Team 9	76,6253333333333	 	79,7263333333333	 	 	 	 	 	 	ok	 	,15
28632	100002489	5/22/2017	5	1	1	 	Employee 10	Team 9	23,2769230769231	 	23,2769230769231	 	 	 	ok	 	ok	ok	 	,15
28639	100002489	8/14/2017	8	1	1	 	Employee 10	Team 9	43,0807692307692	 	44,3557692307692	 	 	 	ok	 	ok	ok	 	,15
28773	100002495	12/6/2017	12	1	1	 	Employee 11	Team 9	97,342	 	97,342	 	 	 	ok	 	ok	ok	 	,15
28778	100002496	7/25/2017	7	1	1	 	Employee 11	Team 9	40,5	 	40,5	 	 	 	ok	 	ok	ok	 	,15
28853	100002504	5/15/2017	5	1	1	 	Employee 9	Team 9	64,0214285714286	 	58,6880952380952	 	 	 	ok	 	ok	ok	 	,15
28889	100002505	7/18/2017	7	1	1	 	Employee 9	Team 9	89,0357142857143	 	85,7468253968254	 	 	 	ok	 	ok	ok	 	,15
28898	100002505	9/12/2017	9	1	1	 	Employee 9	Team 9	74,5125476190476	 	74,5125476190476	 	 	 	ok	 	ok	ok	 	,15
28931	100002507	8/16/2017	8	1	1	 	Employee 9	Team 9	22,7217948717949	 	24,3310897435897	 	 	 	ok	 	ok	ok	 	,15
28968	100002508	8/16/2017	8	1	1	 	Employee 9	Team 9	63,5416666666667	 	67,5354166666666	 	 	 	ok	 	not ok	ok	 	,15
28993	100002515	5/15/2017	5	1	1	 	Employee 9	Team 9	50,8221428571429	 	50,0221428571429	 	 	 	ok	 	ok	ok	 	,15
29037	100002518	6/20/2017	6	1	1	 	Employee 9	Team 9	46,9836666666667	 	46,9836666666667	 	 	 	ok	 	ok	ok	 	,15
29056	100002521	5/15/2017	5	1	1	 	Employee 9	Team 9	73,2534523809524	 	72,7677380952381	 	 	 	ok	 	ok	ok	 	,15
29267	100002545	7/13/2017	7	1	1	 	Employee 8	Team 9	31,3625	 	28,9758333333333	 	 	 	ok	 	ok	ok	 	,15
29284	100002545	11/2/2017	11	1	1	 	Employee 8	Team 9	35,1	 	34,4166666666667	 	 	 	ok	 	ok	ok	 	,15
29301	100002546	6/21/2017	6	1	1	 	Employee 13	Team 9	87,3714285714286	 	89,3497428571429	 	 	 	ok	 	not ok	ok	 	,15
29375	100002550	8/21/2017	8	1	1	 	Employee 8	Team 9	40,8833333333333	 	41,2916666666667	 	 	 	ok	 	ok	ok	 	,15
29441	100002554	8/9/2017	8	1	1	 	Employee 31	Team 10	89,5958333333333	 	89,5958333333333	 	 	 	ok	 	ok	ok	 	,15
29512	100002558	12/5/2017	12	1	1	 	Employee 31	Team 10	56,1406	 	58,3686	 	 	 	ok	 	ok	ok	 	,15
29545	100002571	8/10/2017	8	1	1	 	Employee 31	Team 10	86,5208333333334	 	86,5208333333333	 	 	 	ok	 	ok	ok	 	,15
