CustomerID	Month	No_planned_visits	No_executed_visits	No_not_executed_visits	No_adhoc_visits	Day_maximum_difference	Day_maximum_sape	Day_minimum_sape	Day_validation	Mean_SAPE	Std_dev_SAPE	Mean_APE	Squared_error_SAPE_APE	Mean_FPE	Std_dev_FPE	No_ok_validations	No_not_ok_validations	Percent_ok	Percent_not_ok
100001170	8	4	4	0	0	14.0	14.0	7.0	-1	51.67875	3.5557275890455937	-1.0	-1.0	51.678999999999995	0.0	0	0	0.0	0.0
100001170	9	3	3	0	0	11.0	4.0	25.0	-1	44.01233333333334	1.0223529505780071	-1.0	-1.0	44.01300000000001	0.0	0	0	0.0	0.0
100001170	10	3	3	0	0	16.0	9.0	16.0	-1	43.606	3.2267582287284378	-1.0	-1.0	43.606	0.0	0	0	0.0	0.0
100001170	11	3	3	0	0	13.0	13.0	30.0	-1	83.17	3.025002809916051	-1.0	-1.0	83.17	0.0	0	0	0.0	0.0
100001170	12	3	3	0	0	18.0	4.0	4.0	-1	85.309	0.0	-1.0	-1.0	85.309	0.0	0	0	0.0	0.0
100001171	7	4	3	1	0	17.0	24.0	10.0	-1	35.94166666666667	1.5266971612674918	-1.0	-1.0	35.942	0.0	0	0	0.0	0.0
100001171	8	4	4	0	0	14.0	14.0	21.0	-1	49.017	0.9508220127868318	-1.0	-1.0	49.016999999999996	0.0	0	0	0.0	0.0
100001171	9	3	3	0	0	11.0	25.0	11.0	-1	40.687666666666665	6.393986827915393	-1.0	-1.0	40.688	0.0	0	0	0.0	0.0
100001171	10	3	3	0	0	16.0	16.0	9.0	-1	46.54066666666667	4.381924564490913	-1.0	-1.0	46.541000000000004	0.0	0	0	0.0	0.0
100001171	11	3	3	0	0	13.0	20.0	13.0	-1	48.47433333333333	11.068750496580703	-1.0	-1.0	48.474	0.0	0	0	0.0	0.0
100001171	12	3	3	0	0	18.0	4.0	4.0	-1	59.46200000000001	7.105427357601002e-15	-1.0	-1.0	59.46200000000001	7.105427357601002e-15	0	0	0.0	0.0
100001172	7	3	3	0	0	17.0	10.0	17.0	-1	31.653666666666666	1.9924815906022564	-1.0	-1.0	31.654	0.0	0	0	0.0	0.0
100001172	8	4	4	0	0	14.0	14.0	21.0	-1	33.883750000000006	0.2609141381757608	-1.0	-1.0	33.884	0.0	0	0	0.0	0.0
100001172	9	3	3	0	0	11.0	11.0	25.0	-1	42.28133333333333	1.473161754715195	-1.0	-1.0	42.28100000000001	0.0	0	0	0.0	0.0
100001172	10	3	3	0	0	16.0	2.0	16.0	-1	50.231666666666676	3.308316926911468	-1.0	-1.0	50.232	0.0	0	0	0.0	0.0
100001172	11	3	3	0	0	13.0	20.0	13.0	-1	51.60766666666667	10.201630860907596	-1.0	-1.0	51.608000000000004	0.0	0	0	0.0	0.0
100001172	12	3	3	0	0	18.0	4.0	4.0	-1	48.816	0.0	-1.0	-1.0	48.816	0.0	0	0	0.0	0.0
100001173	7	4	3	1	0	17.0	10.0	24.0	-1	41.655666666666654	1.6286977074405873	-1.0	-1.0	41.65600000000001	0.0	0	0	0.0	0.0
100001173	8	4	4	0	0	7.0	31.0	7.0	-1	49.81725	2.6044000628743658	-1.0	-1.0	49.817	0.0	0	0	0.0	0.0
100001173	9	3	3	0	0	11.0	4.0	25.0	-1	43.151	2.1723279371832107	-1.0	-1.0	43.151	0.0	0	0	0.0	0.0
100001173	10	3	3	0	0	9.0	2.0	2.0	-1	42.367	0.0	-1.0	-1.0	42.367	0.0	0	0	0.0	0.0
100001173	11	3	3	0	0	13.0	20.0	13.0	-1	41.178333333333335	5.734002460953624	-1.0	-1.0	41.178000000000004	0.0	0	0	0.0	0.0
100001173	12	3	3	0	0	18.0	18.0	4.0	-1	54.504	3.3941125496954334	-1.0	-1.0	54.504	0.0	0	0	0.0	0.0
100001181	7	3	2	1	0	21.0	21.0	14.0	-1	39.525999999999996	8.141	-1.0	-1.0	39.525999999999996	0.0	0	0	0.0	0.0
100001181	8	3	3	0	0	11.0	11.0	4.0	-1	50.38433333333333	4.00439644502001	-1.0	-1.0	50.38399999999999	0.0	0	0	0.0	0.0
100001181	9	3	3	0	0	22.0	1.0	29.0	-1	44.77166666666667	6.144185128142617	-1.0	-1.0	44.772	0.0	0	0	0.0	0.0
100001181	10	4	4	0	0	20.0	13.0	20.0	-1	40.37875	1.4110663299434232	-1.0	-1.0	40.379	0.0	0	0	0.0	0.0
100001181	11	2	2	0	0	3.0	17.0	17.0	-1	47.685	0.0	-1.0	-1.0	47.685	0.0	0	0	0.0	0.0
100001181	12	3	3	0	0	22.0	1.0	1.0	-1	48.456	7.105427357601002e-15	-1.0	-1.0	48.456	7.105427357601002e-15	0	0	0.0	0.0
100001188	5	4	4	0	0	12.0	5.0	5.0	-1	74.457	0.0	-1.0	-1.0	74.457	0.0	0	0	0.0	0.0
100001188	6	4	4	0	0	16.0	30.0	16.0	24	75.36425	11.781040178502913	65.536	96.59449806249994	75.36399999999998	0.0	1	0	1.0	0.0
100001191	5	3	3	0	0	16.0	9.0	9.0	-1	61.917	0.0	-1.0	-1.0	61.917	0.0	0	0	0.0	0.0
100001191	6	4	4	0	0	20.0	27.0	6.0	-1	63.9585	1.7161553688404785	-1.0	-1.0	63.958999999999996	0.0	0	0	0.0	0.0
100001191	7	3	2	1	0	4.0	25.0	18.0	-1	63.5325	0.6564999999999905	-1.0	-1.0	63.533	0.0	0	0	0.0	0.0
100001191	8	2	2	0	0	1.0	1.0	1.0	-1	64.189	0.0	-1.0	-1.0	64.189	0.0	0	0	0.0	0.0
100001191	9	5	5	0	0	5.0	29.0	29.0	-1	64.189	0.0	-1.0	-1.0	64.189	0.0	0	0	0.0	0.0
100001191	10	4	4	0	0	10.0	3.0	10.0	-1	61.45	1.5813623873103826	-1.0	-1.0	61.45	0.0	0	0	0.0	0.0
100001191	11	4	4	0	0	14.0	14.0	31.0	-1	62.43599999999999	1.8989999999999971	-1.0	-1.0	62.43600000000001	0.0	0	0	0.0	0.0
100001191	12	4	4	0	0	5.0	28.0	28.0	-1	64.335	0.0	-1.0	-1.0	64.335	0.0	0	0	0.0	0.0
100001193	7	2	2	0	0	6.0	20.0	6.0	-1	60.1795	0.39849999999999497	-1.0	-1.0	60.18	0.0	0	0	0.0	0.0
100001193	8	1	1	0	0	3.0	3.0	3.0	-1	60.578	0.0	-1.0	-1.0	60.578	0.0	0	0	0.0	0.0
100001193	9	2	2	0	0	31.0	31.0	31.0	-1	60.578	0.0	-1.0	-1.0	60.578	0.0	0	0	0.0	0.0
100001193	10	2	2	0	0	12.0	12.0	12.0	-1	56.94600000000001	0.0	-1.0	-1.0	56.94600000000001	0.0	0	0	0.0	0.0
100001193	11	2	2	0	1	16.0	23.0	9.0	-1	67.59533333333333	7.711881280782842	-1.0	-1.0	67.595	0.0	0	0	0.0	0.0
100001193	12	2	2	0	0	7.0	7.0	7.0	-1	74.958	0.0	-1.0	-1.0	74.958	0.0	0	0	0.0	0.0
100001194	7	1	1	0	0	13.0	27.0	27.0	-1	90.0	0.0	-1.0	-1.0	90.0	0.0	0	0	0.0	0.0
100001194	9	1	1	0	0	7.0	21.0	21.0	9	90.0	0.0	67.05	526.7025000000001	90.0	0.0	0	0	0.0	0.0
100001194	10	2	2	0	0	5.0	5.0	5.0	13	90.0	0.0	78.75	126.5625	90.0	0.0	0	0	0.0	0.0
100001194	11	2	2	0	0	2.0	2.0	2.0	-1	90.0	0.0	-1.0	-1.0	90.0	0.0	0	0	0.0	0.0
100001194	12	3	3	0	0	14.0	30.0	30.0	-1	90.0	0.0	-1.0	-1.0	90.0	0.0	0	0	0.0	0.0
100001195	5	3	3	0	0	16.0	9.0	9.0	10	92.52500000000002	1.4210854715202004e-14	91.669	0.7327360000000394	92.525	0.0	1	0	1.0	0.0
100001195	6	4	4	0	0	20.0	20.0	6.0	-1	93.4625	0.9375	-1.0	-1.0	93.463	0.0	0	0	0.0	0.0
100001195	7	3	2	1	0	4.0	25.0	18.0	20	88.89300000000001	1.0069999999999908	84.686	17.698849000000067	88.89299999999999	0.0	1	0	1.0	0.0
100001195	8	2	2	0	0	1.0	1.0	1.0	-1	89.9	0.0	-1.0	-1.0	89.9	0.0	0	0	0.0	0.0
100001195	9	5	5	0	0	5.0	29.0	29.0	-1	89.9	0.0	-1.0	-1.0	89.9	0.0	0	0	0.0	0.0
100001195	10	4	4	0	0	10.0	3.0	3.0	-1	89.9	0.0	-1.0	-1.0	89.9	0.0	0	0	0.0	0.0
100001195	11	4	4	0	0	7.0	31.0	31.0	-1	89.9	0.0	-1.0	-1.0	89.9	0.0	0	0	0.0	0.0
100001195	12	4	4	0	0	5.0	28.0	28.0	-1	89.9	0.0	-1.0	-1.0	89.9	0.0	0	0	0.0	0.0
100001196	5	2	2	0	0	11.0	25.0	11.0	-1	59.91550000000001	0.6644999999999932	-1.0	-1.0	59.915	0.0	0	0	0.0	0.0
100001196	6	2	2	0	0	8.0	8.0	8.0	-1	60.58	0.0	-1.0	-1.0	60.58	0.0	0	0	0.0	0.0
100001196	7	1	1	0	0	21.0	21.0	21.0	-1	74.958	0.0	-1.0	-1.0	74.958	0.0	0	0	0.0	0.0
100001196	8	1	1	0	0	4.0	4.0	4.0	-1	74.958	0.0	-1.0	-1.0	74.958	0.0	0	0	0.0	0.0
100001196	9	2	2	0	0	1.0	1.0	1.0	-1	74.958	0.0	-1.0	-1.0	74.958	0.0	0	0	0.0	0.0
100001196	10	2	2	0	0	13.0	13.0	13.0	-1	74.958	0.0	-1.0	-1.0	74.958	0.0	0	0	0.0	0.0
100001196	11	2	2	0	0	10.0	10.0	10.0	-1	74.958	0.0	-1.0	-1.0	74.958	0.0	0	0	0.0	0.0
100001196	12	1	1	0	0	22.0	22.0	22.0	-1	74.958	0.0	-1.0	-1.0	74.958	0.0	0	0	0.0	0.0
100001198	5	4	4	0	0	12.0	5.0	5.0	-1	64.105	0.0	-1.0	-1.0	64.105	0.0	0	0	0.0	0.0
100001198	6	4	4	0	0	16.0	30.0	9.0	24	73.7835	3.4268625227750182	65.05	76.27402225000013	73.783	0.0	1	0	1.0	0.0
100001198	7	3	3	0	0	21.0	28.0	7.0	-1	86.21933333333334	6.128258770283399	-1.0	-1.0	86.219	0.0	0	0	0.0	0.0
100001198	8	2	2	0	0	4.0	4.0	4.0	-1	94.88600000000001	0.0	-1.0	-1.0	94.88600000000001	0.0	0	0	0.0	0.0
100001198	9	3	3	0	0	22.0	1.0	1.0	-1	94.886	1.4210854715202004e-14	-1.0	-1.0	94.886	1.4210854715202004e-14	0	0	0.0	0.0
100001198	10	4	4	0	0	13.0	6.0	6.0	-1	94.88600000000001	0.0	-1.0	-1.0	94.88600000000001	0.0	0	0	0.0	0.0
100001198	11	3	3	0	0	17.0	10.0	10.0	-1	94.886	1.4210854715202004e-14	-1.0	-1.0	94.886	1.4210854715202004e-14	0	0	0.0	0.0
100001198	12	4	4	0	0	15.0	1.0	1.0	-1	94.88600000000001	0.0	-1.0	-1.0	94.88600000000001	0.0	0	0	0.0	0.0
100001202	5	3	3	0	0	10.0	3.0	3.0	-1	71.085	0.0	-1.0	-1.0	71.085	0.0	0	0	0.0	0.0
100001202	6	4	4	0	0	21.0	31.0	21.0	-1	69.39075	1.69428545041855	-1.0	-1.0	69.391	0.0	0	0	0.0	0.0
100001202	7	2	2	0	0	14.0	7.0	7.0	-1	73.848	0.0	-1.0	-1.0	73.848	0.0	0	0	0.0	0.0
100001202	8	4	4	0	0	11.0	4.0	4.0	-1	73.848	0.0	-1.0	-1.0	73.848	0.0	0	0	0.0	0.0
100001202	9	3	3	0	0	22.0	29.0	1.0	-1	75.764	2.6469500687898675	-1.0	-1.0	75.764	0.0	0	0	0.0	0.0
100001202	10	3	3	0	0	20.0	13.0	20.0	-1	75.7936666666667	2.6257231808060495	-1.0	-1.0	75.793	0.0	0	0	0.0	0.0
100001202	11	3	3	0	0	17.0	10.0	10.0	-1	73.937	0.0	-1.0	-1.0	73.937	0.0	0	0	0.0	0.0
100001202	12	4	4	0	0	15.0	1.0	1.0	-1	73.937	0.0	-1.0	-1.0	73.937	0.0	0	0	0.0	0.0
100001204	7	1	1	0	0	11.0	11.0	11.0	-1	53.678999999999995	0.0	-1.0	-1.0	53.678999999999995	0.0	0	0	0.0	0.0
100001204	8	4	4	0	0	8.0	1.0	1.0	-1	54.617	0.0	-1.0	-1.0	54.617	0.0	0	0	0.0	0.0
100001204	9	4	4	0	0	19.0	26.0	29.0	-1	55.794	1.5457274986232272	-1.0	-1.0	55.794	0.0	0	0	0.0	0.0
100001204	10	3	3	0	0	17.0	10.0	10.0	-1	58.38800000000001	0.0	-1.0	-1.0	58.38800000000001	0.0	0	0	0.0	0.0
100001204	11	3	3	0	0	7.0	31.0	31.0	-1	58.38800000000001	0.0	-1.0	-1.0	58.38800000000001	0.0	0	0	0.0	0.0
100001204	12	5	5	0	0	5.0	28.0	28.0	-1	58.38800000000001	0.0	-1.0	-1.0	58.38800000000001	0.0	0	0	0.0	0.0
100001207	5	3	3	0	0	10.0	3.0	3.0	-1	65.467	0.0	-1.0	-1.0	65.467	0.0	0	0	0.0	0.0
100001207	6	4	4	0	0	21.0	28.0	31.0	22	66.36975	1.4427036034820144	61.25100000000001	26.20160156249984	66.37	0.0	1	0	1.0	0.0
100001207	7	1	1	0	0	5.0	5.0	5.0	-1	62.681999999999995	0.0	-1.0	-1.0	62.681999999999995	0.0	0	0	0.0	0.0
100001207	8	3	3	0	0	16.0	9.0	9.0	-1	67.387	0.0	-1.0	-1.0	67.387	0.0	0	0	0.0	0.0
100001207	9	3	3	0	0	13.0	27.0	30.0	-1	69.24366666666667	2.6257231808060437	-1.0	-1.0	69.244	0.0	0	0	0.0	0.0
100001207	10	2	2	0	0	4.0	18.0	18.0	-1	72.957	0.0	-1.0	-1.0	72.957	0.0	0	0	0.0	0.0
100001207	11	4	4	0	0	8.0	1.0	1.0	-1	72.957	0.0	-1.0	-1.0	72.957	0.0	0	0	0.0	0.0
100001207	12	5	5	0	0	20.0	29.0	20.0	-1	72.7798	0.2170247912105885	-1.0	-1.0	72.78	0.0	0	0	0.0	0.0
100001208	5	4	4	0	0	16.0	2.0	16.0	-1	46.898999999999994	0.75	-1.0	-1.0	46.898999999999994	0.0	0	0	0.0	0.0
100001208	6	5	5	0	0	20.0	30.0	20.0	22	41.9898	5.0939588690919	41.888999999999996	0.01016063999999991	41.99	0.0	1	0	1.0	0.0
100001208	7	2	1	1	0	4.0	11.0	11.0	-1	51.93600000000001	0.0	-1.0	-1.0	51.93600000000001	0.0	0	0	0.0	0.0
100001208	8	4	4	0	0	8.0	1.0	1.0	-1	53.06100000000001	0.0	-1.0	-1.0	53.06100000000001	0.0	0	0	0.0	0.0
100001208	9	4	4	0	0	19.0	26.0	29.0	-1	55.65475000000001	3.7135832005624936	-1.0	-1.0	55.655	0.0	0	0	0.0	0.0
100001208	10	3	3	0	0	17.0	10.0	10.0	-1	62.007	0.0	-1.0	-1.0	62.007	0.0	0	0	0.0	0.0
100001208	11	3	3	0	0	7.0	31.0	31.0	-1	62.007	0.0	-1.0	-1.0	62.007	0.0	0	0	0.0	0.0
100001208	12	5	5	0	0	5.0	28.0	28.0	-1	62.00699999999999	7.105427357601002e-15	-1.0	-1.0	62.00699999999999	7.105427357601002e-15	0	0	0.0	0.0
100001210	5	3	3	0	0	12.0	5.0	5.0	-1	44.559	0.0	-1.0	-1.0	44.559	0.0	0	0	0.0	0.0
100001210	6	3	3	0	0	23.0	30.0	16.0	-1	45.059	0.7071067811865476	-1.0	-1.0	45.059	0.0	0	0	0.0	0.0
100001210	7	1	1	0	0	7.0	7.0	7.0	-1	65.477	0.0	-1.0	-1.0	65.477	0.0	0	0	0.0	0.0
100001210	8	2	2	0	0	4.0	4.0	4.0	-1	69.553	0.0	-1.0	-1.0	69.553	0.0	0	0	0.0	0.0
100001210	9	2	2	0	0	1.0	29.0	1.0	-1	75.3565	5.8035	-1.0	-1.0	75.35600000000002	0.0	0	0	0.0	0.0
100001210	10	2	2	0	0	13.0	13.0	13.0	-1	81.16	0.0	-1.0	-1.0	81.16	0.0	0	0	0.0	0.0
100001210	11	2	2	0	0	10.0	10.0	10.0	-1	81.16	0.0	-1.0	-1.0	81.16	0.0	0	0	0.0	0.0
100001210	12	1	1	0	0	22.0	22.0	22.0	-1	81.16	0.0	-1.0	-1.0	81.16	0.0	0	0	0.0	0.0
100001211	5	1	1	0	0	5.0	5.0	5.0	-1	73.62899999999998	0.0	-1.0	-1.0	73.62899999999998	0.0	0	0	0.0	0.0
100001211	6	2	2	0	0	2.0	16.0	16.0	-1	73.62899999999998	0.0	-1.0	-1.0	73.62899999999998	0.0	0	0	0.0	0.0
100001211	7	2	2	0	0	14.0	14.0	7.0	-1	80.431	2.0379999999999967	-1.0	-1.0	80.431	0.0	0	0	0.0	0.0
100001211	8	4	4	0	0	11.0	4.0	4.0	-1	82.469	0.0	-1.0	-1.0	82.469	0.0	0	0	0.0	0.0
100001211	9	3	3	0	0	22.0	29.0	1.0	-1	86.20299999999997	4.970716313235613	-1.0	-1.0	86.20299999999996	0.0	0	0	0.0	0.0
100001211	10	3	3	0	0	20.0	13.0	13.0	-1	93.228	0.0	-1.0	-1.0	93.228	0.0	0	0	0.0	0.0
100001211	11	3	3	0	0	17.0	10.0	10.0	-1	93.228	0.0	-1.0	-1.0	93.228	0.0	0	0	0.0	0.0
100001211	12	4	4	0	0	15.0	1.0	1.0	-1	93.228	0.0	-1.0	-1.0	93.228	0.0	0	0	0.0	0.0
100001212	5	1	1	0	0	5.0	5.0	5.0	-1	44.37300000000001	0.0	-1.0	-1.0	44.37300000000001	0.0	0	0	0.0	0.0
100001212	6	2	2	0	0	2.0	16.0	16.0	-1	44.37300000000001	0.0	-1.0	-1.0	44.37300000000001	0.0	0	0	0.0	0.0
100001212	7	1	1	0	0	14.0	14.0	14.0	-1	61.49	0.0	-1.0	-1.0	61.49	0.0	0	0	0.0	0.0
100001212	8	2	2	0	0	11.0	11.0	11.0	-1	61.49	0.0	-1.0	-1.0	61.49	0.0	0	0	0.0	0.0
100001212	9	1	1	0	0	8.0	22.0	22.0	-1	66.363	0.0	-1.0	-1.0	66.363	0.0	0	0	0.0	0.0
100001212	10	1	1	0	0	6.0	20.0	20.0	-1	66.363	0.0	-1.0	-1.0	66.363	0.0	0	0	0.0	0.0
100001212	11	1	1	0	0	3.0	17.0	17.0	-1	66.363	0.0	-1.0	-1.0	66.363	0.0	0	0	0.0	0.0
100001212	12	3	3	0	0	15.0	1.0	29.0	-1	66.21533333333333	0.20883220271042605	-1.0	-1.0	66.21600000000001	0.0	0	0	0.0	0.0
100001213	5	3	3	0	0	10.0	3.0	3.0	-1	76.333	0.0	-1.0	-1.0	76.333	0.0	0	0	0.0	0.0
100001213	6	4	4	0	0	21.0	31.0	21.0	22	67.256	9.076999999999998	49.901	301.1960249999999	67.256	0.0	1	0	1.0	0.0
100001213	7	1	1	0	0	5.0	5.0	5.0	-1	61.575	0.0	-1.0	-1.0	61.575	0.0	0	0	0.0	0.0
100001213	8	3	3	0	0	16.0	9.0	9.0	-1	70.931	0.0	-1.0	-1.0	70.931	0.0	0	0	0.0	0.0
100001213	9	3	3	0	0	13.0	30.0	30.0	-1	70.931	0.0	-1.0	-1.0	70.931	0.0	0	0	0.0	0.0
100001213	10	2	2	0	0	4.0	18.0	18.0	-1	70.931	0.0	-1.0	-1.0	70.931	0.0	0	0	0.0	0.0
100001213	11	4	4	0	0	8.0	1.0	1.0	-1	70.931	0.0	-1.0	-1.0	70.931	0.0	0	0	0.0	0.0
100001213	12	5	5	0	0	6.0	6.0	29.0	-1	71.28540000000002	0.17719999999999916	-1.0	-1.0	71.286	0.0	0	0	0.0	0.0
100001214	5	3	3	0	0	10.0	3.0	10.0	-1	46.77533333333333	0.5802989650937574	-1.0	-1.0	46.776	0.0	0	0	0.0	0.0
100001214	6	4	4	0	0	14.0	31.0	21.0	22	42.7715	2.3369300909526602	40.586	4.77641025000002	42.772	0.0	1	0	1.0	0.0
100001214	7	1	1	0	0	5.0	5.0	5.0	-1	39.571	0.0	-1.0	-1.0	39.571	0.0	0	0	0.0	0.0
100001214	8	3	3	0	0	16.0	16.0	9.0	-1	38.83066666666667	0.7556614468280245	-1.0	-1.0	38.830999999999996	0.0	0	0	0.0	0.0
100001214	9	3	3	0	0	13.0	27.0	30.0	-1	40.492	1.031180229963058	-1.0	-1.0	40.492	0.0	0	0	0.0	0.0
100001214	10	2	2	0	0	4.0	18.0	25.0	-1	40.7855	1.0715000000000003	-1.0	-1.0	40.786	0.0	0	0	0.0	0.0
100001214	11	4	4	0	0	8.0	22.0	1.0	-1	40.07125	0.6187751510039823	-1.0	-1.0	40.071	0.0	0	0	0.0	0.0
100001214	12	5	5	0	0	6.0	29.0	29.0	-1	41.143	0.0	-1.0	-1.0	41.143	0.0	0	0	0.0	0.0
100001215	7	2	2	0	0	13.0	6.0	13.0	15	35.716	5.586999999999998	25.101999999999997	112.65699600000002	20.651	0.0	0	1	0.0	1.0
100001215	8	4	4	0	0	10.0	10.0	3.0	-1	38.556	1.3891047476702387	-1.0	-1.0	38.556	0.0	0	0	0.0	0.0
100001215	9	3	3	0	0	21.0	31.0	31.0	15	39.358000000000004	0.0	31.432	62.82147599999998	26.239	0.0	0	0	0.0	0.0
100001215	10	3	3	0	0	19.0	12.0	12.0	-1	39.358000000000004	0.0	-1.0	-1.0	39.358000000000004	0.0	0	0	0.0	0.0
100001215	11	4	4	0	0	9.0	2.0	2.0	-1	39.358000000000004	0.0	-1.0	-1.0	39.358000000000004	0.0	0	0	0.0	0.0
100001215	12	5	5	0	0	7.0	30.0	30.0	-1	39.358000000000004	0.0	-1.0	-1.0	39.358000000000004	0.0	0	0	0.0	0.0
100001221	5	3	3	0	0	12.0	5.0	5.0	-1	36.528	0.0	-1.0	-1.0	36.528	0.0	0	0	0.0	0.0
100001221	6	3	3	0	0	23.0	30.0	16.0	-1	38.15266666666667	1.6792173441484262	-1.0	-1.0	38.153	0.0	0	0	0.0	0.0
100001221	7	2	2	0	0	14.0	14.0	7.0	-1	38.829	3.8539999999999988	-1.0	-1.0	38.829	0.0	0	0	0.0	0.0
100001221	8	4	4	0	0	11.0	11.0	4.0	-1	43.6835	0.577638944324222	-1.0	-1.0	43.683	0.0	0	0	0.0	0.0
100001221	9	3	3	0	0	22.0	29.0	1.0	-1	47.15600000000001	2.981207473491234	-1.0	-1.0	47.15600000000001	0.0	0	0	0.0	0.0
100001221	10	3	3	0	0	20.0	13.0	27.0	-1	50.53799999999999	0.8838834764831844	-1.0	-1.0	50.53799999999999	7.105427357601002e-15	0	0	0.0	0.0
100001221	11	3	3	0	0	17.0	10.0	10.0	-1	49.28799999999999	7.105427357601002e-15	-1.0	-1.0	49.28799999999999	7.105427357601002e-15	0	0	0.0	0.0
100001221	12	4	4	0	0	15.0	1.0	1.0	-1	49.288000000000004	0.0	-1.0	-1.0	49.288000000000004	0.0	0	0	0.0	0.0
100001222	5	1	1	0	0	5.0	5.0	5.0	-1	38.7	0.0	-1.0	-1.0	38.7	0.0	0	0	0.0	0.0
100001222	6	2	2	0	0	2.0	30.0	16.0	-1	45.45	6.75	-1.0	-1.0	45.45	0.0	0	0	0.0	0.0
100001222	7	1	1	0	0	14.0	14.0	14.0	-1	77.85	0.0	-1.0	-1.0	77.85	0.0	0	0	0.0	0.0
100001222	8	2	2	0	0	11.0	11.0	11.0	-1	77.85	0.0	-1.0	-1.0	77.85	0.0	0	0	0.0	0.0
100001222	9	1	1	0	0	8.0	22.0	22.0	-1	84.6	0.0	-1.0	-1.0	84.6	0.0	0	0	0.0	0.0
100001222	10	1	1	0	0	6.0	20.0	20.0	-1	84.6	0.0	-1.0	-1.0	84.6	0.0	0	0	0.0	0.0
100001222	11	1	1	0	0	3.0	17.0	17.0	-1	84.6	0.0	-1.0	-1.0	84.6	0.0	0	0	0.0	0.0
100001222	12	3	3	0	0	15.0	1.0	1.0	-1	84.6	0.0	-1.0	-1.0	84.6	0.0	0	0	0.0	0.0
100001223	5	3	3	0	0	15.0	15.0	8.0	-1	53.58000000000001	0.5798275605729709	-1.0	-1.0	53.58000000000001	7.105427357601002e-15	0	0	0.0	0.0
100001223	6	3	3	0	0	5.0	29.0	29.0	-1	54.928000000000004	0.0	-1.0	-1.0	54.928000000000004	0.0	0	0	0.0	0.0
100001223	7	2	1	1	0	3.0	10.0	10.0	-1	61.42100000000001	0.0	-1.0	-1.0	61.42100000000001	0.0	0	0	0.0	0.0
100001223	8	4	4	0	0	14.0	31.0	14.0	15	59.29075	4.018926932341522	58.763999999999996	0.2774655624999998	59.291000000000004	0.0	1	0	1.0	0.0
100001223	9	3	3	0	0	18.0	25.0	11.0	-1	57.58700000000001	0.7071067811865476	-1.0	-1.0	57.58700000000001	7.105427357601002e-15	0	0	0.0	0.0
100001223	10	2	2	0	0	16.0	9.0	16.0	18	58.306000000000004	1.2189999999999976	65.55	52.475536	58.306	7.105427357601002e-15	1	0	1.0	0.0
100001223	11	3	3	0	0	6.0	30.0	30.0	8	57.08700000000001	7.105427357601002e-15	52.428000000000004	21.706281000000118	57.086999999999996	0.0	1	0	1.0	0.0
100001223	12	5	5	0	0	4.0	4.0	27.0	12	57.7248	0.4831071930741669	65.45	59.67871504000002	57.725	0.0	1	0	1.0	0.0
100001225	7	1	1	0	0	5.0	5.0	5.0	-1	43.69	0.0	-1.0	-1.0	43.69	0.0	0	0	0.0	0.0
100001225	8	3	3	0	0	16.0	9.0	9.0	-1	46.111999999999995	0.0	-1.0	-1.0	46.111999999999995	0.0	0	0	0.0	0.0
100001225	9	3	3	0	0	13.0	27.0	30.0	-1	48.87633333333334	2.099215779496931	-1.0	-1.0	48.87600000000001	0.0	0	0	0.0	0.0
100001225	10	2	2	0	0	4.0	18.0	18.0	-1	51.19600000000001	0.0	-1.0	-1.0	51.19600000000001	0.0	0	0	0.0	0.0
100001225	11	4	4	0	0	8.0	1.0	1.0	-1	51.19600000000001	0.0	-1.0	-1.0	51.19600000000001	0.0	0	0	0.0	0.0
100001225	12	5	5	0	0	6.0	29.0	29.0	-1	51.19600000000001	0.0	-1.0	-1.0	51.19600000000001	0.0	0	0	0.0	0.0
100001226	5	3	3	0	0	12.0	5.0	5.0	-1	75.389	0.0	-1.0	-1.0	75.389	0.0	0	0	0.0	0.0
100001226	6	3	3	0	0	23.0	30.0	16.0	-1	77.34266666666667	1.4334346475821251	-1.0	-1.0	77.343	0.0	0	0	0.0	0.0
100001226	7	2	2	0	0	14.0	14.0	7.0	-1	83.271	2.0829999999999984	-1.0	-1.0	83.271	0.0	0	0	0.0	0.0
100001226	8	4	4	0	0	11.0	4.0	4.0	-1	85.354	0.0	-1.0	-1.0	85.354	0.0	0	0	0.0	0.0
100001226	9	3	3	0	0	22.0	29.0	1.0	-1	86.47933333333332	1.004085432398836	-1.0	-1.0	86.479	0.0	0	0	0.0	0.0
100001226	10	3	3	0	0	20.0	13.0	20.0	-1	86.27799999999999	1.0705596667164334	-1.0	-1.0	86.27799999999998	0.0	0	0	0.0	0.0
100001226	11	3	3	0	0	17.0	10.0	10.0	-1	85.521	0.0	-1.0	-1.0	85.521	0.0	0	0	0.0	0.0
100001226	12	4	4	0	0	15.0	1.0	1.0	-1	85.521	0.0	-1.0	-1.0	85.521	0.0	0	0	0.0	0.0
100001227	7	1	1	0	0	10.0	10.0	10.0	-1	28.429000000000002	0.0	-1.0	-1.0	28.429000000000002	0.0	0	0	0.0	0.0
100001227	8	4	4	0	0	14.0	7.0	14.0	15	29.835500000000003	1.9326451433204188	35.871	36.42726024999999	29.835	0.0	1	0	1.0	0.0
