CustomerID	No_planned_visits	No_executed_visits	No_not_executed_visits	No_adhoc_visits	No_validations	Mean_SAPE	Std_dev_SAPE	Mean_APE	Std_dev_APE	Squared_error_SAPE_APE	Mean_FPE	Std_dev_FPE	No_ok_validations	No_not_ok_validations	Percent_ok	Percent_not_ok
100002053	21	8	13	1	1	49.82344444444445	4.973266601677214	5.5470000000000015	0.0	1960.4035326419753	42.2958	11.228471995779302	0	0	0.0	0.0
100002054	21	21	0	0	0	75.95004761904762	7.957244925679763				75.94995238095238	7.647130843694886	0	0	0.0	0.0
100002056	22	22	0	0	1	58.83309090909092	4.701581038806287	69.196	0.0	107.389884826446	58.97260869565217	4.367560414844387	0	0	0.0	0.0
100002057	21	21	0	0	0	49.414285714285725	6.7984578233236235				49.414333333333346	6.306351290815839	0	0	0.0	0.0
100002066	24	23	1	1	3	77.61187499999998	14.031568807254173	88.96433333333334	3.308319445814679	128.87831021007003	78.25170370370368	12.300714242480854	2	0	0.6666666666666666	0.0
100002068	23	21	2	0	3	63.951380952380944	7.442978586280338	81.53866666666669	4.367329033733192	309.3126187959193	64.04675000000002	5.153782221582512	3	0	1.0	0.0
100002069	18	17	1	1	3	77.34223529411761	8.660006558409496	76.42966666666666	1.223316893622508	0.8327814998077142	76.82164999999998	4.698344530523487	2	0	0.6666666666666666	0.0
100002070	18	17	1	0	4	59.950176470588225	7.439819647049442	69.521	3.1830074615055493	91.60066303114208	60.252714285714276	3.6758836338757948	4	0	1.0	0.0
100002071	21	20	1	2	1	61.781954545454546	13.955608603637963	76.064	0.0	203.97682236570225	61.87534782608698	10.718821689008365	1	0	1.0	0.0
100002072	19	18	1	0	3	81.25455555555557	7.314306629417162	76.42199999999998	3.951305185209892	23.353593197531165	80.8596666666667	4.8784730079082035	2	0	0.6666666666666666	0.0
100002073	23	20	3	2	4	70.8375	11.551182744440267	83.00200000000001	6.763047205217483	147.9750602500001	70.82046153846156	7.6105476060468416	4	0	1.0	0.0
100002074	20	20	0	2	0	22.235136363636368	19.227608812934147				22.235181818181818	6.116290970814699	0	0	0.0	0.0
100002075	0	0	0	0	0								0	0	0.0	0.0
100002077	0	0	0	0	0								0	0	0.0	0.0
100002078	19	18	1	0	6	72.24977777777778	2.079803344217256	71.61183333333332	3.960393011502207	0.4069731141975473	72.29021739130435	1.74177637851161	5	0	0.8333333333333334	0.0
100002081	10	9	1	2	1	48.43299999999999	38.700249682069824	16.254	0.0	1035.4880409999992	48.43281818181818	14.88063928745354	0	0	0.0	0.0
100002082	18	17	1	0	0	99.30188235294116	1.1528584874309276				99.30176470588235	1.130172268462372	0	0	0.0	0.0
100002083	15	15	0	0	0	34.523999999999994	11.657717489571734				34.52413333333333	8.010280010641878	0	0	0.0	0.0
100002084	15	15	0	0	0	71.55480000000003	4.396504902760827				71.55480000000003	3.540078609296692	0	0	0.0	0.0
100002085	13	12	1	0	0	50.08650000000001	5.354807084916005				50.08641666666668	4.563009632876336	0	0	0.0	0.0
100002086	15	0	15	0	0								0	0	0.0	0.0
100002088	20	20	0	0	1	87.10864999999998	3.2984205959064714	61.985	0.0	631.1977893224991	81.88204761904763	8.159513165193776	0	1	0.0	1.0
100002089	20	20	0	0	1	56.647149999999996	1.9990451789541914	46.489	0.0	103.18801142249998	53.265619047619055	5.831747524388262	0	1	0.0	1.0
100002090	20	20	0	0	0	54.295400000000015	2.167521220196009				54.295400000000015	0.07680000000000432	0	0	0.0	0.0
100002091	19	18	1	3	3	44.800999999999995	29.166384048698777	30.932666666666666	1.8838050736622294	192.3306694444443	43.8017391304348	12.3492657877772	2	0	0.6666666666666666	0.0
100002092	0	0	0	0	0								0	0	0.0	0.0
100002093	0	0	0	0	0								0	0	0.0	0.0
100002094	19	19	0	5	3	41.09654166666667	9.777020008584614	27.5	6.825072356148809	184.86594529340277	39.42377777777779	9.567554149053025	2	1	0.6666666666666666	0.3333333333333333
100002095	23	23	0	3	0	79.66907692307693	7.8970410228869765				79.66907692307693	3.8765506170293356	0	0	0.0	0.0
100002097	23	23	0	2	0	64.37839999999997	1.5297651584475331				64.37839999999997	0.6242030438887675	0	0	0.0	0.0
100002098	15	14	1	0	2	75.5470714285714	6.2995838577331655	71.8355	5.4895	13.775762469387569	75.99624999999999	5.967874071853395	2	0	1.0	0.0
100002099	18	16	2	3	0	34.891684210526314	6.9746730468749085				34.891736842105274	1.8534123818146129	0	0	0.0	0.0
100002106	24	24	0	4	2	93.54146428571433	1.0765264737685256	57.0135	28.1865	1334.2921748584213	93.47775862068968	0.9034680940179606	0	0	0.0	0.0
100002109	29	29	0	1	1	82.358	0.36421147702950596	79.101	0.0	10.608049000000033	82.34390322580647	0.34988010433426636	1	0	1.0	0.0
100002111	0	0	0	0	0								0	0	0.0	0.0
100002112	0	0	0	0	0								0	0	0.0	0.0
100002113	22	22	0	4	3	52.410153846153875	6.636100822785739	51.73466666666667	0.1807582793554891	0.4562829296515808	52.46506896551723	3.3521190820242857	3	0	1.0	0.0
100002115	9	9	0	4	1	81.91307692307693	6.7231477341808645	86.727	0.0	23.173855390532527	81.4532857142857	4.470579882945387	1	0	1.0	0.0
100002116	22	22	0	3	3	95.43212000000003	7.294346810071483	94.72533333333331	3.934167115017991	0.49954739217784716	95.48928571428569	2.9808055701334744	3	0	1.0	0.0
100002117	16	15	1	4	2	56.36805263157892	8.539438453580718	44.75500000000001	7.008000000000006	134.86299142382185	56.364619047619044	2.2860654174739894	2	0	1.0	0.0
100002118	22	22	0	2	2	80.86054166666666	4.457325449743438	67.994	7.700999999999997	165.54789446006936	77.05996153846151	7.230946285986939	1	1	0.5	0.5
100002119	9	9	0	5	1	87.80628571428572	4.463513885279359	67.896	0.0	396.41947722449004	87.4722	2.8861553249955088	1	0	1.0	0.0
100002120	16	16	0	1	2	58.53429411764705	9.424362688795746	58.2415	0.8285000000000018	0.08572839532871357	58.419894736842096	4.442644137930485	2	0	1.0	0.0
100002122	22	22	0	2	0	91.33762500000005	2.742322249063433				91.33758333333333	1.0228677381373517	0	0	0.0	0.0
100002123	25	25	0	1	3	89.14480769230771	2.346573803839101	91.21	3.0875480023259008	4.265019267751388	89.29465517241377	1.39273494955596	2	0	0.6666666666666666	0.0
100002126	25	24	1	0	2	88.9684166666667	4.633451007948133	97.78999999999999	0.8320000000000007	77.82033250694374	88.72734615384617	4.192011706735598	2	0	1.0	0.0
100002128	26	22	4	0	1	72.19681818181822	4.754831147335248	63.135	0.0	82.11654876033123	71.82039130434787	4.946661717889019	1	0	1.0	0.0
100002130	0	0	0	0	0								0	0	0.0	0.0
100002132	5	5	0	0	1	43.912400000000005	0.33019121732717216	46.846	0.0	8.606008959999949	43.845000000000006	0.33699999999999974	1	0	1.0	0.0
100002133	20	20	0	0	1	53.5942	1.8053969258863842	57.625	0.0	16.247348639999995	53.655142857142856	1.562275943119196	1	0	1.0	0.0
100002135	7	1	6	0	1	40.977	0.0	50.177	0.0	84.64000000000006	40.977	0.0	0	0	0.0	0.0
100002138	21	19	2	1	1	61.09739999999998	4.543554824143756	66.837	0.0	32.943008160000275	61.09739999999998	3.0271383582518965	0	0	0.0	0.0
100002140	22	21	1	1	2	85.298	3.4749631260306537	73.72800000000001	0.6330000000000027	133.86489999999984	79.65366666666667	14.064352345162893	0	1	0.0	0.5
100002141	42	41	1	0	2	69.04146341463408	1.443646434951893	75.03999999999999	0.5360000000000227	35.982441165973334	69.04157142857139	0.9881234293167143	1	0	0.5	0.0
100002144	8	8	0	0	1	54.43812500000001	4.015427917342681	54.512	0.0	0.0054575156249991015	54.040777777777784	3.2546824312665357	1	0	1.0	0.0
100002145	7	7	0	0	4	96.53471428571427	2.038376364678916	98.46249999999999	1.5816822531722332	3.7163577602040987	96.61481818181818	1.7159960700411567	3	0	0.75	0.0
100002146	8	8	0	0	4	79.24825000000001	2.459789409177135	75.02275	1.9268705684347378	17.85485025000009	79.14475000000003	2.688972329255173	3	0	0.75	0.0
100002147	0	0	0	0	0								0	0	0.0	0.0
100002149	25	24	1	1	2	85.4738	4.6764921725583966	78.37899999999999	1.3590000000000018	50.33618704000009	85.5374074074074	3.917976445387564	2	0	1.0	0.0
100002151	23	17	6	0	3	84.6911176470588	1.9244199701347096	66.90433333333334	13.487164869690831	316.36969622299017	79.24394736842105	10.42116397920311	1	1	0.3333333333333333	0.3333333333333333
100002154	18	12	6	0	0	28.426500000000004	5.174746555790602				28.426333333333332	2.140961518155388	0	0	0.0	0.0
100002160	15	15	0	0	1	92.225	1.4227106990999019	89.23200000000001	0.0	8.958048999999885	92.26081250000001	1.3747968585735668	1	0	1.0	0.0
100002162	27	27	0	0	1	84.94751851851852	5.390927525295665	90.705	0.0	33.148593009602145	85.06075	5.1171502576071175	1	0	1.0	0.0
100002163	27	27	0	1	0	70.97957142857145	2.1140248584254704				70.97967857142858	1.7832394489798495	0	0	0.0	0.0
100002165	56	55	1	1	4	89.16950000000008	3.2722950388723424	83.9295	6.899267261818459	27.45760000000084	87.38896666666669	5.282637125422193	3	1	0.75	0.25
100002166	28	28	0	2	2	53.4099	12.50442972270227	51.48650000000001	7.6645	3.699467559999976	53.7535625	8.038647301231332	2	0	1.0	0.0
100002167	28	28	0	2	3	58.43036666666664	10.761404116822094	50.954	5.238210063243615	55.89605853444408	58.55030303030302	7.513890060918284	3	0	1.0	0.0
100002168	29	29	0	2	2	73.53506451612901	5.813670629592466	72.786	3.1839999999999975	0.5610976493235884	73.57266666666668	4.45520756015255	2	0	1.0	0.0
100002169	56	53	3	0	5	84.24201886792451	3.650977922707402	73.4598	9.743874247957017	116.25624371582737	80.84084482758615	5.485734344963101	2	1	0.4	0.2
100002170	12	11	1	1	2	66.719	15.876878524025644	31.224	0.7600000000000016	1259.8950249999994	59.70671428571428	18.967058543050637	0	1	0.0	0.5
100002171	25	25	0	0	4	79.55276000000002	6.185837742973865	75.777	4.263973909394851	14.256363577600148	79.29737931034481	4.839401775610165	2	0	0.5	0.0
100002172	25	25	0	0	4	78.78267999999998	6.69200652551983	69.436	4.235176619693682	87.36042702239959	78.36593103448274	4.8297206382481	2	0	0.5	0.0
100002175	7	6	1	1	3	82.21500000000002	1.4210854715202004e-14	73.61300000000001	9.766035428975266	73.99440400000006	69.8829	18.837593909254974	1	1	0.3333333333333333	0.3333333333333333
100002179	9	9	0	0	0	79.08766666666666	7.007428597963412				79.08755555555554	6.083145533377192	0	0	0.0	0.0
100002180	9	4	5	2	0	90.71499999999999	1.900657780874819				90.71499999999999	1.2020815280171295	0	0	0.0	0.0
100002182	10	5	5	0	0	83.29920000000001	3.507820200637424				83.29920000000001	3.507820200637424	0	0	0.0	0.0
100002183	9	8	1	0	0	74.90849999999999	3.7460584285352536				74.908625	3.61531827566744	0	0	0.0	0.0
100002192	25	18	7	0	2	14.67733333333333	1.7839638449251156	24.6235	2.7895000000000003	98.92623136111118	14.756499999999997	0.9924065447184436	2	0	1.0	0.0
100002193	26	25	1	0	0	23.94964	1.9571868562812313				23.9496	1.9324819895667862	0	0	0.0	0.0
100002194	0	0	0	0	0								0	0	0.0	0.0
100002195	0	0	0	0	0								0	0	0.0	0.0
100002200	23	14	9	0	3	17.421428571428567	2.9014780399524875	33.9	10.82981994310155	271.5433163265307	17.41641176470588	2.184801594406324	1	0	0.3333333333333333	0.0
100002201	25	24	1	0	3	29.909166666666653	2.2466522440189887	33.562333333333335	6.910943318791985	13.345626694444553	30.005037037037045	1.6638001678772194	2	0	0.6666666666666666	0.0
100002202	10	10	0	0	1	55.8036	3.7140215185160157	70.315	0.0	210.58072995999984	55.62109090909091	3.195769375412819	1	0	1.0	0.0
100002203	25	25	0	0	3	34.272200000000005	1.3561757998135813	36.22533333333334	2.740289684605543	3.8147298177777786	34.27053571428573	1.192336795724587	2	0	0.6666666666666666	0.0
100002204	23	22	1	1	3	54.5438695652174	8.218142344330767	65.443	5.843259877842163	118.79104423440432	54.10553846153847	7.618741604302912	3	0	1.0	0.0
100002208	26	26	0	0	1	64.58107692307694	9.077211817441421	95.2	0.0	937.5184503905319	64.51325925925926	5.086351873123703	1	0	1.0	0.0
100002209	25	25	0	0	3	48.831279999999985	9.473743608605837	53.452666666666666	2.9701335922068512	21.35721472284457	48.64992857142855	8.33237787587232	2	0	0.6666666666666666	0.0
100002211	17	17	0	0	0	24.151235294117644	3.1173723008783756				24.151411764705884	2.587089826740907	0	0	0.0	0.0
100002212	22	22	0	0	0	46.3885	6.421830217384222				46.38854545454546	5.765277638408569	0	0	0.0	0.0
100002219	13	12	1	0	0	64.81916666666665	2.7174650513954295				64.81916666666666	2.491409702468778	0	0	0.0	0.0
100002223	5	4	1	0	0	42.50675	3.041733746977207				42.507	1.8539999999999992	0	0	0.0	0.0
100002232	6	6	0	0	0	52.07033333333334	2.8694687468046944				52.07033333333334	2.1307484339754614	0	0	0.0	0.0
100002237	10	10	0	0	0	77.342	0.0				77.342	0.0	0	0	0.0	0.0
100002242	2	2	0	0	0	83.925	3.375				83.925	3.375	0	0	0.0	0.0
100002244	5	4	1	0	1	38.64725	4.061226131047123	40.238	0.0	2.5304855624999996	38.178	2.29762137873062	0	0	0.0	0.0
100002248	0	0	0	0	0								0	0	0.0	0.0
100002260	5	4	1	0	0	40.001250000000006	9.21407728356454				40.001000000000005	5.320000000000007	0	0	0.0	0.0
100002262	1	0	1	0	0								0	0	0.0	0.0
100002267	4	4	0	0	0	64.61250000000001	0.22149999999999892				64.61224999999999	0.15662435155492188	0	0	0.0	0.0
100002276	11	11	0	0	0	54.02363636363637	3.817992982343361				54.02372727272728	2.30595888518536	0	0	0.0	0.0
100002279	13	13	0	0	1	70.96992307692305	3.033316044340265	74.197	0.0	10.414025467455797	70.76685714285713	2.9315293633465855	0	0	0.0	0.0
100002281	20	20	0	0	1	39.72085	6.360533077305707	58.963	0.0	370.26033662250006	39.90333333333334	5.365578345726302	0	0	0.0	0.0
100002284	20	20	0	1	2	32.54076190476191	13.080787277547689	35.226	3.7070000000000007	7.210503628117892	32.91643478260869	8.35066856384194	2	0	1.0	0.0
100002289	24	24	0	0	3	77.07354166666666	5.338371880226893	76.323	6.351962898716165	0.5633127934027727	77.0154074074074	5.253091789845072	3	0	1.0	0.0
100002293	0	0	0	0	0								0	0	0.0	0.0
100002296	0	0	0	0	0								0	0	0.0	0.0
100002297	11	11	0	0	0	59.309272727272734	3.51098538592306				59.309272727272734	2.672286290150988	0	0	0.0	0.0
100002301	21	20	1	1	2	42.075571428571415	22.909358876879548	71.394	14.261	859.5702538979604	43.644826086956506	24.043041212632875	2	0	1.0	0.0
100002308	20	19	1	0	0	81.38863157894737	9.776775893118645				81.38863157894737	9.155902509256132	0	0	0.0	0.0
100002311	11	10	1	0	1	69.09349999999999	4.364918813677981	66.064	0.0	9.177870249999993	69.0934	4.362452869659453	0	0	0.0	0.0
100002312	13	13	0	0	2	61.054999999999986	1.4210854715202004e-14	61.454	0.3990000000000009	0.15920100000001206	61.054999999999986	1.4210854715202004e-14	1	0	0.5	0.0
100002316	11	11	0	0	0	74.36836363636364	3.9427055609690047				74.36836363636364	3.9427055609690047	0	0	0.0	0.0
100002317	14	14	0	1	0	68.18113333333334	5.862592599031785				68.18093333333333	3.1628452057531224	0	0	0.0	0.0
100002318	4	3	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	1.0	0.0
100002321	21	20	1	1	2	54.25595238095238	9.961513431947742	52.522499999999994	4.2165	3.0048571570294955	53.94743478260871	7.194529865451745	2	0	1.0	0.0
100002322	12	12	0	0	1	50.625	6.938614775299172	54.0	0.0	11.390625	43.71923076923076	10.932736452113026	0	1	0.0	1.0
100002323	9	9	0	0	0	62.25	2.1213203435596424				62.25	2.1213203435596424	0	0	0.0	0.0
100002327	4	3	1	0	0	69.242	0.0				69.242	0.0	0	0	0.0	0.0
100002331	8	4	4	1	1	68.78	12.95228165228042	65.25	0.0	12.460900000000008	67.81666666666666	11.993076706537353	1	0	1.0	0.0
100002334	22	21	1	0	1	47.365761904761904	5.034813269387097	53.35	0.0	35.8111055804989	47.250454545454545	4.283113414405593	1	0	1.0	0.0
100002335	26	25	1	0	1	73.77484	3.856623971091817	92.617	0.0	355.02699346560024	74.01973076923076	3.2351829880203553	1	0	1.0	0.0
100002337	9	8	1	0	0	67.7	0.0				67.7	0.0	0	0	0.0	0.0
100002338	13	13	0	0	2	61.45384615384617	0.9692307692307701	77.93299999999999	4.54999999999999	271.56251148520624	61.47000000000001	0.7473954776421929	1	0	0.5	0.0
100002341	21	21	0	0	0	63.92399999999999	5.366563145999493				63.92399999999999	4.809365862564417	0	0	0.0	0.0
100002343	12	12	0	0	0	70.56533333333336	5.8473016758919565				70.56533333333336	5.270686503883741	0	0	0.0	0.0
100002347	11	8	3	0	0	76.10249999999999	4.558834829208007				76.10249999999999	2.6443060526346085	0	0	0.0	0.0
100002350	10	8	2	0	1	52.104375	2.3915036032536077	64.378	0.0	150.64187064062506	52.104375	2.3915036032536077	0	0	0.0	0.0
100002351	5	5	0	0	0	19.4684	38.9368				19.468200000000003	15.895718736817157	0	0	0.0	0.0
100002353	10	10	0	0	0	52.379999999999995	8.964379510038606				52.379999999999995	8.197414226449704	0	0	0.0	0.0
100002354	0	0	0	0	0								0	0	0.0	0.0
100002356	8	0	8	0	0								0	0	0.0	0.0
100002362	15	15	0	0	2	64.40626666666665	2.3254489592812417	67.3745	2.215500000000006	8.810409121111178	64.50782352941175	2.0194763513257596	1	0	0.5	0.0
100002363	5	5	0	0	0	28.413999999999998	3.552713678800501e-15				28.413999999999998	3.552713678800501e-15	0	0	0.0	0.0
100002366	14	9	5	2	1	43.401818181818186	19.607995789372076	18.929	0.0	598.9188297603308	40.867416666666664	15.323218517761063	0	0	0.0	0.0
100002367	12	12	0	0	0	72.3375	2.991315555069375				72.33749999999999	1.951802051950967	0	0	0.0	0.0
100002368	3	2	1	0	0	44.073	0.0				44.073	0.0	0	0	0.0	0.0
100002369	25	25	0	1	3	84.13461538461537	4.89732598212003	86.0	1.7204650534085266	3.4796597633136543	83.77413793103445	2.9535198372875167	3	0	1.0	0.0
100002376	10	10	0	0	1	29.706	4.843583859086162	20.786	0.0	79.56639999999997	26.274454545454542	1.1428855318197773	0	1	0.0	1.0
100002377	10	10	0	0	1	48.145	7.056903301023756	33.905	0.0	202.77760000000006	42.59754545454546	6.619889388853951	0	1	0.0	1.0
100002378	9	9	0	0	1	20.579555555555558	3.723494329885754	8.38	0.0	148.82915575308647	18.462200000000003	1.5054579901146363	0	1	0.0	1.0
100002379	1	0	1	0	0								0	0	0.0	0.0
100002381	10	10	0	0	1	32.5269	5.576346500173746	10.255	0.0	496.0375296099998	29.387090909090908	3.9569018287853193	0	1	0.0	1.0
100002382	10	10	0	0	1	40.6629	9.030163082137552	20.159	0.0	420.40991521000007	36.93681818181818	3.1385776111938997	0	1	0.0	1.0
100002383	10	10	0	0	1	40.990300000000005	6.134664360011883	35.088	0.0	34.837145290000045	41.26627272727273	5.1880498015922765	1	0	1.0	0.0
100002385	16	15	1	0	1	62.525000000000006	4.647073932415249	68.313	0.0	33.50094399999996	62.1215	4.662812965367577	1	0	1.0	0.0
100002386	21	19	2	0	2	64.8818947368421	4.8264557977740825	64.286	8.182999999999996	0.3550905373961131	61.04224999999999	5.325158606792849	0	1	0.0	0.5
100002388	30	29	1	0	2	80.00810344827586	1.829036063158119	78.11500000000001	1.318000000000005	3.5838406658739212	80.0408064516129	1.7840700373087668	2	0	1.0	0.0
100002389	0	0	0	0	0								0	0	0.0	0.0
100002390	30	29	1	0	2	71.94224137931032	5.0759898212933745	71.20949999999999	1.2794999999999845	0.5369099289535992	72.13687096774193	5.018781453069386	2	0	1.0	0.0
100002393	30	30	0	0	6	79.47536666666664	3.557961162270075	74.07266666666666	4.812038156771225	29.1891672899998	79.36669444444448	1.9609745425771787	5	0	0.8333333333333334	0.0
100002394	25	24	1	1	1	57.27947999999999	4.8330069159478795	57.865	0.0	0.3428336704000112	56.99557692307693	3.5747124270898434	1	0	1.0	0.0
100002395	30	29	1	0	1	72.1343448275862	2.099288553967289	68.697	0.0	11.815339463733615	72.14876666666666	1.9304424481334705	1	0	1.0	0.0
100002398	18	18	0	1	1	71.36200000000001	4.7338333526357195	67.153	0.0	17.71568100000003	71.26464999999999	4.078193120427234	1	0	1.0	0.0
100002399	13	13	0	0	0	62.162384615384624	13.027723878999572				62.162384615384624	12.567205934730167	0	0	0.0	0.0
100002400	27	27	0	0	1	21.03303703703704	6.0294210856646835	24.304	0.0	10.699198705075414	20.774607142857143	5.802642786692023	1	0	1.0	0.0
100002401	27	27	0	0	1	28.99644444444444	5.50038475646348	37.414	0.0	70.85524153086432	28.76749999999999	4.982475413888163	1	0	1.0	0.0
100002404	13	13	0	0	0	53.06376923076924	9.864271060860512				53.063692307692314	9.733915888310833	0	0	0.0	0.0
100002407	21	21	0	0	5	15.010047619047617	10.313233156512538	43.689800000000005	18.94533333990194	822.5281966327441	14.97096153846154	9.15325588764318	4	0	0.8	0.0
100002408	27	27	0	0	2	87.90748148148144	6.605078463494305	83.74300000000001	1.856999999999985	17.342906009601776	87.81834482758616	6.214385592710434	2	0	1.0	0.0
100002411	25	24	1	0	1	64.13804166666665	5.9452765248218045	64.89699999999999	0.0	0.5760177517361204	63.705599999999976	5.697800108813929	1	0	1.0	0.0
100002412	0	0	0	0	0								0	0	0.0	0.0
100002413	13	13	0	1	0	57.6945	4.020018261330239				57.6945	1.5211002009823589	0	0	0.0	0.0
100002415	19	19	0	0	1	46.81368421052631	11.646461888996845	37.052	0.0	95.2904786260387	45.94639999999999	11.15705816243691	1	0	1.0	0.0
100002416	14	14	0	0	0	54.116499999999995	3.9142369946133817				54.116499999999995	3.9142369946133817	0	0	0.0	0.0
100002417	13	13	0	0	0	58.919384615384615	3.8506397977571205				58.919384615384615	3.766753969594459	0	0	0.0	0.0
100002419	1	0	1	0	0								0	0	0.0	0.0
100002422	0	0	0	0	0								0	0	0.0	0.0
100002423	14	13	1	0	0	39.86292307692308	7.390615384615385				39.86292307692308	7.390615384615385	0	0	0.0	0.0
100002424	14	14	0	0	1	70.23692857142858	3.3658750181424	57.02	0.0	174.687200862245	63.092800000000004	13.38351804870454	0	1	0.0	1.0
100002426	0	0	0	0	0								0	0	0.0	0.0
100002427	12	11	1	0	0	57.550909090909094	20.58497998079953				57.551	20.243872307441578	0	0	0.0	0.0
100002429	1	0	1	0	0								0	0	0.0	0.0
100002436	27	27	0	0	2	78.51759259259262	1.5906262046464845	78.96549999999999	2.2594999999999956	0.20062104561039243	78.47796551724139	1.5210775781698078	1	0	0.5	0.0
100002437	5	5	0	0	0	41.6284	2.9707999999999997				41.6286	1.2129873206262294	0	0	0.0	0.0
100002438	0	0	0	0	0								0	0	0.0	0.0
100002439	29	29	0	0	3	73.81520689655174	4.965433282336169	79.55	4.017256858437933	32.88785193935766	73.5728125	4.16798255632671	2	0	0.6666666666666666	0.0
100002440	29	29	0	0	3	75.42248275862072	4.544482722513088	58.41866666666667	7.893557935993683	289.12976168899553	71.95734374999999	8.401227896152202	2	0	0.6666666666666666	0.0
100002441	10	9	1	0	1	74.95799999999998	1.4210854715202004e-14	56.13	0.0	354.4935839999993	63.71429999999998	17.17503544712499	0	1	0.0	1.0
100002444	14	13	1	0	0	75.44661538461537	3.051412221313055				75.44653846153845	2.915067451796045	0	0	0.0	0.0
100002445	0	0	0	0	0								0	0	0.0	0.0
100002448	0	0	0	0	0								0	0	0.0	0.0
100002449	48	46	2	0	4	56.398652173913035	5.867569455387775	51.4935	3.480022449640233	24.0605178492438	56.02178000000001	5.3716298170666965	4	0	1.0	0.0
100002450	16	13	3	0	1	68.1193076923077	3.5888467267915387	41.04600000000001	0.0	732.9639894023669	61.05471428571429	15.957204138518977	0	1	0.0	1.0
100002452	0	0	0	0	0								0	0	0.0	0.0
100002453	24	22	2	0	4	37.116727272727275	8.754628563751647	34.9245	7.4206602300603945	4.805860415289256	34.94452000000001	7.007002589524281	2	1	0.5	0.25
100002454	24	22	2	0	4	29.73022727272728	2.5921338688041664	25.330000000000005	3.3828252245719135	19.36200005165291	28.145959999999995	1.9364330399990615	2	1	0.5	0.25
100002456	24	22	2	0	6	94.48654545454546	2.093127992595875	92.3935	3.5336742327686754	4.380839274793415	94.51599999999999	1.9396092199012438	5	0	0.8333333333333334	0.0
100002457	24	22	2	0	6	75.27727272727273	5.358127659596114	69.30633333333334	7.246425087969621	35.652117246097276	75.3501111111111	2.2181864185983895	5	0	0.8333333333333334	0.0
100002458	8	5	3	0	1	68.378	0.0	49.817	0.0	344.510721	53.18333333333334	10.74425183786919	0	1	0.0	1.0
100002459	16	13	3	0	1	58.50407692307691	3.786448172537637	44.799	0.0	187.82913346745525	58.0102857142857	4.059912761704746	1	0	1.0	0.0
100002460	48	46	2	0	4	62.53423913043474	3.786198892228502	52.436	4.993809968350818	101.97443353544341	59.67123999999996	7.018369612837441	2	2	0.5	0.5
100002461	12	12	0	0	3	72.8545	12.508399667823218	70.50266666666666	2.397939300501349	5.5311200277778365	63.018	14.338176225261934	2	1	0.6666666666666666	0.3333333333333333
100002462	23	21	2	0	2	32.96500000000001	5.147825486367547	35.3185	9.7365	5.538962249999952	31.21563636363637	4.038811926403546	0	1	0.0	0.5
100002463	23	21	2	0	2	75.24961904761906	6.982879863509653	58.095	0.5839999999999996	294.28095466893484	75.2215	5.551506280035421	1	0	0.5	0.0
100002464	0	0	0	0	0								0	0	0.0	0.0
100002467	26	25	1	0	4	24.206679999999988	2.322804093676434	24.6185	2.2105052024367646	0.16959571240001067	24.38710344827584	2.2704065463811047	4	0	1.0	0.0
100002468	19	13	6	0	2	49.91184615384615	23.502402272783012	52.52600000000001	8.494999999999994	6.833800331361028	50.385	22.00880871703094	1	0	0.5	0.0
100002469	0	0	0	0	1			67.5	0.0				0	0	0.0	0.0
100002470	0	0	0	0	0								0	0	0.0	0.0
100002471	0	0	0	0	0								0	0	0.0	0.0
100002472	27	26	1	0	3	88.44115384615387	6.4560769684449335	74.19866666666667	2.448314295365053	202.84844105785723	79.94982142857145	14.341419356070848	1	1	0.3333333333333333	0.3333333333333333
100002473	15	13	2	0	0	81.56438461538463	3.3717216907335783				81.56438461538463	2.889514107103113	0	0	0.0	0.0
100002474	28	27	1	0	1	84.11270370370369	2.3943574227262037	73.435	0.0	114.01335638408739	84.11266666666664	2.30070375706604	0	0	0.0	0.0
100002475	29	26	3	0	0	50.5939230769231	4.798223917588007				50.593807692307706	4.029116404558113	0	0	0.0	0.0
100002476	11	11	0	0	0	64.261	1.4210854715202004e-14				64.261	1.4210854715202004e-14	0	0	0.0	0.0
100002477	0	0	0	0	0								0	0	0.0	0.0
100002478	28	24	4	0	2	92.337625	4.469906904441622	71.4095	1.8575000000000017	437.98641601562537	84.35429166666665	16.833464758923828	0	0	0.0	0.0
100002479	14	13	1	0	1	48.04723076923077	19.6726470947856	39.902	0.0	66.3447842840237	46.32628571428571	19.327325971382635	1	0	1.0	0.0
100002485	19	18	1	0	0	61.61005555555554	10.315571290649354				61.61	9.193071430883876	0	0	0.0	0.0
100002486	27	23	4	0	3	77.55473913043478	7.723896725591251	62.74233333333333	9.139590849096521	219.4073654980048	74.32337500000001	11.377102486326427	0	1	0.0	0.3333333333333333
100002488	21	21	0	0	0	54.216190476190484	4.8842341274080905				54.21623809523809	3.519561348544417	0	0	0.0	0.0
100002489	13	11	2	0	2	37.51945454545455	8.2814202049872	50.4345	1.4675000000000011	166.79839909297507	36.94976923076923	8.740997365675472	2	0	1.0	0.0
100002490	5	4	1	0	1	30.433000000000007	2.563201123595256	21.287	0.0	83.64931600000014	22.617800000000003	2.2576000000000023	0	1	0.0	1.0
