SAPECCSalesGroup	TERRID	CustomerID	month	Visits
Team 6	Employee 35	100004014	10	0
Team 6	Employee 35	100004014	11	0
Team 6	Employee 35	100004014	12	0
Team 6	Employee 35	100004030	5	0
Team 6	Employee 35	100004030	7	1
Team 6	Employee 35	100004030	8	1
Team 6	Employee 35	100004030	9	0
Team 6	Employee 35	100004030	10	0
Team 6	Employee 35	100004039	5	0
Team 6	Employee 35	100004039	6	0
Team 6	Employee 35	100004039	7	1
Team 6	Employee 35	100004039	8	0
Team 6	Employee 35	100004039	9	0
Team 6	Employee 35	100004039	10	0
Team 6	Employee 35	100004039	11	0
Team 6	Employee 35	100004039	12	0
Team 6	Employee 35	100004041	5	0
Team 6	Employee 35	100004041	6	1
Team 6	Employee 35	100004041	7	0
Team 6	Employee 35	100004041	8	1
Team 6	Employee 35	100004041	9	0
Team 6	Employee 35	100004041	10	0
Team 6	Employee 35	100004041	11	0
Team 6	Employee 35	100004041	12	0
Team 6	Employee 35	100004099	7	1
Team 6	Employee 35	100004099	8	0
Team 6	Employee 35	100004099	9	0
Team 6	Employee 35	100004099	10	0
Team 6	Employee 35	100004099	11	0
Team 6	Employee 35	100004099	12	0
Team 6	Employee 35	100004970	5	0
Team 6	Employee 35	100004970	6	0
Team 6	Employee 35	100004970	7	0
Team 6	Employee 35	100004970	8	0
Team 6	Employee 35	100004970	9	0
Team 6	Employee 35	100004970	10	0
Team 6	Employee 35	100004970	11	0
Team 6	Employee 35	100004970	12	0
Team 6	Employee 35	100004972	5	0
Team 6	Employee 35	100004972	7	0
Team 6	Employee 35	100004972	8	0
Team 6	Employee 35	100004972	9	0
Team 6	Employee 35	100004972	10	0
Team 6	Employee 35	100004972	11	0
Team 6	Employee 35	100004972	12	0
Team 6	Employee 35	100004978	5	0
Team 6	Employee 35	100004978	6	1
Team 6	Employee 35	100004978	7	0
Team 6	Employee 35	100004978	8	0
Team 6	Employee 35	100004978	9	0
Team 6	Employee 35	100004978	10	0
Team 6	Employee 35	100004978	11	0
Team 6	Employee 35	100004978	12	0
Team 6	Employee 35	100005097	5	0
Team 6	Employee 35	100005097	6	0
Team 6	Employee 35	100005097	7	1
Team 6	Employee 35	100005097	8	0
Team 6	Employee 35	100005097	9	0
Team 6	Employee 35	100005097	10	0
Team 6	Employee 35	100005097	11	1
Team 6	Employee 35	100005097	12	0
Team 6	Employee 35	100005104	5	0
Team 6	Employee 35	100005104	6	0
Team 6	Employee 35	100005104	7	0
Team 6	Employee 35	100005104	8	0
Team 6	Employee 35	100005104	9	0
Team 6	Employee 35	100005104	10	0
Team 6	Employee 35	100005104	11	0
Team 6	Employee 35	100005104	12	0
Team 6	Employee 35	100005154	5	0
Team 6	Employee 35	100005154	6	0
Team 6	Employee 35	100005154	7	0
Team 6	Employee 35	100005154	8	0
Team 6	Employee 35	100005154	9	0
Team 6	Employee 35	100005164	5	0
Team 6	Employee 35	100005164	6	0
Team 6	Employee 35	100005164	7	0
Team 6	Employee 35	100005164	8	0
Team 6	Employee 35	100005164	9	0
Team 6	Employee 35	100005164	10	0
Team 6	Employee 35	100005164	11	0
Team 6	Employee 35	100005164	12	0
Team 6	Employee 35	100006873	5	0
Team 6	Employee 35	100006873	6	0
Team 6	Employee 35	100006875	5	0
Team 6	Employee 35	100006875	6	0
Team 6	Employee 35	100006875	7	0
Team 6	Employee 35	100006875	8	0
Team 6	Employee 35	100006875	9	0
Team 6	Employee 35	100006875	10	0
Team 6	Employee 35	100006875	11	0
Team 6	Employee 35	100006875	12	0
Team 6	Employee 35	100006903	5	0
Team 6	Employee 35	100007116	5	0
Team 6	Employee 35	100007116	7	0
Team 6	Employee 35	100007116	8	0
Team 6	Employee 35	100007116	9	0
Team 6	Employee 35	100007116	10	0
Team 6	Employee 35	100007116	11	0
Team 6	Employee 35	100007116	12	0
Team 6	Employee 35	100009233	5	0
Team 6	Employee 35	100009249	5	0
Team 6	Employee 35	100009249	6	0
Team 6	Employee 35	100009249	7	0
Team 6	Employee 35	100009249	8	0
Team 6	Employee 35	100009249	9	0
Team 6	Employee 35	100011401	10	0
Team 6	Employee 35	100011401	11	0
Team 6	Employee 35	100011401	12	0
Team 6	Employee 35	100011544	7	0
Team 6	Employee 35	100011544	8	0
Team 6	Employee 35	100011544	9	0
Team 6	Employee 35	100011544	10	0
Team 6	Employee 35	100011544	11	0
Team 6	Employee 35	100011544	12	0
Team 6	Employee 35	100011906	7	0
Team 6	Employee 35	100011906	8	0
Team 6	Employee 35	100011906	9	0
Team 6	Employee 35	100012727	5	0
Team 6	Employee 35	100012727	6	0
Team 6	Employee 35	100012727	7	0
Team 6	Employee 35	100012727	8	0
Team 6	Employee 35	100012727	9	0
Team 6	Employee 35	100012727	10	0
Team 6	Employee 35	100012727	11	1
Team 6	Employee 35	100012727	12	0
Team 6	Employee 35	100016427	7	0
Team 6	Employee 35	100016427	8	0
Team 6	Employee 35	100016427	9	0
Team 6	Employee 35	100016427	10	0
Team 6	Employee 35	100016427	11	1
Team 6	Employee 35	100016427	12	0
Team 6	Employee 35	100016532	5	0
Team 6	Employee 35	100016532	6	0
Team 6	Employee 35	100016532	7	0
Team 6	Employee 35	100016532	8	0
Team 6	Employee 35	100016532	9	0
Team 6	Employee 35	100016532	10	0
Team 6	Employee 35	100016532	11	0
Team 6	Employee 35	100016532	12	0
Team 6	Employee 35	100017008	5	0
Team 6	Employee 35	100017008	6	0
Team 6	Employee 35	100017008	7	0
Team 6	Employee 35	100017008	8	0
Team 6	Employee 35	100017008	9	0
Team 6	Employee 35	100017008	10	0
Team 6	Employee 35	100017008	11	1
Team 6	Employee 35	100017008	12	1
Team 6	Employee 35	100017013	7	0
Team 6	Employee 35	100017013	8	0
Team 6	Employee 35	100017013	9	0
Team 6	Employee 35	100017013	10	0
Team 6	Employee 35	100017013	11	0
Team 6	Employee 35	100017013	12	0
Team 6	Employee 35	100017072	5	0
Team 6	Employee 35	100017116	5	0
Team 6	Employee 35	100017116	6	0
Team 6	Employee 35	100017116	7	0
Team 6	Employee 35	100017116	8	0
Team 6	Employee 35	100017116	9	0
Team 6	Employee 35	100017116	10	0
Team 6	Employee 35	100017116	11	0
Team 6	Employee 35	100017116	12	1
Team 6	Employee 35	100017255	5	0
Team 6	Employee 35	100017255	6	0
Team 6	Employee 35	100017255	7	0
Team 6	Employee 35	100017255	8	0
Team 6	Employee 35	100017255	9	0
Team 6	Employee 35	100017255	10	0
Team 6	Employee 35	100017255	11	0
Team 6	Employee 35	100017255	12	0
Team 6	Employee 35	100017385	5	0
Team 6	Employee 35	100017385	6	0
Team 6	Employee 35	100017385	10	0
Team 6	Employee 35	100017385	11	0
Team 6	Employee 35	100017385	12	0
Team 6	Employee 35	100017400	5	0
Team 6	Employee 35	100017400	6	0
Team 6	Employee 35	100017400	7	0
Team 6	Employee 35	100017400	8	0
Team 6	Employee 35	100017400	9	0
Team 6	Employee 35	100017400	10	0
Team 6	Employee 35	100017400	11	0
Team 6	Employee 35	100017400	12	0
Team 6	Employee 35	100017769	5	0
Team 6	Employee 35	100017769	6	0
Team 6	Employee 35	100017769	7	0
Team 6	Employee 35	100017769	8	0
Team 6	Employee 35	100017769	9	0
Team 6	Employee 35	100017769	10	0
Team 6	Employee 35	100017769	11	0
Team 6	Employee 35	100017769	12	0
Team 6	Employee 35	100017866	7	0
Team 6	Employee 35	100017866	8	0
Team 6	Employee 35	100017866	9	0
Team 6	Employee 35	100017866	10	0
Team 6	Employee 35	100018022	5	0
Team 6	Employee 35	100018022	6	0
Team 6	Employee 35	100018302	10	0
Team 6	Employee 35	100018302	11	0
Team 6	Employee 35	100018302	12	1
Team 6	Employee 35	100021656	5	0
Team 6	Employee 35	100021656	6	0
Team 6	Employee 35	100021851	5	0
Team 6	Employee 35	100021851	6	0
Team 6	Employee 35	100021851	7	0
Team 6	Employee 35	100021851	8	1
Team 6	Employee 35	100021851	9	0
Team 6	Employee 35	100021851	10	0
Team 6	Employee 35	100021851	11	0
Team 6	Employee 35	100021851	12	0
Team 6	Employee 35	100022033	5	0
Team 6	Employee 35	100022033	6	0
Team 6	Employee 35	100022033	7	0
Team 6	Employee 35	100022033	8	0
Team 6	Employee 35	100022033	9	0
Team 6	Employee 35	100022033	10	0
Team 6	Employee 35	100022033	11	0
Team 6	Employee 35	100022033	12	1
Team 6	Employee 35	100022070	7	1
Team 6	Employee 35	100022070	8	0
Team 6	Employee 35	100022070	9	0
Team 6	Employee 35	100022070	10	0
Team 6	Employee 35	100022070	11	0
Team 6	Employee 35	100022070	12	0
Team 6	Employee 35	100022095	5	0
Team 6	Employee 35	100022160	5	0
Team 6	Employee 35	100022160	6	0
Team 6	Employee 35	100022160	7	0
Team 6	Employee 35	100022160	8	0
Team 6	Employee 35	100022160	9	0
Team 6	Employee 35	100022160	10	0
Team 6	Employee 35	100022160	11	0
Team 6	Employee 35	100022160	12	0
Team 6	Employee 35	100022226	5	0
Team 6	Employee 35	100022226	6	0
Team 6	Employee 35	100022226	7	0
Team 6	Employee 35	100022226	8	0
Team 6	Employee 35	100022226	9	0
Team 6	Employee 35	100022226	10	0
Team 6	Employee 35	100022309	5	0
Team 6	Employee 35	100022310	5	0
Team 6	Employee 35	100022310	6	0
Team 6	Employee 35	100022310	7	0
Team 6	Employee 35	100022310	8	0
Team 6	Employee 35	100022310	9	0
Team 6	Employee 35	100022310	10	0
Team 6	Employee 35	100022310	11	0
Team 6	Employee 35	100022310	12	0
Team 6	Employee 35	100022395	7	0
Team 6	Employee 35	100022395	8	1
Team 6	Employee 35	100022395	9	0
Team 6	Employee 35	100022395	10	0
Team 6	Employee 35	100022395	11	0
Team 6	Employee 35	100022395	12	0
Team 6	Employee 35	100022475	5	0
Team 6	Employee 35	100022475	7	0
Team 6	Employee 35	100022475	8	0
Team 6	Employee 35	100022475	9	0
Team 6	Employee 35	100022475	10	0
Team 6	Employee 35	100022475	11	0
Team 6	Employee 35	100022475	12	0
Team 6	Employee 35	100022482	7	0
Team 6	Employee 35	100022482	8	0
Team 6	Employee 35	100022482	9	0
Team 6	Employee 35	100022513	5	0
Team 6	Employee 35	100022513	7	0
Team 6	Employee 35	100022513	8	0
Team 6	Employee 35	100022513	9	0
Team 6	Employee 35	100022513	10	0
Team 6	Employee 35	100022513	11	0
Team 6	Employee 35	100022513	12	0
Team 6	Employee 35	100022526	5	0
Team 6	Employee 35	100022526	6	0
Team 6	Employee 35	100022526	7	0
Team 6	Employee 35	100022526	8	0
Team 6	Employee 35	100022526	9	0
Team 6	Employee 35	100022526	10	0
Team 6	Employee 35	100022526	11	0
Team 6	Employee 35	100022526	12	0
Team 6	Employee 35	100022528	7	0
Team 6	Employee 35	100022528	8	0
Team 6	Employee 35	100022528	9	0
Team 6	Employee 35	100022555	5	0
Team 6	Employee 35	100022555	6	0
Team 6	Employee 35	100022555	7	0
Team 6	Employee 35	100022555	8	1
Team 6	Employee 35	100022555	9	0
Team 6	Employee 35	100022555	10	0
Team 6	Employee 35	100022555	11	0
Team 6	Employee 35	100022555	12	0
Team 6	Employee 35	100022599	5	0
Team 6	Employee 35	100022599	6	0
Team 6	Employee 35	100022599	7	0
Team 6	Employee 35	100022599	8	0
Team 6	Employee 35	100022599	9	0
Team 6	Employee 35	100022599	10	0
Team 6	Employee 35	100022599	11	0
Team 6	Employee 35	100022599	12	1
Team 6	Employee 35	100022630	5	0
Team 6	Employee 35	100022659	5	0
Team 6	Employee 35	100022659	7	0
Team 6	Employee 35	100022659	8	0
Team 6	Employee 35	100022659	9	0
Team 6	Employee 35	100022659	10	0
Team 6	Employee 35	100022659	11	0
Team 6	Employee 35	100022659	12	0
Team 6	Employee 35	100022735	7	0
Team 6	Employee 35	100022735	8	0
Team 6	Employee 35	100022735	9	1
Team 6	Employee 35	100022735	10	0
Team 6	Employee 35	100022735	11	1
Team 6	Employee 35	100022735	12	1
Team 6	Employee 35	100022753	5	0
Team 6	Employee 35	100022753	6	0
Team 6	Employee 35	100022753	7	0
Team 6	Employee 35	100022817	7	0
Team 6	Employee 35	100022817	8	0
Team 6	Employee 35	100022817	9	0
Team 6	Employee 35	100022937	5	0
Team 6	Employee 35	100022937	6	0
Team 6	Employee 35	100022937	7	0
Team 6	Employee 35	100022937	8	0
Team 6	Employee 35	100022937	9	0
Team 6	Employee 35	100022937	10	0
Team 6	Employee 35	100022937	11	0
Team 6	Employee 35	100022937	12	0
Team 6	Employee 35	100022957	5	0
Team 6	Employee 35	100022957	6	0
Team 6	Employee 35	100022974	5	0
Team 6	Employee 35	100022974	6	0
Team 6	Employee 35	100022974	7	0
Team 6	Employee 35	100022974	8	0
Team 6	Employee 35	100022974	9	0
Team 6	Employee 35	100022974	10	0
Team 6	Employee 35	100022974	11	0
Team 6	Employee 35	100022974	12	0
Team 6	Employee 35	100022981	5	0
Team 6	Employee 35	100022981	6	0
Team 6	Employee 35	100022981	7	0
Team 6	Employee 35	100022981	8	0
Team 6	Employee 35	100022981	9	0
Team 6	Employee 35	100022981	10	0
Team 6	Employee 35	100022981	11	0
Team 6	Employee 35	100022981	12	0
Team 6	Employee 35	100022998	5	0
Team 6	Employee 35	100022998	6	0
Team 6	Employee 35	100022998	7	0
Team 6	Employee 35	100022998	8	0
Team 6	Employee 35	100022998	9	0
Team 6	Employee 35	100022998	10	0
Team 6	Employee 35	100022998	11	0
Team 6	Employee 35	100022998	12	0
Team 6	Employee 35	100023049	7	0
Team 6	Employee 35	100023049	8	0
Team 6	Employee 35	100023049	9	0
Team 6	Employee 35	100023049	10	0
Team 6	Employee 35	100023049	11	0
Team 6	Employee 35	100023053	7	0
Team 6	Employee 35	100023053	11	0
Team 6	Employee 35	100023053	12	0
Team 6	Employee 35	100023054	7	0
Team 6	Employee 35	100023054	8	0
Team 6	Employee 35	100023054	9	0
Team 6	Employee 35	100023106	5	0
Team 6	Employee 35	100023106	6	0
Team 6	Employee 35	100023106	7	0
Team 6	Employee 35	100023106	8	0
Team 6	Employee 35	100023106	9	0
Team 6	Employee 35	100023106	10	0
Team 6	Employee 35	100023106	11	0
Team 6	Employee 35	100023106	12	0
Team 6	Employee 35	100023134	5	0
Team 6	Employee 35	100023134	6	0
Team 6	Employee 35	100023150	6	0
Team 6	Employee 35	100023150	7	0
Team 6	Employee 35	100023150	8	0
Team 6	Employee 35	100023150	9	0
Team 6	Employee 35	100023150	10	0
Team 6	Employee 35	100023150	11	0
Team 6	Employee 35	100023150	12	0
Team 6	Employee 35	100023157	5	0
Team 6	Employee 35	100023157	6	0
Team 6	Employee 35	100023157	7	0
Team 6	Employee 35	100023157	8	0
Team 6	Employee 35	100023157	9	0
Team 6	Employee 35	100023157	10	0
Team 6	Employee 35	100023157	11	0
Team 6	Employee 35	100023157	12	0
Team 6	Employee 35	100023159	5	0
Team 6	Employee 35	100023159	6	0
Team 6	Employee 35	100023159	7	0
Team 6	Employee 35	100023161	5	0
Team 6	Employee 35	100023161	6	0
Team 6	Employee 35	100023161	7	0
Team 6	Employee 35	100023161	8	0
Team 6	Employee 35	100023161	9	0
Team 6	Employee 35	100023161	10	0
Team 6	Employee 35	100023161	11	0
Team 6	Employee 35	100023161	12	0
Team 6	Employee 35	100023198	5	0
Team 6	Employee 35	100023198	6	0
Team 6	Employee 35	100023312	5	0
Team 6	Employee 35	100023312	6	0
Team 6	Employee 35	100023321	5	0
Team 6	Employee 35	100023321	6	0
Team 6	Employee 35	100023324	5	0
Team 6	Employee 35	100023324	6	0
Team 6	Employee 35	100023324	7	0
Team 6	Employee 35	100023324	10	0
Team 6	Employee 35	100023324	11	0
Team 6	Employee 35	100023324	12	0
Team 6	Employee 35	100023326	5	0
Team 6	Employee 35	100023326	6	0
Team 6	Employee 35	100023414	5	0
Team 6	Employee 35	100023414	6	0
Team 6	Employee 35	100023415	5	0
Team 6	Employee 35	100023415	6	0
Team 6	Employee 35	100023415	7	0
Team 6	Employee 35	100023415	8	0
Team 6	Employee 35	100023415	9	0
Team 6	Employee 35	100023415	10	0
Team 6	Employee 35	100023415	11	0
Team 6	Employee 35	100023415	12	0
Team 6	Employee 35	100023416	5	0
Team 6	Employee 35	100023416	6	0
Team 6	Employee 35	100023416	7	1
Team 6	Employee 35	100023416	8	0
Team 6	Employee 35	100023416	9	0
Team 6	Employee 35	100023416	10	0
Team 6	Employee 35	100023416	11	0
Team 6	Employee 35	100023416	12	0
Team 6	Employee 35	100023434	5	0
Team 6	Employee 35	100023434	6	0
Team 6	Employee 35	100023434	7	0
Team 6	Employee 35	100023434	8	0
Team 6	Employee 35	100023434	9	0
Team 6	Employee 35	100023434	10	0
Team 6	Employee 35	100023434	11	0
Team 6	Employee 35	100023434	12	0
Team 6	Employee 35	100023439	5	0
Team 6	Employee 35	100023439	6	0
Team 6	Employee 35	100023439	7	0
Team 6	Employee 35	100023473	5	0
Team 6	Employee 35	100023473	6	0
Team 6	Employee 35	100023473	7	0
Team 6	Employee 35	100023473	8	0
Team 6	Employee 35	100023473	9	0
Team 6	Employee 35	100023473	10	0
Team 6	Employee 35	100023473	11	0
Team 6	Employee 35	100023473	12	0
Team 6	Employee 35	100023475	5	0
Team 6	Employee 35	100023475	6	0
Team 6	Employee 35	100023475	7	0
Team 6	Employee 35	100023475	8	0
Team 6	Employee 35	100023475	9	0
Team 6	Employee 35	100023475	10	0
Team 6	Employee 35	100023475	11	0
Team 6	Employee 35	100023475	12	0
Team 6	Employee 35	100023479	5	0
Team 6	Employee 35	100023479	6	0
Team 6	Employee 35	100023479	7	0
Team 6	Employee 35	100023479	8	1
Team 6	Employee 35	100023479	9	0
Team 6	Employee 35	100023479	10	0
Team 6	Employee 35	100023479	11	0
Team 6	Employee 35	100023479	12	0
Team 6	Employee 35	100023492	5	0
Team 6	Employee 35	100023492	6	1
Team 6	Employee 35	100023492	7	0
Team 6	Employee 35	100023492	8	0
Team 6	Employee 35	100023492	9	0
Team 6	Employee 35	100023492	10	0
Team 6	Employee 35	100023492	11	0
Team 6	Employee 35	100023492	12	0
Team 6	Employee 35	100023493	5	0
Team 6	Employee 35	100023493	6	0
Team 6	Employee 35	100023493	7	0
Team 6	Employee 35	100023493	8	0
Team 6	Employee 35	100023493	9	0
Team 6	Employee 35	100023493	10	0
Team 6	Employee 35	100023493	11	0
Team 6	Employee 35	100023493	12	0
Team 6	Employee 35	100023495	5	0
Team 6	Employee 35	100023495	6	0
Team 6	Employee 35	100023495	7	0
Team 6	Employee 35	100023495	8	0
Team 6	Employee 35	100023495	9	0
Team 6	Employee 35	100023495	10	0
Team 6	Employee 35	100023495	11	0
Team 6	Employee 35	100023514	5	0
Team 6	Employee 35	100023514	6	0
Team 6	Employee 35	100023514	7	0
Team 6	Employee 35	100023514	8	0
Team 6	Employee 35	100023514	9	0
Team 6	Employee 35	100023514	10	0
Team 6	Employee 35	100023514	11	1
Team 6	Employee 35	100023514	12	1
Team 6	Employee 35	100023526	5	0
Team 6	Employee 35	100023526	6	0
Team 6	Employee 35	100023526	7	0
Team 6	Employee 35	100023526	8	0
Team 6	Employee 35	100023526	9	0
Team 6	Employee 35	100023526	10	0
Team 6	Employee 35	100023526	11	0
Team 6	Employee 35	100023526	12	0
Team 6	Employee 35	100023531	5	0
Team 6	Employee 35	100023531	6	0
Team 6	Employee 35	100023531	7	0
Team 6	Employee 35	100023531	8	1
Team 6	Employee 35	100023531	9	0
Team 6	Employee 35	100023531	10	0
Team 6	Employee 35	100023531	11	0
Team 6	Employee 35	100023531	12	0
Team 6	Employee 35	100023540	10	0
Team 6	Employee 35	100023540	11	0
Team 6	Employee 35	100023540	12	0
Team 6	Employee 35	100023593	5	0
Team 6	Employee 35	100023593	6	0
Team 6	Employee 35	100023593	7	0
Team 6	Employee 35	100023593	8	0
Team 6	Employee 35	100023593	9	0
Team 6	Employee 35	100023593	10	0
Team 6	Employee 35	100023603	5	0
Team 6	Employee 35	100023603	6	1
Team 6	Employee 35	100023603	7	0
Team 6	Employee 35	100023603	8	0
Team 6	Employee 35	100023603	9	0
Team 6	Employee 35	100023603	10	0
Team 6	Employee 35	100023603	11	0
Team 6	Employee 35	100023603	12	0
Team 6	Employee 35	100023633	5	0
Team 6	Employee 35	100023633	6	0
Team 6	Employee 35	100023633	7	0
Team 6	Employee 35	100023633	8	0
Team 6	Employee 35	100023633	9	1
Team 6	Employee 35	100023633	10	0
Team 6	Employee 35	100023633	11	1
Team 6	Employee 35	100023633	12	0
Team 6	Employee 35	100023636	5	0
Team 6	Employee 35	100023636	6	0
Team 6	Employee 35	100023676	5	0
Team 6	Employee 35	100023676	6	0
Team 6	Employee 35	100023676	7	0
Team 6	Employee 35	100023676	8	0
Team 6	Employee 35	100023676	9	0
Team 6	Employee 35	100023690	5	0
Team 6	Employee 35	100023718	5	0
Team 6	Employee 35	100023736	5	0
Team 6	Employee 35	100023736	6	1
Team 6	Employee 35	100023736	7	0
Team 6	Employee 35	100023736	8	0
Team 6	Employee 35	100023737	5	0
Team 6	Employee 35	100023737	6	0
Team 6	Employee 35	100023737	7	0
Team 6	Employee 35	100023737	8	0
Team 6	Employee 35	100023737	9	0
Team 6	Employee 35	100023737	10	0
Team 6	Employee 35	100023737	11	0
Team 6	Employee 35	100023737	12	1
Team 6	Employee 35	100023738	5	0
Team 6	Employee 35	100023738	7	0
Team 6	Employee 35	100023738	8	0
Team 6	Employee 35	100023738	9	1
Team 6	Employee 35	100023738	10	0
Team 6	Employee 35	100023738	11	1
Team 6	Employee 35	100023738	12	0
Team 6	Employee 35	100023758	5	0
Team 6	Employee 35	100023758	7	0
Team 6	Employee 35	100023758	8	0
Team 6	Employee 35	100023758	9	0
Team 6	Employee 35	100023758	10	0
Team 6	Employee 35	100023767	5	0
Team 6	Employee 35	100023767	6	0
Team 6	Employee 35	100023767	7	0
Team 6	Employee 35	100023767	8	0
Team 6	Employee 35	100023767	9	0
Team 6	Employee 35	100023767	10	0
Team 6	Employee 35	100023773	5	0
Team 6	Employee 35	100023773	6	0
Team 6	Employee 35	100023773	7	0
Team 6	Employee 35	100023773	8	0
Team 6	Employee 35	100023773	9	0
Team 6	Employee 35	100023773	10	0
Team 6	Employee 35	100023773	11	0
Team 6	Employee 35	100023773	12	0
Team 6	Employee 35	100023815	6	0
Team 6	Employee 35	100023815	7	0
Team 6	Employee 35	100023815	8	0
Team 6	Employee 35	100023815	9	0
Team 6	Employee 35	100023815	10	0
Team 6	Employee 35	100023815	11	0
Team 6	Employee 35	100023815	12	0
Team 6	Employee 35	100023832	6	0
Team 6	Employee 35	100023832	7	1
Team 6	Employee 35	100023832	8	0
Team 6	Employee 35	100023833	6	0
Team 6	Employee 35	100023833	7	0
Team 6	Employee 35	100023833	8	0
Team 6	Employee 35	100023833	9	0
Team 6	Employee 35	100023833	10	0
Team 6	Employee 35	100023839	6	0
Team 6	Employee 35	100023839	7	0
Team 6	Employee 35	100023839	8	0
Team 6	Employee 35	100023839	9	0
Team 6	Employee 35	100023839	10	0
Team 6	Employee 35	100023839	11	0
Team 6	Employee 35	100023839	12	0
Team 6	Employee 35	100023862	6	0
Team 6	Employee 35	100023862	7	1
Team 6	Employee 35	100023862	8	0
Team 6	Employee 35	100023862	9	0
Team 6	Employee 35	100023862	10	0
Team 6	Employee 35	100023862	11	0
Team 6	Employee 35	100023862	12	0
Team 6	Employee 35	100023882	6	0
Team 6	Employee 35	100023909	6	0
Team 6	Employee 35	100023909	7	0
Team 6	Employee 35	100023918	6	0
Team 6	Employee 35	100023918	7	0
Team 6	Employee 35	100023918	10	0
Team 6	Employee 35	100023927	6	0
Team 6	Employee 35	100023927	7	0
Team 6	Employee 35	100023927	8	0
Team 6	Employee 35	100023927	9	0
Team 6	Employee 35	100023927	10	0
Team 6	Employee 35	100023927	11	0
Team 6	Employee 35	100023927	12	0
Team 6	Employee 35	100023975	7	0
Team 6	Employee 35	100024020	8	0
Team 6	Employee 35	100024028	9	0
Team 6	Employee 35	100024031	7	0
Team 6	Employee 35	100024031	8	0
Team 6	Employee 35	100024031	9	0
Team 6	Employee 35	100024031	10	0
Team 6	Employee 35	100024031	11	0
Team 6	Employee 35	100024031	12	0
Team 6	Employee 35	100024089	9	1
Team 6	Employee 35	100024089	10	0
Team 6	Employee 35	100024102	9	0
Team 6	Employee 35	100024102	10	0
Team 6	Employee 35	100024102	12	0
Team 6	Employee 35	100024161	10	0
Team 6	Employee 35	100024208	10	0
Team 6	Employee 35	100024208	11	0
Team 6	Employee 35	100024208	12	0
Team 6	Employee 35	100024231	11	0
Team 6	Employee 35	100024231	12	0
Team 6	Employee 35	100024258	11	0
Team 6	Employee 35	100024258	12	0
Team 6	Employee 35	100024259	11	0
Team 6	Employee 35	100024259	12	0
Team 6	Employee 35	100024276	12	0
Team 6	Employee 35	100024277	11	0
Team 6	Employee 35	100024277	12	0
Team 6	Employee 35	100024282	11	0
Team 6	Employee 35	100024282	12	0
Team 6	Employee 36	100024103	9	0
Team 6	Employee 36	100024103	10	0
Team 6	Employee 37	100000302	5	1
Team 6	Employee 37	100000302	6	0
Team 6	Employee 37	100000302	7	0
Team 6	Employee 37	100000302	8	1
Team 6	Employee 37	100000302	9	1
Team 6	Employee 37	100000302	10	0
Team 6	Employee 37	100000302	11	0
Team 6	Employee 37	100000302	12	0
Team 6	Employee 37	100000303	5	0
Team 6	Employee 37	100000303	6	0
Team 6	Employee 37	100000303	7	0
Team 6	Employee 37	100000303	8	1
Team 6	Employee 37	100000303	9	0
Team 6	Employee 37	100000303	10	0
Team 6	Employee 37	100000303	11	0
Team 6	Employee 37	100000303	12	0
Team 6	Employee 37	100000310	5	0
Team 6	Employee 37	100000310	6	0
Team 6	Employee 37	100000310	7	0
Team 6	Employee 37	100000310	8	1
Team 6	Employee 37	100000310	9	1
Team 6	Employee 37	100000310	10	0
Team 6	Employee 37	100000310	11	1
Team 6	Employee 37	100000310	12	0
Team 6	Employee 37	100000312	5	1
Team 6	Employee 37	100000312	6	0
Team 6	Employee 37	100000312	7	0
Team 6	Employee 37	100000312	8	1
Team 6	Employee 37	100000312	9	1
Team 6	Employee 37	100000312	10	0
Team 6	Employee 37	100000312	11	1
Team 6	Employee 37	100000312	12	0
Team 6	Employee 37	100000313	5	0
Team 6	Employee 37	100000313	6	0
Team 6	Employee 37	100000313	7	0
Team 6	Employee 37	100000313	8	1
Team 6	Employee 37	100000313	9	1
Team 6	Employee 37	100000313	10	0
Team 6	Employee 37	100000313	11	0
Team 6	Employee 37	100000313	12	0
Team 6	Employee 37	100000314	5	1
Team 6	Employee 37	100000314	6	0
Team 6	Employee 37	100000314	7	0
Team 6	Employee 37	100000314	8	1
Team 6	Employee 37	100000314	9	1
Team 6	Employee 37	100000314	10	0
Team 6	Employee 37	100000314	11	1
Team 6	Employee 37	100000314	12	0
Team 6	Employee 37	100000315	5	1
Team 6	Employee 37	100000315	6	0
Team 6	Employee 37	100000315	7	0
Team 6	Employee 37	100000315	8	1
Team 6	Employee 37	100000315	9	1
Team 6	Employee 37	100000315	10	0
Team 6	Employee 37	100000315	11	1
Team 6	Employee 37	100000315	12	0
Team 6	Employee 37	100000316	5	1
Team 6	Employee 37	100000316	6	0
Team 6	Employee 37	100000316	7	0
Team 6	Employee 37	100000316	8	1
Team 6	Employee 37	100000316	9	1
Team 6	Employee 37	100000316	10	0
Team 6	Employee 37	100000316	11	1
Team 6	Employee 37	100000316	12	0
Team 6	Employee 37	100001098	5	1
Team 6	Employee 37	100001098	6	0
Team 6	Employee 37	100001098	7	0
Team 6	Employee 37	100001098	8	0
Team 6	Employee 37	100001098	9	0
Team 6	Employee 37	100001098	10	0
Team 6	Employee 37	100001098	11	0
Team 6	Employee 37	100001098	12	0
Team 6	Employee 37	100001099	7	0
Team 6	Employee 37	100001099	8	0
Team 6	Employee 37	100001099	9	0
Team 6	Employee 37	100001099	10	0
