XLS_RowNumber	CustomerID	Calendarday	month	PerformanceEvaluationPlanned	PerformanceEvaluationExecuted	PerformanceEvaluationAdHoc	TERRID	SAPECCSalesGroup	SAPECoeficient	APECoeficient	FPECoeficient	SAMEDAYVISIT	OVERDUE	UNDERDUE	OK	NOTOK	STATUS	OVERDUEDAYS
5245	100000506	2017-09-20	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5246	100000506	2017-09-27	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5249	100000506	2017-10-11	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5250	100000506	2017-10-18	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5267	100000507	2017-06-02	6	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
5274	100000507	2017-07-21	7	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
5275	100000507	2017-07-28	7	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
5281	100000507	2017-09-08	9	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
5285	100000507	2017-10-06	10	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
5289	100000507	2017-11-03	11	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
5295	100000507	2017-12-22	12	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
5296	100000507	2017-12-29	12	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
5314	100000510	2017-05-19	5	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5315	100000510	2017-05-24	5	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5318	100000510	2017-06-02	6	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5323	100000510	2017-06-16	6	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5324	100000510	2017-06-21	6	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5325	100000510	2017-06-23	6	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5337	100000510	2017-08-03	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5338	100000510	2017-08-07	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5339	100000510	2017-08-10	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5341	100000510	2017-08-14	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5342	100000510	2017-08-17	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5343	100000510	2017-08-21	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5344	100000510	2017-08-24	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5345	100000510	2017-08-28	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5346	100000510	2017-08-31	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5347	100000510	2017-09-04	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5348	100000510	2017-09-07	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5349	100000510	2017-09-11	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5350	100000510	2017-09-14	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5351	100000510	2017-09-18	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5352	100000510	2017-09-21	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5353	100000510	2017-09-25	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5355	100000510	2017-09-28	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5357	100000510	2017-10-02	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5359	100000510	2017-10-05	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5361	100000510	2017-10-09	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5363	100000510	2017-10-12	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5364	100000510	2017-10-16	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5366	100000510	2017-10-19	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5367	100000510	2017-10-23	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5371	100000510	2017-11-06	11	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5388	100000511	2017-05-02	5	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5407	100000511	2017-08-29	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5408	100000511	2017-09-05	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5409	100000511	2017-09-12	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5410	100000511	2017-09-19	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5411	100000511	2017-09-26	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5413	100000511	2017-10-03	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5415	100000511	2017-10-10	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5417	100000511	2017-10-17	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5433	100000513	2017-06-23	6	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5436	100000513	2017-08-01	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5437	100000513	2017-08-15	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5438	100000513	2017-08-29	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5439	100000513	2017-09-12	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5440	100000513	2017-09-26	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5442	100000513	2017-10-10	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5454	100000514	2017-05-24	5	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5458	100000514	2017-06-21	6	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5465	100000514	2017-08-07	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5466	100000514	2017-08-14	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5467	100000514	2017-08-21	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5468	100000514	2017-08-28	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5469	100000514	2017-09-04	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5471	100000514	2017-09-11	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5472	100000514	2017-09-18	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5473	100000514	2017-09-25	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5475	100000514	2017-10-02	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5477	100000514	2017-10-09	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5479	100000514	2017-10-16	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5481	100000514	2017-10-23	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5483	100000514	2017-11-06	11	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5505	100000515	2017-08-29	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5506	100000515	2017-09-05	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5507	100000515	2017-09-12	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5508	100000515	2017-09-19	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5509	100000515	2017-09-26	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5511	100000515	2017-10-03	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5513	100000515	2017-10-10	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5515	100000515	2017-10-17	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5528	100000517	2017-05-02	5	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5542	100000517	2017-08-04	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5543	100000517	2017-08-11	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5544	100000517	2017-08-18	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5545	100000517	2017-08-25	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5546	100000517	2017-09-01	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5547	100000517	2017-09-08	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5548	100000517	2017-09-15	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5549	100000517	2017-09-22	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5550	100000517	2017-09-29	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5552	100000517	2017-10-06	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5554	100000517	2017-10-13	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5557	100000517	2017-11-03	11	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5558	100000517	2017-11-10	11	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5568	100000518	2017-05-19	5	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5570	100000518	2017-06-02	6	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5573	100000518	2017-06-16	6	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5574	100000518	2017-06-23	6	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5581	100000518	2017-08-01	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5582	100000518	2017-08-08	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5583	100000518	2017-08-15	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5584	100000518	2017-08-22	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5585	100000518	2017-08-29	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5586	100000518	2017-09-05	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5588	100000518	2017-09-12	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5589	100000518	2017-09-19	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5590	100000518	2017-09-26	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5592	100000518	2017-10-03	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5594	100000518	2017-10-10	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5596	100000518	2017-10-17	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5612	100000519	2017-05-19	5	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5614	100000519	2017-06-02	6	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5617	100000519	2017-06-16	6	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5618	100000519	2017-06-23	6	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5621	100000519	2017-07-12	7	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5624	100000519	2017-08-02	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5625	100000519	2017-08-09	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5627	100000519	2017-08-16	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5628	100000519	2017-08-23	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5629	100000519	2017-08-30	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5630	100000519	2017-09-06	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5631	100000519	2017-09-13	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5632	100000519	2017-09-20	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5633	100000519	2017-09-27	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5635	100000519	2017-10-04	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5637	100000519	2017-10-11	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5638	100000519	2017-10-18	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5650	100000521	2017-05-19	5	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5651	100000521	2017-06-02	6	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5652	100000521	2017-06-16	6	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5659	100000522	2017-07-12	7	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5664	100000522	2017-09-06	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5665	100000522	2017-09-20	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5667	100000522	2017-10-18	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5676	100000525	2017-05-19	5	0	 	 	Employee 3	Team 10				 	 	 	 	 	 	 
5678	100000525	2017-06-02	6	0	 	 	Employee 3	Team 10				 	 	 	 	 	 	 
5684	100000525	2017-07-06	7	0	 	 	Employee 3	Team 10				 	 	 	 	 	 	 
5685	100000525	2017-07-13	7	0	 	 	Employee 3	Team 10				 	 	 	 	 	 	 
5703	100000525	2017-10-26	10	0	 	 	Employee 3	Team 10				 	 	 	 	 	 	 
5714	100000526	2017-05-01	5	0	 	 	Employee 1	Team 10				 	 	 	 	 	 	 
5730	100000526	2017-06-22	6	0	 	 	Employee 1	Team 10				 	 	 	 	 	 	 
5731	100000526	2017-06-26	6	0	 	 	Employee 1	Team 10				 	 	 	 	 	 	 
5738	100000526	2017-07-20	7	0	 	 	Employee 1	Team 10				 	 	 	 	 	 	 
5740	100000526	2017-07-27	7	0	 	 	Employee 1	Team 10				 	 	 	 	 	 	 
5741	100000526	2017-07-31	8	0	 	 	Employee 1	Team 10				 	 	 	 	 	 	 
5742	100000526	2017-08-03	8	0	 	 	Employee 1	Team 10				 	 	 	 	 	 	 
5743	100000526	2017-08-07	8	0	 	 	Employee 1	Team 10				 	 	 	 	 	 	 
5744	100000526	2017-08-10	8	0	 	 	Employee 1	Team 10				 	 	 	 	 	 	 
5745	100000526	2017-08-14	8	0	 	 	Employee 1	Team 10				 	 	 	 	 	 	 
5746	100000526	2017-08-17	8	0	 	 	Employee 1	Team 10				 	 	 	 	 	 	 
5747	100000526	2017-08-21	8	0	 	 	Employee 1	Team 10				 	 	 	 	 	 	 
5749	100000526	2017-08-28	9	0	 	 	Employee 1	Team 10				 	 	 	 	 	 	 
5765	100000526	2017-10-23	10	0	 	 	Employee 1	Team 10				 	 	 	 	 	 	 
5769	100000526	2017-11-06	11	0	 	 	Employee 1	Team 10				 	 	 	 	 	 	 
5775	100000526	2017-11-27	12	0	 	 	Employee 1	Team 10				 	 	 	 	 	 	 
5776	100000526	2017-11-30	12	0	 	 	Employee 1	Team 10				 	 	 	 	 	 	 
5786	100000527	2017-05-08	5	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
5787	100000531	2017-07-13	7	0	 	 	Employee 1	Team 10				 	 	 	 	 	 	 
5797	100000531	2017-11-30	12	0	 	 	Employee 1	Team 10				 	 	 	 	 	 	 
5800	100000532	2017-05-02	5	0	 	 	Employee 3	Team 10				 	 	 	 	 	 	 
5815	100000532	2017-12-12	12	0	 	 	Employee 3	Team 10				 	 	 	 	 	 	 
5820	100000533	2017-05-19	5	0	 	 	Employee 3	Team 10				 	 	 	 	 	 	 
5822	100000533	2017-06-02	6	0	 	 	Employee 3	Team 10				 	 	 	 	 	 	 
5826	100000533	2017-06-30	6	0	 	 	Employee 3	Team 10				 	 	 	 	 	 	 
5827	100000533	2017-07-14	7	0	 	 	Employee 3	Team 10				 	 	 	 	 	 	 
5829	100000540	2017-05-04	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5830	100000540	2017-05-11	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5831	100000540	2017-05-18	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5832	100000540	2017-05-25	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5833	100000540	2017-06-01	6	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5844	100000540	2017-08-10	8	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5849	100000540	2017-09-14	9	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5856	100000540	2017-11-02	11	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5860	100000540	2017-11-23	11	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5866	100000541	2017-05-02	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5867	100000541	2017-05-04	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5868	100000541	2017-05-09	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5869	100000541	2017-05-11	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5870	100000541	2017-05-16	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5871	100000541	2017-05-18	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5872	100000541	2017-05-23	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5873	100000541	2017-05-25	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5874	100000541	2017-05-30	6	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5875	100000541	2017-06-01	6	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5876	100000541	2017-06-06	6	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5887	100000541	2017-07-11	7	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5895	100000541	2017-08-08	8	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5896	100000541	2017-08-10	8	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5906	100000541	2017-09-14	9	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5919	100000541	2017-10-24	10	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5921	100000541	2017-10-31	11	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5922	100000541	2017-11-02	11	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5929	100000541	2017-11-23	11	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5935	100000541	2017-12-12	12	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5941	100000543	2017-05-02	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5942	100000543	2017-05-04	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5943	100000543	2017-05-09	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5944	100000543	2017-05-11	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5945	100000543	2017-05-16	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5946	100000543	2017-05-18	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5947	100000543	2017-05-23	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5948	100000543	2017-05-25	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5949	100000543	2017-05-30	6	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5950	100000543	2017-06-01	6	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5951	100000543	2017-06-06	6	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5962	100000543	2017-07-11	7	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5970	100000543	2017-08-08	8	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5971	100000543	2017-08-10	8	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5981	100000543	2017-09-14	9	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5994	100000543	2017-10-24	10	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5996	100000543	2017-10-31	11	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
5997	100000543	2017-11-02	11	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6004	100000543	2017-11-23	11	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6010	100000543	2017-12-12	12	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6016	100000545	2017-05-01	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6017	100000545	2017-05-05	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6018	100000545	2017-05-08	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6019	100000545	2017-05-12	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6020	100000545	2017-05-15	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6021	100000545	2017-05-19	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6022	100000545	2017-05-22	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6023	100000545	2017-05-26	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6024	100000545	2017-05-29	6	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6025	100000545	2017-06-02	6	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6026	100000545	2017-06-05	6	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6032	100000545	2017-06-26	6	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6044	100000545	2017-08-07	8	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6045	100000545	2017-08-11	8	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6050	100000545	2017-08-28	9	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6053	100000545	2017-09-08	9	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6055	100000545	2017-09-15	9	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6056	100000545	2017-09-18	9	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6067	100000545	2017-10-23	10	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6068	100000545	2017-10-27	10	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6069	100000545	2017-10-30	11	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6070	100000545	2017-11-03	11	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6071	100000545	2017-11-06	11	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6076	100000545	2017-11-24	11	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6086	100000546	2017-05-04	5	0	 	 	Employee 16	Team 8				 	 	 	 	 	 	 
6098	100000546	2017-07-25	7	0	 	 	Employee 16	Team 8				 	 	 	 	 	 	 
6099	100000546	2017-08-01	8	0	 	 	Employee 16	Team 8				 	 	 	 	 	 	 
6102	100000546	2017-08-15	8	0	 	 	Employee 16	Team 8				 	 	 	 	 	 	 
6110	100000546	2017-10-03	10	0	 	 	Employee 16	Team 8				 	 	 	 	 	 	 
6111	100000546	2017-10-10	10	0	 	 	Employee 16	Team 8				 	 	 	 	 	 	 
6121	100000546	2017-12-12	12	0	 	 	Employee 16	Team 8				 	 	 	 	 	 	 
6125	100000547	2017-05-05	5	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6130	100000547	2017-08-02	8	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6131	100000547	2017-08-09	8	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6138	100000547	2017-09-27	9	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6141	100000547	2017-10-11	10	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6142	100000547	2017-10-18	10	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6143	100000547	2017-10-25	10	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6145	100000547	2017-11-01	11	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6149	100000547	2017-11-22	11	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6155	100000547	2017-12-27	12	0	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
6156	100000550	2017-05-01	5	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6157	100000550	2017-05-08	5	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6165	100000550	2017-06-26	6	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6171	100000550	2017-08-04	8	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6176	100000550	2017-09-08	9	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6177	100000550	2017-09-15	9	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6184	100000550	2017-11-03	11	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6186	100000550	2017-11-10	11	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6187	100000550	2017-11-17	11	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6189	100000550	2017-12-01	12	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6193	100000551	2017-05-01	5	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6194	100000551	2017-05-08	5	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6202	100000551	2017-06-26	6	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6208	100000551	2017-08-04	8	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6213	100000551	2017-09-08	9	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6214	100000551	2017-09-15	9	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6221	100000551	2017-11-03	11	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6222	100000551	2017-11-10	11	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6223	100000551	2017-11-17	11	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6225	100000551	2017-12-01	12	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6229	100000552	2017-05-01	5	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6230	100000552	2017-05-08	5	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6238	100000552	2017-06-26	6	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6240	100000553	2017-05-03	5	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6241	100000553	2017-05-10	5	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6244	100000553	2017-05-24	5	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6254	100000553	2017-08-02	8	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6261	100000553	2017-09-20	9	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6264	100000553	2017-10-11	10	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6269	100000553	2017-11-15	11	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6277	100000554	2017-05-03	5	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6278	100000554	2017-05-10	5	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6281	100000554	2017-05-24	5	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6287	100000554	2017-07-11	7	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6309	100000554	2017-11-14	11	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6314	100000554	2017-12-12	12	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
6317	100000555	2017-05-03	5	0	 	 	Employee 15	Team 8				 	 	 	 	 	 	 
