	CustomerID	Calendarday	month	PerformanceEvaluationPlanned	PerformanceEvaluationExecuted	PerformanceEvaluationAdHoc	TERRID	SAPECCSalesGroup	SAPECoeficient	APECoeficient	FPECoeficient	SAMEDAYVISIT	OVERDUE	UNDERDUE	OK	NOTOK	STATUS	V22	OVERDUEDAYS	TRESHOLD
89800	100009898	5/24/2017	5	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89801	100009898	5/31/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89804	100009898	6/21/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89805	100009898	6/28/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89806	100009898	7/5/2017	7	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89810	100009898	8/2/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89812	100009898	8/16/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89818	100009898	9/20/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89821	100009898	10/11/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89822	100009898	10/18/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89837	100009899	6/23/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89838	100009899	7/7/2017	7	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89841	100009899	8/18/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89842	100009899	9/1/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89850	100009900	5/1/2017	5	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89854	100009900	5/29/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89858	100009900	6/26/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89859	100009900	7/3/2017	7	1	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89860	100009900	7/4/2017	7	1	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89861	100009900	7/10/2017	7	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89867	100009900	8/14/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89869	100009900	8/28/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89875	100009900	10/9/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89877	100009900	10/16/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89878	100009900	10/23/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89885	100009900	12/4/2017	12	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89890	100009901	5/1/2017	5	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89895	100009901	5/29/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89899	100009901	6/26/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89900	100009901	7/3/2017	7	1	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89901	100009901	7/4/2017	7	1	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89904	100009901	8/14/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89905	100009901	8/28/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89907	100009901	9/25/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89909	100009901	10/9/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89910	100009901	10/23/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89914	100009901	12/4/2017	12	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89916	100009903	5/1/2017	5	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89920	100009903	5/29/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89924	100009903	6/26/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89925	100009903	7/3/2017	7	1	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89926	100009903	7/4/2017	7	1	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89927	100009903	7/10/2017	7	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89933	100009903	8/14/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89935	100009903	8/28/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89941	100009903	10/9/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89943	100009903	10/16/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89944	100009903	10/23/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89950	100009903	12/4/2017	12	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89955	100009904	7/6/2017	7	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89958	100009904	8/17/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89969	100009907	5/2/2017	5	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89970	100009909	5/1/2017	5	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89974	100009909	5/29/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89978	100009909	6/26/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89979	100009909	7/3/2017	7	1	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89980	100009909	7/4/2017	7	1	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89981	100009909	7/10/2017	7	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89986	100009909	8/14/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89988	100009909	8/28/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89994	100009909	10/9/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89996	100009909	10/16/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
89997	100009909	10/23/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90003	100009909	12/4/2017	12	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90008	100009910	5/1/2017	5	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90013	100009911	6/2/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90017	100009911	6/23/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90018	100009911	6/30/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90019	100009911	7/7/2017	7	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90025	100009911	8/18/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90027	100009911	9/1/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90028	100009911	9/8/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90034	100009911	10/20/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90037	100009911	11/10/2017	11	1	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90040	100009911	12/1/2017	12	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90044	100009916	5/5/2017	5	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90045	100009917	5/1/2017	5	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90049	100009917	5/29/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90053	100009917	6/26/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90054	100009917	7/3/2017	7	1	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90055	100009917	7/4/2017	7	1	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90056	100009917	7/10/2017	7	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90061	100009917	8/14/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90063	100009917	8/28/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90069	100009917	10/9/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90071	100009917	10/16/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90072	100009917	10/23/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90078	100009917	12/4/2017	12	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90085	100009918	6/2/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90087	100009918	6/30/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90092	100009919	5/24/2017	5	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90093	100009919	5/31/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90096	100009919	6/21/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90097	100009919	6/28/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90100	100009919	8/2/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90103	100009919	8/16/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90109	100009919	9/20/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90112	100009919	10/11/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90113	100009919	10/18/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90129	100009921	6/2/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90133	100009921	6/23/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90134	100009921	6/30/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90135	100009921	7/7/2017	7	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90141	100009921	8/18/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90143	100009921	9/1/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90144	100009921	9/8/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90150	100009921	10/20/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90153	100009921	11/10/2017	11	1	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90156	100009921	12/1/2017	12	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90160	100009922	5/8/2017	5	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90165	100009924	6/2/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90169	100009924	6/23/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90170	100009924	6/30/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90171	100009924	7/7/2017	7	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90177	100009924	8/18/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90179	100009924	9/1/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90180	100009924	9/8/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90186	100009924	10/20/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90192	100009924	12/1/2017	12	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90201	100009925	6/1/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90204	100009925	6/22/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90205	100009925	6/29/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90206	100009925	7/6/2017	7	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90207	100009925	7/13/2017	7	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90212	100009925	8/17/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90223	100009925	10/19/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90236	100009927	5/31/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90238	100009927	6/28/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90244	100009927	9/20/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90246	100009927	10/18/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90259	100009928	10/16/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90269	100009930	6/20/2017	6	1	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90270	100009930	7/4/2017	7	1	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90273	100009930	8/15/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90281	100009930	12/5/2017	12	1	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90282	100009932	5/3/2017	5	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90290	100009933	5/24/2017	5	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90291	100009933	5/31/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90294	100009933	6/21/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90295	100009933	6/28/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90296	100009933	7/5/2017	7	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90300	100009933	8/2/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90302	100009933	8/16/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90308	100009933	9/20/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90311	100009933	10/11/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90312	100009933	10/18/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90328	100009935	6/2/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90332	100009935	6/23/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90333	100009935	6/30/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90334	100009935	7/7/2017	7	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90340	100009935	8/18/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90342	100009935	9/1/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90343	100009935	9/8/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90349	100009935	10/20/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90355	100009935	12/1/2017	12	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90360	100009939	6/1/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90362	100009939	6/29/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90363	100009939	7/13/2017	7	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90371	100009939	10/19/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90382	100009941	5/24/2017	5	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90383	100009941	5/31/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90386	100009941	6/21/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90387	100009941	6/28/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90390	100009944	5/31/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90392	100009944	6/28/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90399	100009944	9/20/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90401	100009944	10/18/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90410	100009947	6/20/2017	6	1	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90411	100009947	7/4/2017	7	1	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90414	100009947	8/15/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90422	100009947	12/5/2017	12	1	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90423	100009948	5/4/2017	5	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90427	100009953	5/24/2017	5	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90428	100009953	5/31/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90431	100009953	6/21/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90432	100009953	6/28/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90433	100009953	7/5/2017	7	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90438	100009953	8/2/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90440	100009953	8/16/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90446	100009953	9/20/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90449	100009953	10/11/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90450	100009953	10/18/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90464	100009966	5/31/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90466	100009966	6/28/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90472	100009966	9/20/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90474	100009966	10/18/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90484	100009969	6/2/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90487	100009969	6/23/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90488	100009969	6/30/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90489	100009969	7/7/2017	7	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90495	100009969	8/18/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90497	100009969	9/1/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90498	100009969	9/8/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90504	100009969	10/20/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90510	100009969	12/1/2017	12	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90515	100009970	5/24/2017	5	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90516	100009970	5/31/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90519	100009970	6/21/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90520	100009970	6/28/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90521	100009970	7/5/2017	7	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90526	100009970	8/2/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90528	100009970	8/16/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90533	100009970	9/20/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90536	100009970	10/11/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90537	100009970	10/18/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90551	100009971	6/1/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90553	100009971	6/29/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90560	100009972	6/22/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90563	100009972	8/17/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90574	100009975	5/12/2017	5	1	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90577	100009975	6/23/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90578	100009975	7/7/2017	7	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90581	100009975	8/18/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90583	100009975	9/1/2017	9	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90591	100009976	5/4/2017	5	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90597	100009978	6/1/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90600	100009978	6/22/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90601	100009978	6/29/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90607	100009978	8/17/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90618	100009978	10/19/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90634	100009979	6/1/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90637	100009979	6/22/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90638	100009979	6/29/2017	6	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90639	100009979	7/6/2017	7	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90640	100009979	7/13/2017	7	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90645	100009979	8/17/2017	8	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90654	100009979	10/19/2017	10	0	 	 	Employee 54	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
90665	100010025	5/3/2017	5	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
90667	100010031	8/1/2017	8	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
90671	100010031	9/26/2017	9	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
90672	100010031	10/10/2017	10	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
90673	100010031	10/24/2017	10	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
90674	100010031	10/31/2017	11	1	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
90675	100010031	11/7/2017	11	1	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
90676	100010031	11/21/2017	11	1	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
90677	100010031	12/5/2017	12	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
90678	100010031	12/19/2017	12	1	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
90681	100010037	7/20/2017	7	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
90682	100010037	7/27/2017	7	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
90684	100010037	8/10/2017	8	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
90685	100010037	8/17/2017	8	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
90686	100010037	8/24/2017	8	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
