XLS_RowNumber	CustomerID	Calendarday	month	PerformanceEvaluationPlanned	PerformanceEvaluationExecuted	PerformanceEvaluationAdHoc	TERRID	SAPECCSalesGroup	SAPECoeficient	APECoeficient	FPECoeficient	SAMEDAYVISIT	OVERDUE	UNDERDUE	OK	NOTOK	STATUS	OVERDUEDAYS
92011	100011100	2017-06-05	6	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92013	100011100	2017-06-19	6	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92015	100011100	2017-06-26	6	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92024	100011100	2017-08-14	8	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92028	100011100	2017-08-28	9	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92030	100011100	2017-09-11	9	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92031	100011100	2017-09-18	9	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92036	100011100	2017-10-23	10	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92043	100011100	2017-11-27	12	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92044	100011100	2017-12-04	12	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92047	100011100	2017-12-18	12	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92050	100011241	2017-07-12	7	0	 	 	Employee 26	Team 5				 	 	 	 	 	 	 
92053	100011241	2017-07-26	7	0	 	 	Employee 26	Team 5				 	 	 	 	 	 	 
92057	100011241	2017-08-02	8	0	 	 	Employee 26	Team 5				 	 	 	 	 	 	 
92059	100011241	2017-08-16	8	0	 	 	Employee 26	Team 5				 	 	 	 	 	 	 
92060	100011241	2017-08-23	8	0	 	 	Employee 26	Team 5				 	 	 	 	 	 	 
92061	100011241	2017-08-30	9	0	 	 	Employee 26	Team 5				 	 	 	 	 	 	 
92062	100011241	2017-09-06	9	0	 	 	Employee 26	Team 5				 	 	 	 	 	 	 
92064	100011241	2017-09-20	9	0	 	 	Employee 26	Team 5				 	 	 	 	 	 	 
92065	100011241	2017-09-27	9	0	 	 	Employee 26	Team 5				 	 	 	 	 	 	 
92066	100011241	2017-10-04	10	0	 	 	Employee 26	Team 5				 	 	 	 	 	 	 
92067	100011241	2017-10-11	10	0	 	 	Employee 26	Team 5				 	 	 	 	 	 	 
92070	100011241	2017-11-01	11	0	 	 	Employee 26	Team 5				 	 	 	 	 	 	 
92073	100011241	2017-11-15	11	0	 	 	Employee 26	Team 5				 	 	 	 	 	 	 
92077	100011241	2017-12-13	12	0	 	 	Employee 26	Team 5				 	 	 	 	 	 	 
92081	100011338	2017-05-01	5	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92082	100011338	2017-07-10	7	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92093	100011338	2017-08-28	9	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92100	100011338	2017-10-02	10	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92104	100011338	2017-10-23	10	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92107	100011338	2017-11-13	11	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92110	100011338	2017-11-27	12	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92116	100011352	2017-05-01	5	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92120	100011352	2017-05-29	6	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92121	100011352	2017-06-05	6	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92123	100011352	2017-06-19	6	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92124	100011352	2017-06-26	6	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92131	100011401	2017-12-28	12	0	 	 	Employee 35	Team 6				 	 	 	 	 	 	 
92132	100011402	2017-05-02	5	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92134	100011402	2017-05-16	5	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92140	100011402	2017-06-27	6	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92142	100011436	2017-05-02	5	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92143	100011436	2017-05-09	5	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92144	100011436	2017-05-16	5	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92145	100011436	2017-05-23	5	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92146	100011436	2017-05-30	6	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92147	100011436	2017-06-06	6	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92148	100011436	2017-06-13	6	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92149	100011436	2017-06-20	6	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92150	100011436	2017-06-27	6	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92152	100011503	2017-05-01	5	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92156	100011503	2017-06-26	6	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92159	100011503	2017-08-07	8	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92160	100011503	2017-08-21	8	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92166	100011503	2017-11-13	11	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92170	100011512	2017-05-04	5	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92171	100011533	2017-05-01	5	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92176	100011533	2017-06-05	6	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92178	100011533	2017-06-19	6	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92179	100011533	2017-06-26	6	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92186	100011533	2017-08-07	8	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92188	100011533	2017-08-21	8	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92189	100011533	2017-08-28	9	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92197	100011533	2017-10-09	10	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92199	100011533	2017-10-23	10	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92204	100011533	2017-11-27	12	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92209	100011544	2017-07-10	7	0	 	 	Employee 35	Team 6				 	 	 	 	 	 	 
92211	100011544	2017-08-07	8	0	 	 	Employee 35	Team 6				 	 	 	 	 	 	 
92226	100011609	2017-06-05	6	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92227	100011609	2017-06-19	6	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92232	100011609	2017-08-28	9	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92235	100011609	2017-10-09	10	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92236	100011609	2017-10-23	10	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92241	100011621	2017-05-02	5	0	 	 	Employee 39	Team 6				 	 	 	 	 	 	 
92245	100011621	2017-06-27	6	0	 	 	Employee 39	Team 6				 	 	 	 	 	 	 
92250	100011621	2017-09-20	9	0	 	 	Employee 39	Team 6				 	 	 	 	 	 	 
92254	100011621	2017-11-15	11	0	 	 	Employee 39	Team 6				 	 	 	 	 	 	 
92258	100011639	2017-05-01	5	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92263	100011639	2017-06-05	6	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92264	100011639	2017-06-12	6	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92265	100011639	2017-06-19	6	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92266	100011639	2017-06-26	6	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92272	100011639	2017-08-07	8	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92273	100011639	2017-08-14	8	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92274	100011639	2017-08-21	8	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92275	100011639	2017-08-28	9	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92278	100011644	2017-06-08	6	0	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
92282	100011677	2017-05-01	5	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92286	100011677	2017-06-26	6	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92290	100011677	2017-08-25	8	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92291	100011677	2017-09-08	9	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92300	100011765	2017-05-09	5	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92302	100011765	2017-06-06	6	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92308	100011765	2017-08-17	8	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92312	100011765	2017-10-12	10	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92317	100011828	2017-05-04	5	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92318	100011828	2017-05-11	5	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92324	100011828	2017-06-22	6	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92327	100011906	2017-07-17	7	0	 	 	Employee 35	Team 6				 	 	 	 	 	 	 
92330	100011906	2017-08-28	9	0	 	 	Employee 35	Team 6				 	 	 	 	 	 	 
92334	100012202	2017-05-09	5	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92339	100012202	2017-06-06	6	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92342	100012202	2017-06-27	6	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92351	100012202	2017-08-17	8	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92352	100012202	2017-08-24	8	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92354	100012202	2017-09-07	9	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92360	100012202	2017-10-12	10	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92366	100012202	2017-11-16	11	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92373	100012322	2017-05-05	5	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92375	100012322	2017-05-19	5	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92377	100012322	2017-06-02	6	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92379	100012322	2017-06-16	6	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92383	100012322	2017-07-13	7	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92390	100012322	2017-08-31	9	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92398	100012322	2017-10-19	10	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92401	100012322	2017-11-02	11	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92406	100012322	2017-12-07	12	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92415	100012335	2017-06-08	6	0	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
92421	100012335	2017-07-20	7	0	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
92431	100012335	2017-09-21	9	0	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
92447	100012352	2017-10-11	10	0	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
92454	100012388	2017-06-08	6	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92460	100012388	2017-08-02	8	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92462	100012388	2017-08-16	8	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92463	100012388	2017-08-23	8	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92465	100012388	2017-09-06	9	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92466	100012388	2017-09-13	9	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92467	100012388	2017-09-20	9	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92470	100012388	2017-10-11	10	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92475	100012388	2017-11-15	11	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92485	100012397	2017-05-23	5	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92488	100012397	2017-06-06	6	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92491	100012397	2017-06-27	6	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92500	100012397	2017-08-17	8	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92501	100012397	2017-08-24	8	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92503	100012397	2017-09-07	9	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92509	100012397	2017-10-12	10	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92515	100012397	2017-11-16	11	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92522	100012401	2017-05-08	5	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92527	100012401	2017-08-07	8	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92528	100012401	2017-08-14	8	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92529	100012401	2017-08-21	8	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92530	100012401	2017-08-28	9	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92532	100012401	2017-09-11	9	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92538	100012401	2017-10-23	10	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92541	100012401	2017-11-13	11	0	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
92551	100012437	2017-08-28	9	0	 	 	Employee 46	Team 4				 	 	 	 	 	 	 
92552	100012437	2017-09-11	9	0	 	 	Employee 46	Team 4				 	 	 	 	 	 	 
92555	100012437	2017-10-23	10	0	 	 	Employee 46	Team 4				 	 	 	 	 	 	 
92558	100012437	2017-12-04	12	0	 	 	Employee 46	Team 4				 	 	 	 	 	 	 
92561	100012501	2017-05-26	5	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92565	100012583	2017-05-01	5	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92569	100012583	2017-05-29	6	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92570	100012583	2017-06-05	6	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92572	100012583	2017-06-19	6	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92573	100012583	2017-06-26	6	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92584	100012583	2017-09-07	9	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92585	100012583	2017-09-14	9	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92586	100012583	2017-09-21	9	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92587	100012583	2017-09-28	9	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92588	100012583	2017-10-05	10	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92589	100012583	2017-10-12	10	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92590	100012583	2017-10-19	10	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92598	100012583	2017-12-07	12	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92602	100012584	2017-05-03	5	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92605	100012584	2017-05-24	5	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92606	100012584	2017-05-31	6	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92607	100012584	2017-06-07	6	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92609	100012584	2017-06-21	6	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92615	100012584	2017-08-02	8	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92617	100012584	2017-08-16	8	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92619	100012584	2017-08-30	9	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92620	100012584	2017-09-06	9	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92621	100012584	2017-09-13	9	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92622	100012584	2017-09-20	9	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92623	100012584	2017-09-27	9	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92624	100012584	2017-10-04	10	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92625	100012584	2017-10-11	10	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92626	100012584	2017-10-18	10	0	 	 	Employee 27	Team 5				 	 	 	 	 	 	 
92643	100012592	2017-06-05	6	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92644	100012592	2017-06-19	6	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92651	100012592	2017-08-14	8	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92654	100012592	2017-08-28	9	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92663	100012592	2017-10-23	10	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92664	100012592	2017-10-30	11	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92665	100012592	2017-11-06	11	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92668	100012592	2017-11-27	12	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92671	100012592	2017-12-18	12	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92673	100012593	2017-05-03	5	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92676	100012593	2017-05-24	5	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92677	100012593	2017-05-31	6	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92678	100012593	2017-06-07	6	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92686	100012593	2017-08-02	8	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92687	100012593	2017-08-09	8	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92688	100012593	2017-08-16	8	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92691	100012593	2017-09-06	9	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92693	100012593	2017-09-20	9	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92694	100012593	2017-09-27	9	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92695	100012593	2017-10-04	10	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92696	100012593	2017-10-11	10	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92699	100012593	2017-11-01	11	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92700	100012593	2017-11-08	11	0	 	 	Employee 29	Team 5				 	 	 	 	 	 	 
92708	100012598	2017-05-05	5	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92709	100012598	2017-05-12	5	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92710	100012598	2017-05-19	5	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92711	100012598	2017-05-26	5	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92712	100012598	2017-06-02	6	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92713	100012598	2017-06-09	6	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92714	100012598	2017-06-16	6	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92715	100012598	2017-06-23	6	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92716	100012598	2017-06-30	6	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92717	100012598	2017-07-07	7	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92718	100012598	2017-07-14	7	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92726	100012598	2017-09-08	9	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92727	100012598	2017-09-15	9	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92728	100012598	2017-09-22	9	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92729	100012598	2017-09-29	9	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92730	100012598	2017-10-06	10	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92733	100012598	2017-10-27	10	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92734	100012598	2017-11-03	11	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92735	100012598	2017-11-10	11	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92736	100012598	2017-11-17	11	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92741	100012598	2017-12-29	12	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92742	100012602	2017-05-05	5	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92746	100012602	2017-06-02	6	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92747	100012602	2017-06-09	6	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92748	100012602	2017-06-16	6	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92751	100012603	2017-05-05	5	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92755	100012603	2017-06-02	6	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92756	100012603	2017-06-09	6	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92757	100012603	2017-06-16	6	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92761	100012603	2017-07-14	7	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92769	100012603	2017-09-08	9	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92770	100012603	2017-09-15	9	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92771	100012603	2017-09-22	9	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92776	100012603	2017-10-27	10	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92777	100012603	2017-11-03	11	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92778	100012603	2017-11-10	11	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92780	100012603	2017-11-24	11	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92784	100012603	2017-12-29	12	0	 	 	Employee 28	Team 5				 	 	 	 	 	 	 
92785	100012604	2017-05-04	5	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92786	100012604	2017-05-11	5	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92787	100012604	2017-05-18	5	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92788	100012604	2017-05-25	5	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92789	100012604	2017-06-01	6	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92790	100012604	2017-06-08	6	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92791	100012604	2017-06-15	6	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92792	100012604	2017-06-22	6	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92793	100012604	2017-06-29	6	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92794	100012604	2017-07-06	7	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92795	100012604	2017-07-13	7	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92805	100012604	2017-09-21	9	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92807	100012604	2017-10-05	10	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92813	100012604	2017-11-16	11	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92816	100012604	2017-12-07	12	0	 	 	Employee 30	Team 5				 	 	 	 	 	 	 
92820	100012605	2017-05-03	5	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92821	100012605	2017-05-10	5	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92824	100012605	2017-05-24	5	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92825	100012605	2017-05-31	6	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92826	100012605	2017-06-07	6	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92829	100012605	2017-06-28	6	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92831	100012605	2017-07-12	7	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92834	100012605	2017-08-02	8	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92838	100012605	2017-08-30	9	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92841	100012605	2017-09-20	9	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92844	100012605	2017-10-11	10	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92847	100012605	2017-11-01	11	0	 	 	Employee 40	Team 6				 	 	 	 	 	 	 
92859	100012619	2017-06-09	6	0	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
92863	100012619	2017-07-21	7	0	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
92870	100012619	2017-09-08	9	0	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
92871	100012619	2017-09-15	9	0	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
92872	100012619	2017-09-22	9	0	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
92878	100012619	2017-11-03	11	0	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
92886	100012630	2017-05-02	5	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92888	100012630	2017-05-16	5	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92902	100012630	2017-08-22	8	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92904	100012630	2017-09-05	9	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92909	100012630	2017-10-10	10	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92921	100012631	2017-05-01	5	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92925	100012631	2017-05-22	5	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92927	100012631	2017-06-05	6	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92929	100012631	2017-06-19	6	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92930	100012631	2017-06-26	6	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92935	100012645	2017-06-05	6	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92936	100012645	2017-06-19	6	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92942	100012645	2017-08-07	8	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92944	100012645	2017-08-21	8	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92945	100012645	2017-08-28	9	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92952	100012645	2017-10-09	10	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92954	100012645	2017-10-23	10	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92959	100012645	2017-11-27	12	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
92968	100012657	2017-08-10	8	0	 	 	Employee 39	Team 6				 	 	 	 	 	 	 
92975	100012657	2017-11-15	11	0	 	 	Employee 39	Team 6				 	 	 	 	 	 	 
92983	100012658	2017-08-28	9	0	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
