XLS_RowNumber	CustomerID	Calendarday	month	PerformanceEvaluationPlanned	PerformanceEvaluationExecuted	PerformanceEvaluationAdHoc	TERRID	SAPECCSalesGroup	SAPECoeficient	APECoeficient	FPECoeficient	SAMEDAYVISIT	OVERDUE	UNDERDUE	OK	NOTOK	STATUS	OVERDUEDAYS
31000	100002665	2017-07-14	7	 	 	 	Employee 2	Team 10		39.163000000000004	23.55	 	 	 	 	 	 	 
31010	100002665	2017-09-14	9	 	 	 	Employee 2	Team 10		33.052	26.395	 	 	 	 	 	 	 
31016	100002665	2017-10-19	10	 	 	 	Employee 2	Team 10		29.908	32.75	 	 	 	 	 	 	 
31023	100002665	2017-12-01	12	 	 	 	Employee 2	Team 10		41.538000000000004	49.828	 	 	 	 	 	 	 
31041	100002669	2017-06-15	6	 	 	 	Employee 3	Team 10		34.591	16.489	 	 	 	 	 	 	 
31077	100002674	2017-08-09	8	 	 	 	Employee 2	Team 10		16.846	24.535999999999998	 	 	 	 	 	 	 
31100	100002678	2017-07-20	7	 	 	 	Employee 3	Team 10		0.0	0.0	 	 	 	 	 	 	 
31103	100002678	2017-08-18	8	 	 	 	Employee 3	Team 10		0.0		 	 	underdue	 	 	underdue	 
31106	100002678	2017-09-15	9	 	 	 	Employee 3	Team 10		0.0	9.0	 	 	 	 	 	 	 
31115	100002680	2017-05-10	5	 	 	 	Employee 3	Team 10		45.83	39.417	 	 	 	 	 	 	 
31122	100002681	2017-07-14	7	 	 	 	Employee 2	Team 10		83.68799999999997	70.381	 	 	 	 	 	 	 
31132	100002681	2017-09-14	9	 	 	 	Employee 2	Team 10		74.72	71.694	 	 	 	 	 	 	 
31138	100002681	2017-10-19	10	 	 	 	Employee 2	Team 10		61.974	63.27	 	 	 	 	 	 	 
31145	100002681	2017-12-01	12	 	 	 	Employee 2	Team 10		79.16	80.693	 	 	 	 	 	 	 
31152	100002683	2017-05-11	5	 	 	 	Employee 1	Team 10		31.586	27.526999999999997	 	 	 	 	 	 	 
31162	100002683	2017-07-13	7	 	 	 	Employee 1	Team 10		24.104	33.672	 	 	 	 	 	 	 
31167	100002683	2017-08-10	8	 	 	 	Employee 1	Team 10		25.962		 	 	underdue	 	 	underdue	 
31181	100002683	2017-11-08	11	 	 	 	Employee 1	Team 10		26.750999999999998	23.305999999999997	 	 	 	 	 	 	 
31186	100002683	2017-12-06	12	 	 	 	Employee 1	Team 10		27.465999999999998	24.136999999999997	 	 	 	 	 	 	 
31201	100002686	2017-07-13	7	 	 	 	Employee 1	Team 10		26.084	47.544	 	 	 	 	 	 	 
31206	100002686	2017-08-10	8	 	 	 	Employee 1	Team 10		30.718000000000004		 	 	underdue	 	 	underdue	 
31213	100002686	2017-09-21	9	 	 	 	Employee 1	Team 10		27.151999999999997	33.875	 	 	 	 	 	 	 
31221	100002686	2017-11-08	11	 	 	 	Employee 1	Team 10		23.123	18.3	 	 	 	 	 	 	 
31226	100002686	2017-12-06	12	 	 	 	Employee 1	Team 10		29.003	31.439	 	 	 	 	 	 	 
31232	100002687	2017-07-13	7	 	 	 	Employee 1	Team 10		15.540999999999999	28.616999999999997	 	 	 	 	 	 	 
31237	100002687	2017-08-10	8	 	 	 	Employee 1	Team 10		21.531		 	 	underdue	 	 	underdue	 
31244	100002687	2017-09-21	9	 	 	 	Employee 1	Team 10		18.709	25.309	 	 	 	 	 	 	 
31252	100002687	2017-11-08	11	 	 	 	Employee 1	Team 10		25.410999999999998	24.221	 	 	 	 	 	 	 
31257	100002687	2017-12-06	12	 	 	 	Employee 1	Team 10		27.982	22.07800000000001	 	 	 	 	 	 	 
31263	100002688	2017-07-13	7	 	 	 	Employee 1	Team 10		20.357	55.953	 	 	 	 	 	 	 
31268	100002688	2017-08-10	8	 	 	 	Employee 1	Team 10		20.846		 	 	underdue	 	 	underdue	 
31275	100002688	2017-09-21	9	 	 	 	Employee 1	Team 10		30.721999999999998	38.635	 	 	 	 	 	 	 
31292	100002689	2017-05-10	5	 	 	 	Employee 1	Team 10		31.746	36.928000000000004	 	 	 	 	 	 	 
31307	100002689	2017-08-10	8	 	 	 	Employee 1	Team 10		35.228		 	 	underdue	 	 	underdue	 
31320	100002689	2017-11-08	11	 	 	 	Employee 1	Team 10		63.513999999999996	62.75899999999999	 	 	 	 	 	 	 
31325	100002689	2017-12-06	12	 	 	 	Employee 1	Team 10		59.12300000000001	61.254	 	 	 	 	 	 	 
31331	100002690	2017-05-10	5	 	 	 	Employee 1	Team 10		40.385	19.197	 	 	 	 	 	 	 
31361	100002691	2017-10-07	10	 	 	 	Employee 1	Team 10		34.66	39.461	 	 	 	 	 	 	 
31367	100002691	2017-11-11	11	 	 	 	Employee 1	Team 10		69.764	71.976	 	 	 	 	 	 	 
31381	100002692	2017-06-15	6	 	 	 	Employee 1	Team 10		37.6	19.197	 	 	 	 	 	 	 
31386	100002692	2017-07-13	7	 	 	 	Employee 1	Team 10		38.904	58.235	 	 	 	 	 	 	 
31391	100002692	2017-08-10	8	 	 	 	Employee 1	Team 10		41.926		 	 	underdue	 	 	underdue	 
31398	100002692	2017-09-21	9	 	 	 	Employee 1	Team 10		31.476999999999997	43.07100000000001	 	 	 	 	 	 	 
31401	100002692	2017-10-06	10	 	 	 	Employee 1	Team 10		54.159	59.167	 	 	 	 	 	 	 
31442	100002697	2017-07-20	7	 	 	 	Employee 14	Team 8		92.1	90.475	 	 	 	 	 	 	 
31455	100002697	2017-10-05	10	 	 	 	Employee 14	Team 8		87.9	93.5	 	 	 	 	 	 	 
31476	100002699	2017-06-24	6	 	 	 	Employee 16	Team 8		27.299	14.148	 	 	 	 	 	 	 
31524	100002702	2017-10-07	10	 	 	 	Employee 5	Team 8		89.662	93.973	 	 	 	 	 	 	 
31536	100002702	2017-11-14	11	 	 	 	Employee 5	Team 8		92.04799999999999	96.059	 	 	 	 	 	 	 
31543	100002702	2017-12-06	12	 	 	 	Employee 5	Team 8		92.24799999999999	96.059	 	 	 	 	 	 	 
31567	100002704	2017-07-15	7	 	 	 	Employee 16	Team 8		14.354000000000001	32.948	 	 	 	 	 	 	 
31607	100002705	2017-08-10	8	 	 	 	Employee 16	Team 8		76.42	75.952	 	 	 	 	 	 	 
31614	100002705	2017-09-20	9	 	 	 	Employee 16	Team 8		58.876999999999995	60.762	 	 	 	 	 	 	 
31619	100002705	2017-10-19	10	 	 	 	Employee 16	Team 8		79.277	74.148	 	 	 	 	 	 	 
31623	100002705	2017-11-09	11	 	 	 	Employee 16	Team 8		80.618	72.949	 	 	 	 	 	 	 
31631	100002705	2017-12-27	12	 	 	 	Employee 16	Team 8				 	 	 	 	 	 	 
31669	100002707	2017-12-19	12	 	 	 	Employee 14	Team 8		72.383	78.2	 	 	 	 	 	 	 
31698	100002711	2017-05-11	5	 	 	 	Employee 15	Team 8		39.917		 	 	underdue	 	 	underdue	 
31705	100002711	2017-08-16	8	 	 	 	Employee 15	Team 8		52.49	55.76	 	 	 	 	 	 	 
31708	100002711	2017-09-13	9	 	 	 	Employee 15	Team 8		63.733999999999995	60.78100000000001	 	 	 	 	 	 	 
31713	100002711	2017-11-08	11	 	 	 	Employee 15	Team 8		63.733999999999995	63.291000000000004	 	 	 	 	 	 	 
31716	100002711	2017-12-07	12	 	 	 	Employee 15	Team 8		55.76	63.291000000000004	 	 	 	 	 	 	 
31735	100002722	2017-06-21	6	 	 	 	Employee 15	Team 8		39.343	19.39	 	 	 	 	 	 	 
31754	100002729	2017-06-21	6	 	 	 	Employee 15	Team 8		64.53	63.621	 	 	 	 	 	 	 
31765	100002729	2017-07-26	7	 	 	 	Employee 15	Team 8		68.471	70.38600000000002	 	 	 	 	 	 	 
31772	100002729	2017-08-16	8	 	 	 	Employee 15	Team 8		67.87	71.548	 	 	 	 	 	 	 
31781	100002729	2017-09-13	9	 	 	 	Employee 15	Team 8		80.889	78.877	 	 	 	 	 	 	 
31790	100002729	2017-10-11	10	 	 	 	Employee 15	Team 8		66.077	76.443	 	 	 	 	 	 	 
31799	100002729	2017-11-08	11	 	 	 	Employee 15	Team 8		65.632	76.96	 	 	 	 	 	 	 
31859	100002732	2017-07-20	7	 	 	 	Employee 12	Team 9		54.723	36.115	 	 	 	 	 	 	 
31891	100002733	2017-10-10	10	 	 	 	Employee 12	Team 9		40.393	43.799	 	 	 	 	 	 	 
31912	100002735	2017-06-20	6	 	 	 	Employee 12	Team 9		31.47		 	 	underdue	 	 	underdue	 
31944	100002737	2017-06-22	6	 	 	 	Employee 12	Team 9		82.98899999999998		 	 	underdue	 	 	underdue	 
31984	100002745	2017-10-12	10	 	 	 	Employee 12	Team 9		34.477	24.1	 	 	 	 	 	 	 
32005	100002747	2017-06-20	6	 	 	 	Employee 12	Team 9		18.033		 	 	underdue	 	 	underdue	 
32032	100002747	2017-12-19	12	 	 	 	Employee 12	Team 9		44.442	44.758	 	 	 	 	 	 	 
32043	100002748	2017-06-20	6	 	 	 	Employee 12	Team 9		40.473		 	 	underdue	 	 	underdue	 
32070	100002748	2017-12-19	12	 	 	 	Employee 12	Team 9		46.816	48.595	 	 	 	 	 	 	 
32085	100002755	2017-06-20	6	 	 	 	Employee 12	Team 9		43.409		 	 	underdue	 	 	underdue	 
32112	100002755	2017-12-19	12	 	 	 	Employee 12	Team 9		46.108999999999995	47.94600000000001	 	 	 	 	 	 	 
32123	100002757	2017-06-20	6	 	 	 	Employee 12	Team 9		42.365		 	 	underdue	 	 	underdue	 
32198	100002759	2017-10-07	10	 	 	 	Employee 22	Team 13		54.632	47.902	 	 	underdue	 	 	underdue	 
32228	100002761	2017-10-07	10	 	 	 	Employee 22	Team 13		84.90299999999998	77.632	 	 	 	 	 	 	 
32350	100002778	2017-06-20	6	 	 	 	Employee 22	Team 13		79.557	72.477	 	 	 	 	 	 	 
32353	100002778	2017-07-12	7	 	 	 	Employee 22	Team 13		62.823	51.489	 	 	underdue	 	 	underdue	 
32359	100002778	2017-08-15	8	 	 	 	Employee 22	Team 13		73.71600000000002	52.508	 	 	 	 	 	 	 
32373	100002778	2017-11-14	11	 	 	 	Employee 22	Team 13		68.146	54.799	 	 	 	 	 	 	 
32377	100002778	2017-12-05	12	 	 	 	Employee 22	Team 13		59.552	53.831	 	 	 	 	 	 	 
32385	100002779	2017-06-20	6	 	 	 	Employee 22	Team 13		61.055	59.718	 	 	 	 	 	 	 
32388	100002779	2017-07-12	7	 	 	 	Employee 22	Team 13		57.511	61.055	 	 	underdue	 	 	underdue	 
32405	100002786	2017-05-24	5	 	 	 	Employee 20	Team 13		58.988		 	 	underdue	 	 	underdue	 
32414	100002787	2017-06-16	6	 	 	 	Employee 20	Team 13		43.992	46.591	 	 	 	 	 	 	 
32450	100002789	2017-05-24	5	 	 	 	Employee 20	Team 13		60.225	52.6	 	 	 	 	 	 	 
32458	100002789	2017-07-12	7	 	 	 	Employee 20	Team 13		50.352	57.788999999999994	 	 	 	 	 	 	 
32468	100002789	2017-09-12	9	 	 	 	Employee 20	Team 13		46.771	50.021	 	 	 	 	 	 	 
32482	100002789	2017-12-13	12	 	 	 	Employee 20	Team 13		69.233	58.068999999999996	 	 	 	 	 	 	 
32491	100002790	2017-07-12	7	 	 	 	Employee 20	Team 13		84.76899999999998	95.195	 	 	 	 	 	 	 
32496	100002790	2017-08-10	8	 	 	 	Employee 20	Team 13		91.85700000000001	84.23899999999998	 	 	 	 	 	 	 
32547	100002808	2017-08-10	8	 	 	 	Employee 19	Team 13		63.45	50.438	 	 	 	 	 	 	 
32579	100002815	2017-09-12	9	 	 	 	Employee 20	Team 13		94.45	85.779	 	 	 	 	 	 	 
32593	100002830	2017-05-12	5	 	 	 	Employee 21	Team 13		30.464000000000002	31.224	 	 	 	 	 	 	 
32599	100002830	2017-07-22	7	 	 	 	Employee 21	Team 13		30.464000000000002	36.909	 	 	 	 	 	 	 
32604	100002830	2017-09-16	9	 	 	 	Employee 21	Team 13		31.984	26.498	 	 	 	 	 	 	 
32609	100002830	2017-11-11	11	 	 	 	Employee 21	Team 13		31.984	26.498	 	 	 	 	 	 	 
32637	100002831	2017-10-11	10	 	 	 	Employee 21	Team 13		75.426	66.083	 	 	 	 	 	 	 
32656	100002837	2017-06-16	6	 	 	 	Employee 21	Team 13		20.754	24.67	 	 	 	 	 	 	 
32697	100002843	2017-05-18	5	 	 	 	Employee 19	Team 13		75.333	87.65	 	 	 	 	 	 	 
32710	100002843	2017-08-10	8	 	 	 	Employee 19	Team 13		79.358	81.169	 	 	 	 	 	 	 
32719	100002843	2017-10-06	10	 	 	 	Employee 19	Team 13		55.096000000000004	60.193999999999996	 	 	 	 	 	 	 
32730	100002843	2017-12-14	12	 	 	 	Employee 19	Team 13		77.89	73.387	 	 	 	 	 	 	 
32737	100002846	2017-05-19	5	 	 	 	Employee 19	Team 13		66.065	70.64	 	 	 	 	 	 	 
32754	100002846	2017-09-12	9	 	 	 	Employee 19	Team 13		55.775	55.19300000000001	 	 	 	 	 	 	 
32768	100002846	2017-12-12	12	 	 	 	Employee 19	Team 13		71.21300000000002	78.443	 	 	 	 	 	 	 
32773	100002849	2017-07-15	7	 	 	 	Employee 19	Team 13		23.979	17.332	 	 	 	 	 	 	 
32792	100002849	2017-11-18	11	 	 	 	Employee 19	Team 13		17.7	19.127	 	 	 	 	 	 	 
32800	100002852	2017-05-12	5	 	 	 	Employee 22	Team 13		17.739	13.008	 	 	 	 	 	 	 
32815	100002855	2017-06-18	6	 	 	 	Employee 19	Team 13		48.278	39.585	 	 	 	 	 	 	 
32820	100002855	2017-07-15	7	 	 	 	Employee 19	Team 13		31.176	30.528000000000002	 	 	 	 	 	 	 
32839	100002855	2017-11-18	11	 	 	 	Employee 19	Team 13		42.608999999999995	37.7	 	 	 	 	 	 	 
32865	100002863	2017-09-15	9	 	 	 	Employee 22	Team 13		84.2	86.29299999999998	 	 	 	 	 	 	 
32869	100002863	2017-10-07	10	 	 	 	Employee 22	Team 13		83.986	89.34700000000002	 	 	 	 	 	 	 
32890	100002864	2017-06-22	6	 	 	 	Employee 22	Team 13		33.485	19.197	 	 	 	 	 	 	 
32894	100002864	2017-07-13	7	 	 	 	Employee 22	Team 13		37.899	17.41	 	 	 	 	 	 	 
32904	100002864	2017-09-15	9	 	 	 	Employee 22	Team 13		26.959	18.779	 	 	 	 	 	 	 
32913	100002864	2017-11-09	11	 	 	 	Employee 22	Team 13		26.021	18.31	 	 	 	 	 	 	 
32917	100002864	2017-12-01	12	 	 	 	Employee 22	Team 13		26.491999999999997	16.904	 	 	 	 	 	 	 
32924	100002865	2017-05-13	5	 	 	 	Employee 18	Team 13		34.246	35.283	 	 	 	 	 	 	 
32943	100002865	2017-09-21	9	 	 	 	Employee 18	Team 13		54.14100000000001	51.403999999999996	 	 	 	 	 	 	 
32947	100002865	2017-10-10	10	 	 	 	Employee 18	Team 13		45.81	50.895	 	 	 	 	 	 	 
32967	100002867	2017-06-22	6	 	 	 	Employee 22	Team 13		17.392	12.904000000000002	 	 	 	 	 	 	 
32977	100002868	2017-06-22	6	 	 	 	Employee 22	Team 13		24.224	22.272	 	 	 	 	 	 	 
32987	100002869	2017-06-22	6	 	 	 	Employee 22	Team 13		17.425	18.781	 	 	 	 	 	 	 
33000	100002878	2017-06-18	6	 	 	 	Employee 19	Team 13		52.665	55.302	 	 	 	 	 	 	 
33005	100002878	2017-07-15	7	 	 	 	Employee 19	Team 13		22.66	26.386999999999997	 	 	 	 	 	 	 
33024	100002878	2017-11-18	11	 	 	 	Employee 19	Team 13		39.139	32.663000000000004	 	 	 	 	 	 	 
33037	100002879	2017-06-18	6	 	 	 	Employee 19	Team 13		21.079	17.820999999999994	 	 	 	 	 	 	 
33048	100002883	2017-06-22	6	 	 	 	Employee 22	Team 13		38.064	40.852	 	 	 	 	 	 	 
33052	100002883	2017-07-13	7	 	 	 	Employee 22	Team 13		42.894	35.648	 	 	 	 	 	 	 
33058	100002883	2017-08-18	8	 	 	 	Employee 22	Team 13		52.452	29.389	 	 	 	 	 	 	 
33063	100002883	2017-09-15	9	 	 	 	Employee 22	Team 13		40.446999999999996	38.375	 	 	 	 	 	 	 
33072	100002883	2017-11-09	11	 	 	 	Employee 22	Team 13		42.898	46.44	 	 	 	 	 	 	 
33076	100002883	2017-12-01	12	 	 	 	Employee 22	Team 13		42.65600000000001	39.607	 	 	 	 	 	 	 
33089	100002886	2017-06-22	6	 	 	 	Employee 25	Team 11		15.01	15.470999999999998	 	 	 	 	 	 	 
33097	100002886	2017-08-10	8	 	 	 	Employee 25	Team 11		77.984	27.311999999999998	 	 	 	 	 	 	 
33103	100002886	2017-09-14	9	 	 	 	Employee 25	Team 11		82.2	27.311999999999998	 	 	 	 	 	 	 
33109	100002886	2017-10-20	10	 	 	 	Employee 25	Team 11		79.925	11.865	 	 	 	 	 	 	 
33114	100002886	2017-11-16	11	 	 	 	Employee 25	Team 11		82.2	13.755999999999998	 	 	 	 	 	 	 
33119	100002886	2017-12-14	12	 	 	 	Employee 25	Team 11		31.343000000000004	18.688	 	 	 	 	 	 	 
33131	100002889	2017-06-22	6	 	 	 	Employee 25	Team 11		17.894000000000005	18.268	 	 	 	 	 	 	 
33154	100002889	2017-11-16	11	 	 	 	Employee 25	Team 11		80.96	19.396	 	 	 	 	 	 	 
33159	100002889	2017-12-14	12	 	 	 	Employee 25	Team 11		17.745	18.326	 	 	 	 	 	 	 
33178	100002907	2017-05-12	5	 	 	 	Employee 25	Team 11		77.24600000000002	46.865	 	 	 	 	 	 	 
33184	100002907	2017-07-21	7	 	 	 	Employee 25	Team 11		78.75	69.313	 	 	 	 	 	 	 
33196	100002907	2017-12-11	12	 	 	 	Employee 25	Team 11		78.75	69.446	 	 	 	 	 	 	 
33207	100002920	2017-07-20	7	 	 	 	Employee 24	Team 11		38.541	31.705	 	 	 	 	 	 	 
33221	100002920	2017-10-19	10	 	 	 	Employee 24	Team 11		28.561999999999998	33.425	 	 	 	 	 	 	 
33238	100002935	2017-06-23	6	 	 	 	Employee 23	Team 11		41.62600000000001	44.31	 	 	 	 	 	 	 
33241	100002936	2017-05-19	5	 	 	 	Employee 23	Team 11		23.385	12.988	 	 	 	 	 	 	 
33248	100002936	2017-08-14	8	 	 	 	Employee 23	Team 11				 	 	 	 	 	 	 
33263	100002937	2017-06-23	6	 	 	 	Employee 23	Team 11		31.743000000000002	0.0	 	 	 	 	 	 	 
33266	100002937	2017-07-22	7	 	 	 	Employee 23	Team 11		48.883	44.701	 	 	 	 	 	 	 
33268	100002937	2017-08-07	8	 	 	 	Employee 23	Team 11				 	 	 	 	 	 	 
33272	100002937	2017-09-16	9	 	 	 	Employee 23	Team 11		40.883	44.701	 	 	 	 	 	 	 
33282	100002938	2017-05-19	5	 	 	 	Employee 23	Team 11		5.3389999999999995	3.714	 	 	 	 	 	 	 
33292	100002938	2017-07-22	7	 	 	 	Employee 23	Team 11		5.881	3.714	 	 	 	 	 	 	 
33314	100002938	2017-12-13	12	 	 	 	Employee 23	Team 11		5.881	3.714	 	 	 	 	 	 	 
33320	100002948	2017-05-18	5	 	 	 	Employee 24	Team 11		40.65	43.63399999999999	 	 	 	 	 	 	 
33356	100002950	2017-05-19	5	 	 	 	Employee 24	Team 11		81.406	88.671	 	 	 	 	 	 	 
33376	100002950	2017-09-21	9	 	 	 	Employee 24	Team 11		79.994	89.021	 	 	 	 	 	 	 
33381	100002950	2017-10-19	10	 	 	 	Employee 24	Team 11		78.869	89.65899999999998	 	 	 	 	 	 	 
33389	100002950	2017-12-07	12	 	 	 	Employee 24	Team 11		81.131	89.65899999999998	 	 	 	 	 	 	 
33406	100002963	2017-09-16	9	 	 	 	Employee 56	Team 11		82.2		 	 	underdue	 	 	underdue	 
33411	100002963	2017-10-14	10	 	 	 	Employee 56	Team 11		22.837		 	 	underdue	 	 	underdue	 
33419	100002963	2017-12-02	12	 	 	 	Employee 56	Team 11		17.887	15.318	 	 	 	 	 	 	 
33442	100002964	2017-10-14	10	 	 	 	Employee 56	Team 11		58.405		 	 	underdue	 	 	underdue	 
33450	100002964	2017-12-02	12	 	 	 	Employee 56	Team 11		59.765	67.811	 	 	 	 	 	 	 
33480	100002966	2017-10-18	10	 	 	 	Employee 25	Team 11		73.867	42.303000000000004	 	 	 	 	 	 	 
33500	100002974	2017-10-14	10	 	 	 	Employee 56	Team 11		64.258		 	 	underdue	 	 	underdue	 
33505	100002974	2017-12-02	12	 	 	 	Employee 56	Team 11		60.714	66.913	 	 	 	 	 	 	 
33522	100002975	2017-09-16	9	 	 	 	Employee 56	Team 11		62.107		 	 	underdue	 	 	underdue	 
33527	100002975	2017-10-14	10	 	 	 	Employee 56	Team 11		91.406		 	 	underdue	 	 	underdue	 
33535	100002975	2017-12-02	12	 	 	 	Employee 56	Team 11		79.541	92.3	 	 	 	 	 	 	 
33548	100002977	2017-10-14	10	 	 	 	Employee 56	Team 11		50.736000000000004		 	 	underdue	 	 	underdue	 
33553	100002977	2017-12-02	12	 	 	 	Employee 56	Team 11		39.145	47.343	 	 	 	 	 	 	 
33565	100002978	2017-09-16	9	 	 	 	Employee 56	Team 11		70.73		 	 	underdue	 	 	underdue	 
33583	100002985	2017-07-19	7	 	 	 	Employee 55	Team 11		68.975		 	 	underdue	 	 	underdue	 
33586	100002985	2017-08-16	8	 	 	 	Employee 55	Team 11		73.15	47.65	 	 	 	 	 	 	 
33595	100002985	2017-12-06	12	 	 	 	Employee 55	Team 11		53.381		 	 	underdue	 	 	underdue	 
33608	100002986	2017-09-23	9	 	 	 	Employee 55	Team 11		77.9	90.65	 	 	 	 	 	 	 
33620	100002993	2017-05-16	5	 	 	 	Employee 55	Team 11		27.999000000000002	25.86	 	 	 	 	 	 	 
33701	100003029	2017-06-28	6	 	 	 	Employee 23	Team 11		86.5	94.118	 	 	 	 	 	 	 
33719	100003029	2017-10-10	10	 	 	 	Employee 23	Team 11		95.8	96.43299999999999	 	 	 	 	 	 	 
33750	100003032	2017-10-10	10	 	 	 	Employee 23	Team 11		65.033	62.731	 	 	 	 	 	 	 
33763	100003034	2017-05-13	5	 	 	 	Employee 23	Team 11		64.62100000000001	55.023	 	 	 	 	 	 	 
33829	100003042	2017-07-19	7	 	 	 	Employee 55	Team 11		100.0	69.75	 	 	 	 	 	 	 
33832	100003042	2017-08-16	8	 	 	 	Employee 55	Team 11		100.0	73.125	 	 	 	 	 	 	 
33837	100003042	2017-10-18	10	 	 	 	Employee 55	Team 11		73.8	76.5	 	 	 	 	 	 	 
33840	100003042	2017-11-08	11	 	 	 	Employee 55	Team 11		76.5		 	 	underdue	 	 	underdue	 
33843	100003042	2017-12-06	12	 	 	 	Employee 55	Team 11		82.8		 	 	underdue	 	 	underdue	 
33858	100003051	2017-05-13	5	 	 	 	Employee 23	Team 11		88.704	67.173	 	 	 	 	 	 	 
33915	100003075	2017-08-16	8	 	 	 	Employee 55	Team 11		63.733999999999995	33.544000000000004	 	 	 	 	 	 	 
33920	100003075	2017-10-18	10	 	 	 	Employee 55	Team 11		36.661	27.933000000000003	 	 	 	 	 	 	 
33923	100003075	2017-11-08	11	 	 	 	Employee 55	Team 11		44.523		 	 	underdue	 	 	underdue	 
33926	100003075	2017-12-06	12	 	 	 	Employee 55	Team 11		19.283		 	 	underdue	 	 	underdue	 
33949	100003080	2017-05-16	5	 	 	 	Employee 23	Team 11		52.08600000000001	0.0	 	 	 	 	 	 	 
33972	100003080	2017-10-10	10	 	 	 	Employee 23	Team 11		9.054	3.714	 	 	 	 	 	 	 
34007	100003084	2017-09-21	9	 	 	 	Employee 23	Team 11		77.8	75.673	 	 	 	 	 	 	 
34028	100003091	2017-06-28	6	 	 	 	Employee 23	Team 11		69.316	53.13399999999999	 	 	 	 	 	 	 
34059	100003093	2017-09-21	9	 	 	 	Employee 23	Team 11		30.0	23.25	 	 	 	 	 	 	 
34076	100003094	2017-05-16	5	 	 	 	Employee 23	Team 11		62.111000000000004	61.648	 	 	 	 	 	 	 
34089	100003098	2017-05-18	5	 	 	 	Employee 56	Team 11		48.9	48.339	 	 	 	 	 	 	 
34100	100003098	2017-07-27	7	 	 	 	Employee 56	Team 11		61.1	59.636	 	 	 	 	 	 	 
34103	100003098	2017-08-11	8	 	 	 	Employee 56	Team 11		61.1	56.236000000000004	 	 	 	 	 	 	 
34119	100003098	2017-11-16	11	 	 	 	Employee 56	Team 11		49.021	58.132	 	 	 	 	 	 	 
34142	100003100	2017-07-27	7	 	 	 	Employee 56	Team 11		92.75	43.974	 	 	 	 	 	 	 
34147	100003100	2017-08-11	8	 	 	 	Employee 56	Team 11		92.75	42.74800000000001	 	 	 	 	 	 	 
34177	100003100	2017-11-16	11	 	 	 	Employee 56	Team 11		38.889	41.967	 	 	 	 	 	 	 
34207	100003104	2017-06-17	6	 	 	 	Employee 55	Team 11		65.6	53.0	 	 	 	 	 	 	 
34222	100003104	2017-09-23	9	 	 	 	Employee 55	Team 11		65.6	64.1	 	 	 	 	 	 	 
34239	100003105	2017-05-18	5	 	 	 	Employee 56	Team 11		55.8	34.258	 	 	 	 	 	 	 
34250	100003105	2017-07-27	7	 	 	 	Employee 56	Team 11		70.35	41.958	 	 	 	 	 	 	 
34268	100003105	2017-11-16	11	 	 	 	Employee 56	Team 11				 	 	 	 	 	 	 
34283	100003109	2017-06-18	6	 	 	 	Employee 56	Team 11		81.667	21.379	 	 	 	 	 	 	 
34295	100003123	2017-05-18	5	 	 	 	Employee 56	Team 11		54.6	32.625	 	 	 	 	 	 	 
34306	100003123	2017-07-27	7	 	 	 	Employee 56	Team 11		51.6	40.5	 	 	 	 	 	 	 
34309	100003123	2017-08-11	8	 	 	 	Employee 56	Team 11		65.6	40.5	 	 	 	 	 	 	 
34325	100003123	2017-11-16	11	 	 	 	Employee 56	Team 11		51.461999999999996	43.919	 	 	 	 	 	 	 
34335	100003124	2017-05-18	5	 	 	 	Employee 56	Team 11		40.2	22.688000000000002	 	 	 	 	 	 	 
34346	100003124	2017-07-27	7	 	 	 	Employee 56	Team 11		48.6	38.062	 	 	 	 	 	 	 
34349	100003124	2017-08-11	8	 	 	 	Employee 56	Team 11		58.784	42.925	 	 	 	 	 	 	 
34365	100003124	2017-11-16	11	 	 	 	Employee 56	Team 11		57.725	58.062	 	 	 	 	 	 	 
34380	100003126	2017-06-18	6	 	 	 	Employee 56	Team 11		52.363	12.338	 	 	 	 	 	 	 
34394	100003136	2017-08-10	8	 	 	 	Employee 70	Team 3		87.205	71.39399999999998	 	 	 	 	 	 	 
34438	100003142	2017-10-11	10	 	 	 	Employee 70	Team 3		80.85	61.871	 	 	 	 	 	 	 
34461	100003144	2017-09-13	9	 	 	 	Employee 68	Team 3		62.111000000000004	57.902	 	 	 	 	 	 	 
34466	100003144	2017-11-08	11	 	 	 	Employee 68	Team 3		58.293	61.836999999999996	 	 	 	 	 	 	 
34469	100003144	2017-12-06	12	 	 	 	Employee 68	Team 3		44.306000000000004	76.964	 	 	underdue	 	 	underdue	 
34477	100003146	2017-05-18	5	 	 	 	Employee 68	Team 3		41.022	40.342	 	 	 	 	 	 	 
34498	100003146	2017-07-26	7	 	 	 	Employee 68	Team 3		47.40600000000001		same day visit	 	 	 	 	 	 
34507	100003146	2017-08-25	8	 	 	 	Employee 68	Team 3		63.12	61.2	 	 	 	 	 	 	 
34516	100003146	2017-09-21	9	 	 	 	Employee 68	Team 3		46.206	56.175	 	 	 	 	 	 	 
34548	100003147	2017-05-17	5	 	 	 	Employee 69	Team 3		54.269	46.8	 	 	 	 	 	 	 
34559	100003147	2017-07-26	7	 	 	 	Employee 69	Team 3		49.64	49.097	 	 	 	 	 	 	 
34563	100003147	2017-08-16	8	 	 	 	Employee 69	Team 3		57.74	52.865	 	 	 	 	 	 	 
